Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
EHang Holdings Ltd ADR,Industrials,Aerospace & Defense,China,NASD,-,-,-0.49,1.54%,52.36M,-4.12%,852.94M,68.03,0.24,0.00%,51.56M,-14.35%,-33.83M,-,-0.10,31.50%,10.76%,-34.00%,58.40M,14.61,48.42%,8.28%,3.60,7.45%,2.43,6.70,295.09%,-22.35%,5.55M,13.05%,2.93,5.55,-,-43.18%,10.40,29.76,3.46%,-,-,-18.85%,-22.21%,-45.26%,1.07,-,2.67,29.17%,61.36%,56.63%,0.83,-,2.92,22.75%,-73.23%,43.11,0.93%,2.95%,483,0.33,167.99%,-57.93%,1.00,26.90,Yes / Yes,0.20,-7.26%,-,0.53,16.31,-82.55%,48.49%,-58.24%,May 26 BMO,1.54M,16.29,-2.00%,-3.49%,-5.42%,"

","819,000",-0.12%,EH
"Eastgroup Properties, Inc",Real Estate,REIT - Industrial,USA,NYSE,-,37.27,4.58,1.04%,52.27M,-1.81%,8.96B,32.41,5.26,0.00%,51.97M,-1.46%,228.53M,5.34,1.19,98.50%,2.23%,-5.04%,662.22M,13.53,7.32%,2.88%,2.63,0.55%,64.00,2.67,9.62%,4.72%,1.16M,2.68%,0.39,436.51,6.98%,7.61%,137.67,192.61,6.27%,5.74 (3.36%),24.26,7.51%,4.80%,-11.45%,1.04,5.47 (3.21%),0.64,14.05%,43.41%,23.89%,3.07,"Jun 30, 2025",0.64,-0.83%,39.71%,52.64,0.29%,1.03%,101,0.45,11.92%,34.51%,1.86,186.53,Yes / Yes,0.42,-6.59%,114.68%,0.80,170.54,2.61%,2.89%,12.55%,Apr 23 AMC,441.44K,170.56,0.46%,3.10%,-1.33%,"

","355,052",0.01%,EGP
Eldorado Gold Corp,Basic Materials,Gold,Canada,NYSE,-,13.28,1.59,0.49%,205.18M,1.78%,4.35B,7.99,2.65,0.00%,204.46M,18.54%,327.92M,0.46,0.38,82.01%,1.87%,35.38%,1.42B,3.06,-0.22%,-2.98%,1.70,28.01%,19.46,1.09,68.99%,6.13%,3.82M,44.04%,4.76,4.44,28.63%,8.91%,13.29,21.79,42.30%,-,174.68,22.81%,6.64%,-2.89%,0.47,-,2.41,16.53%,37.17%,59.22%,0.61,"Mar 03, 2017",2.99,180.94%,33.77%,60.62,1.00%,1.85%,5884,0.24,37.03%,23.05%,2.09,22.72,Yes / Yes,0.24,112.74%,0.00%,0.73,21.28,5.33%,-13.74%,38.73%,May 01 AMC,2.25M,21.16,2.70%,8.75%,25.26%,"

","1,640,183",-0.56%,EGO
Everest Group Ltd,Financial,Insurance - Reinsurance,Bermuda,NYSE,S&P 500,16.80,19.83,24.02%,42.50M,-0.97%,14.16B,5.44,61.23,-0.01%,32.32M,-4.33%,841.00M,0.52,14.96,96.15%,2.12%,-7.40%,17.41B,0.81,53.12%,4.66%,1.68,-8.16%,332.71,1.00,34.04%,1.67%,0.69M,-11.06%,-,-,32.24%,6.12%,320.00,407.30,-8.12%,8.49 (2.55%),2.71,5.19%,4.74%,-18.24%,0.52,8.00 (2.40%),-,15.99%,-,4.07%,7.44,"May 28, 2025",0.44,-70.56%,6.08%,41.59,1.75%,1.54%,3037,0.25,12.81%,4.83%,2.36,389.75,Yes / Yes,0.25,-70.90%,24.37%,1.29,339.13,1.26%,-15.06%,3.15%,Apr 30 AMC,407.88K,333.02,-2.48%,-3.50%,-7.97%,"

","524,987",-1.80%,EG
"Equifax, Inc",Industrials,Consulting Services,USA,NYSE,S&P 500,52.28,4.90,0.59%,124.20M,-5.85%,31.79B,27.45,9.33,-8.64%,123.46M,-8.14%,612.30M,2.84,1.90,100.00%,2.61%,8.64%,5.73B,5.55,4.21%,5.19%,3.16,-3.50%,40.11,6.38,22.76%,5.08%,3.22M,4.40%,1.57,162.88,18.44%,12.83%,199.98,309.63,0.45%,1.84 (0.72%),39.31,-,6.58%,-17.32%,1.63,1.67 (0.65%),0.85,10.12%,43.70%,28.01%,7.24,"May 23, 2025",0.85,9.05%,19.23%,41.63,2.30%,2.10%,14700,1.00,7.12%,10.68%,1.72,286.00,Yes / Yes,0.87,6.31%,32.25%,1.43,267.45,1.82%,8.87%,3.79%,Apr 22 BMO,1.02M,256.00,-3.47%,0.14%,-2.50%,"

","1,454,287",-4.28%,EFX
Enterprise Financial Services Corp,Financial,Banks - Regional,USA,NASD,RUT,10.18,5.10,1.91%,36.93M,-4.27%,1.92B,9.62,5.40,-1.58%,36.23M,-4.45%,191.08M,-,1.22,81.15%,1.95%,-7.95%,931.14M,2.06,6.42%,2.60%,2.94,-12.73%,48.64,1.07,5.06%,1.29%,0.71M,35.81%,-,-,-,10.80%,37.31,63.13,-7.87%,1.19 (2.29%),7.72,6.39%,8.38%,-17.69%,0.87,1.14 (2.19%),-,21.05%,-,39.28%,1.20,"Jun 16, 2025",0.05,9.76%,25.95%,44.30,1.07%,1.41%,1218,0.33,7.26%,20.52%,1.50,65.00,Yes / Yes,0.22,25.27%,21.94%,0.76,51.89,3.39%,11.77%,4.72%,Apr 28 AMC,239.97K,51.96,-1.81%,0.17%,-5.21%,"

","181,340",0.13%,EFSC
Ellington Financial Inc,Real Estate,REIT - Mortgage,USA,NYSE,RUT,9.18,1.38,2.49%,94.43M,-2.16%,1.20B,7.41,1.71,0.00%,92.16M,-4.38%,122.56M,1.72,0.40,55.25%,6.52%,-5.73%,440.63M,2.72,11.00%,0.52%,6.04,2.67%,13.58,0.93,5.48%,0.95%,6.01M,4.62%,2.30,5.51,5.34%,9.59%,11.12,14.40,4.54%,1.56 (12.31%),6.09,-5.26%,1.04%,-12.01%,0.98,1.56 (12.31%),0.17,19.51%,81.55%,13.94%,0.23,"Jun 30, 2025",0.18,119.59%,90.28%,46.25,1.07%,1.28%,160,8.99,5.55%,27.82%,1.57,14.33,Yes / Yes,6.32,8.37%,119.07%,0.68,12.84,-9.14%,-0.28%,49.80%,May 07 AMC,994.67K,12.67,-0.49%,0.10%,-0.24%,"

","676,475",-1.32%,EFC
Euronet Worldwide Inc,Technology,Software - Infrastructure,USA,NASD,-,15.17,6.77,6.38%,43.24M,-8.90%,4.44B,9.16,11.21,-3.33%,40.49M,-7.57%,318.20M,1.10,2.66,95.55%,5.83%,-2.88%,4.05B,1.10,14.10%,1.42%,4.94,-0.71%,30.11,3.41,14.11%,5.42%,2.36M,-5.64%,48.67,2.11,13.78%,25.00%,85.24,114.25,-0.17%,-,7.55,0.43%,9.62%,-10.14%,1.27,-,1.60,7.73%,20.77%,20.45%,2.76,-,1.60,19.76%,12.71%,37.43,2.40%,2.03%,10600,1.80,7.73%,7.86%,1.92,121.56,Yes / Yes,1.54,53.95%,0.00%,1.10,107.71,0.29%,3.49%,6.83%,Apr 24 BMO,478.48K,102.67,-5.61%,-1.08%,0.60%,"

","523,996",-4.68%,EEFT
Excelerate Energy Inc,Energy,Oil & Gas Midstream,USA,NYSE,RUT,25.37,1.18,3.94%,32.00M,-3.02%,3.40B,17.25,1.73,0.00%,30.74M,3.36%,37.94M,1.73,0.29,74.73%,6.32%,5.22%,966.41M,3.52,10.38%,0.02%,3.95,-5.09%,20.80,1.43,23.39%,1.31%,1.94M,69.30%,5.46,5.46,14.66%,7.58%,17.02,32.99,-1.39%,0.21 (0.69%),17.90,-10.77%,3.45%,-9.58%,1.41,0.20 (0.69%),3.34,9.36%,34.48%,75.24%,0.99,"May 21, 2025",3.34,36.15%,24.75%,51.55,1.53%,2.18%,919,1.37,-15.82%,3.93%,2.55,33.55,Yes / Yes,1.20,89.90%,10.61%,0.63,30.76,51.58%,15.75%,57.46%,May 07 AMC,492.09K,29.83,-0.25%,6.40%,9.11%,"

","310,020",-3.02%,EE
New Oriental Education & Technology Group Inc. ADR,Consumer Defensive,Education & Training Services,China,NYSE,-,19.98,2.37,3.66%,163.53M,-2.51%,7.75B,13.96,3.40,0.00%,157.55M,-2.51%,391.59M,0.91,0.28,41.24%,4.11%,-9.82%,4.79B,1.62,20.19%,-7.19%,5.37,-24.20%,22.54,2.10,24.47%,5.35%,6.47M,-37.46%,27.16,1.75,21.84%,10.36%,40.66,87.26,-26.15%,-,-,4.20%,9.36%,-45.68%,0.24,-,1.63,6.85%,55.03%,16.58%,1.46,"Sep 09, 2024",1.66,29.31%,9.33%,49.83,2.11%,2.16%,75005,0.20,18.73%,8.17%,1.56,60.46,Yes / Yes,0.14,2.99%,0.00%,0.28,47.74,-2.99%,-4.63%,-2.01%,Apr 23 BMO,1.21M,47.40,0.21%,1.28%,-14.53%,"

","338,904",-0.71%,EDU
Empresa Distribuidora y Comercial Norte S.A. ADR,Utilities,Utilities - Regulated Electric,Argentina,NYSE,-,5.10,5.62,-,22.11M,-10.91%,633.67M,4.40,6.51,-,22.09M,-15.98%,246.11M,-,-,16.07%,0.58%,-6.22%,2.32B,0.27,-86.97%,-70.73%,1.08,-40.10%,35.59,0.81,1814.71%,6.97%,0.13M,63.12%,15.70,1.83,-,20.57%,13.78,51.69,-33.21%,0.05 (0.17%),-,3.43%,12.90%,-44.55%,1.52,-,0.70,3.63%,18.73%,107.98%,2.14,-,0.85,218.05%,3.97%,36.23,3.50%,3.18%,4642,0.26,14.89%,10.61%,1.00,50.84,No / Yes,0.22,-44.23%,0.00%,0.92,28.99,10.68%,1740.40%,82.70%,Mar 07,118.06K,28.66,-12.22%,-10.08%,-12.74%,"

","108,158",-1.14%,EDN
"Consolidated Edison, Inc",Utilities,Utilities - Regulated Electric,USA,NYSE,S&P 500,18.71,5.42,0.21%,360.00M,-1.03%,36.52B,16.85,6.01,0.00%,359.53M,-2.82%,1.89B,3.38,0.65,72.04%,1.99%,-5.99%,15.78B,2.31,4.18%,3.71%,2.51,9.44%,66.06,1.53,6.90%,2.75%,7.15M,11.85%,1.00,101.43,5.53%,8.33%,87.28,114.87,13.58%,3.42 (3.37%),-,5.15%,3.87%,-11.77%,0.26,3.36 (3.32%),1.19,3.98%,63.69%,16.12%,1.91,"May 14, 2025",1.28,3.91%,17.85%,40.70,1.45%,1.01%,15097,1.10,8.52%,11.98%,3.28,106.50,Yes / Yes,1.05,8.45%,63.35%,1.00,101.63,12.63%,2.11%,12.10%,May 01 AMC,2.85M,101.35,-1.71%,-4.82%,0.19%,"

","2,844,819",-0.28%,ED
"Ecolab, Inc",Basic Materials,Specialty Chemicals,USA,NYSE,S&P 500,35.55,7.35,10.49%,283.51M,-2.98%,74.09B,30.98,8.44,-0.11%,253.76M,0.87%,2.10B,2.66,1.89,80.32%,0.98%,3.01%,15.68B,4.72,12.81%,1.33%,1.85,5.04%,31.31,8.35,12.45%,9.63%,2.48M,8.20%,4.10,63.73,13.37%,24.62%,220.96,273.69,11.53%,2.60 (0.99%),49.30,6.70%,12.77%,-4.51%,1.04,2.52 (0.96%),0.98,4.62%,43.71%,18.27%,4.33,"Jun 17, 2025",1.32,36.31%,16.91%,48.75,1.81%,1.00%,48000,0.94,1.19%,13.41%,2.21,277.05,Yes / Yes,0.86,-1.47%,32.02%,0.72,266.14,-0.02%,0.29%,-1.52%,May 08 BMO,1.34M,261.34,-1.38%,3.35%,4.12%,"

","967,013",-1.80%,ECL
Everus Construction Group,Industrials,Engineering & Construction,USA,NYSE,-,20.06,2.98,0.55%,51.00M,-0.13%,3.05B,20.87,2.86,1.36%,50.72M,0.45%,151.88M,-,0.62,78.96%,3.32%,58.53%,3.05B,1.00,-10.20%,8.06%,2.59,-13.15%,9.02,6.62,13.47%,11.74%,1.68M,-,1.45,41.19,-,32.92%,31.38,77.93,-9.13%,-,-,-,19.53%,-23.33%,-,-,1.69,-,11.66%,90.41%,2.17,-,1.78,8.94%,6.62%,62.58,0.86%,1.96%,8700,0.78,11.92%,4.98%,2.00,66.33,No / Yes,0.69,29.68%,0.00%,0.51,59.77,22.21%,67.44%,32.11%,May 13 AMC,648.23K,59.75,0.95%,19.45%,9.11%,"

","330,160",-0.03%,ECG
Ecopetrol SA ADR,Energy,Oil & Gas Integrated,Colombia,NYSE,-,5.82,1.65,0.00%,2.06B,6.43%,19.74B,6.17,1.56,-,2.06B,11.63%,3.39B,-,0.37,1.20%,0.76%,-6.98%,31.56B,0.63,-6.89%,46.10%,6.05,15.52%,8.99,1.07,-5.99%,4.64%,15.57M,-17.63%,1.64,5.87,-5.34%,18.64%,7.21,12.59,21.21%,1.00 (10.42%),2.70,-1.92%,7.77%,-23.74%,0.94,1.66 (17.28%),1.10,7.17%,30.77%,33.15%,0.26,"Apr 28, 2025",1.33,-20.04%,24.03%,68.02,2.22%,1.68%,-,1.53,-2.26%,10.75%,3.50,9.63,Yes / Yes,1.36,-27.05%,55.62%,0.65,9.50,-4.60%,21.97%,-6.22%,May 06 AMC,2.57M,9.60,8.22%,10.56%,8.81%,"

","1,678,494",1.05%,EC
Centrais Eletricas Brasileiras S.A. ADR,Utilities,Utilities - Renewable,Brazil,NYSE,-,9.91,0.76,-,1.97B,1.89%,14.89B,8.62,0.88,-,-,2.86%,1.76B,0.43,0.12,1.43%,-,5.59%,7.44B,2.00,20.59%,-3.33%,1.45,27.27%,8.89,0.85,31.05%,3.45%,1.81M,14.20%,2.74,2.76,23.20%,8.58%,5.45,7.83,32.17%,0.28 (3.68%),7.11,-2.09%,5.71%,-3.45%,0.66,0.30 (3.95%),2.27,-0.21%,43.81%,38.65%,0.16,"Apr 30, 2025",2.29,99.46%,34.67%,56.51,1.34%,1.12%,7710,0.64,0.18%,23.67%,1.00,9.61,No / Yes,0.54,-194.72%,32.73%,1.22,7.63,8.07%,-80.11%,1.14%,May 14 AMC,1.25M,7.56,2.15%,2.04%,11.84%,"

","1,528,944",-0.92%,EBR
Eastern Bankshares Inc,Financial,Banks - Regional,USA,NASD,RUT,-,-0.66,8.14%,211.56M,-7.80%,2.99B,7.40,1.92,0.03%,193.91M,-9.04%,-136.75M,-,0.38,68.02%,3.53%,-13.43%,867.57M,3.45,44.58%,-3.49%,4.81,-21.18%,16.94,0.84,24.96%,-0.59%,6.85M,7.67%,-,-,-,-4.18%,12.85,19.40,-17.80%,0.52 (3.64%),10.46,0.41%,-3.67%,-26.89%,0.95,0.48 (3.39%),-,11.37%,-,10.35%,0.37,"Jun 03, 2025",0.04,-122.94%,-8.89%,35.58,1.47%,1.79%,1998,0.04,-7.20%,-15.76%,1.50,19.25,Yes / Yes,0.04,-559.54%,68.57%,1.87,14.56,0.32%,3.82%,-87.25%,Apr 24 AMC,1.43M,14.18,-4.91%,-5.45%,-14.99%,"

","2,662,263",-2.61%,EBC
EBay Inc,Consumer Cyclical,Internet Retail,USA,NASD,S&P 500,18.50,4.18,0.31%,463.00M,-1.74%,35.68B,13.38,5.79,-24.27%,459.56M,7.74%,2.04B,2.17,1.29,99.32%,6.36%,18.64%,10.35B,3.45,9.38%,1.00%,5.15,21.13%,10.69,7.24,8.39%,10.14%,29.23M,44.16%,11.48,6.75,8.53%,36.48%,51.72,79.84,24.94%,1.15 (1.48%),16.77,13.57%,18.54%,-3.06%,1.26,1.39 (1.80%),1.17,3.86%,71.75%,49.65%,1.50,"May 30, 2025",1.17,-15.61%,24.54%,66.63,0.45%,0.92%,11500,1.45,2.04%,19.71%,2.74,68.42,Yes / Yes,1.22,25.49%,27.40%,0.89,77.71,1.48%,3.14%,0.43%,Apr 30 AMC,5.68M,77.40,2.60%,9.72%,17.09%,"

","5,040,234",-0.40%,EBAY
"Brinker International, Inc",Consumer Cyclical,Restaurants,USA,NYSE,RUT,24.67,7.25,1.47%,44.40M,6.20%,7.95B,18.25,9.80,-9.41%,43.80M,17.95%,333.40M,0.64,2.39,103.66%,13.40%,34.00%,5.13B,1.55,114.35%,-1.83%,3.64,40.31%,5.83,30.66,11.48%,13.16%,5.87M,163.18%,0.39,454.24,38.77%,314.08%,56.27,192.21,35.18%,-,20.33,-3.02%,18.16%,-6.96%,1.72,-,0.15,6.53%,13.86%,217.81%,6.84,"Mar 05, 2020",0.28,117.96%,9.67%,63.88,2.33%,2.72%,68852,6.64,19.80%,6.50%,2.50,168.47,Yes / Yes,6.09,138.24%,0.00%,0.89,181.26,3.23%,3.59%,27.21%,Apr 29 BMO,1.61M,178.83,6.41%,15.89%,35.79%,"

","1,432,008",-1.34%,EAT
"Electronic Arts, Inc",Communication Services,Electronic Gaming & Multimedia,USA,NASD,"NDX, S&P 500",35.49,4.24,9.74%,252.31M,2.15%,37.70B,16.73,8.98,-0.28%,226.34M,-0.80%,1.12B,2.76,0.10,88.96%,3.92%,5.96%,7.45B,5.06,17.70%,-2.71%,2.72,-7.54%,25.31,5.94,10.42%,8.69%,8.87M,10.64%,8.96,16.77,12.86%,16.13%,115.21,168.50,2.75%,0.66 (0.44%),20.29,-16.24%,13.78%,-10.78%,0.71,0.76 (0.51%),0.95,6.37%,78.51%,30.48%,2.82,"May 28, 2025",0.95,-9.28%,21.64%,55.45,1.43%,1.32%,14500,0.35,-0.81%,15.06%,2.36,170.22,Yes / Yes,0.27,45.48%,17.90%,0.69,151.10,15.20%,28.41%,5.97%,May 06 AMC,3.26M,150.33,1.71%,2.25%,3.51%,"

","2,241,305",-0.51%,EA
Eni Spa ADR,Energy,Oil & Gas Integrated,Italy,NYSE,-,18.72,1.75,0.01%,1.54B,5.38%,48.17B,9.37,3.49,0.00%,1.47B,8.49%,2.78B,2.43,0.67,1.18%,0.05%,5.51%,94.87B,0.51,-7.89%,3.47%,1.99,17.44%,37.55,0.87,11.69%,1.77%,0.69M,11.14%,11.88,2.76,7.69%,4.78%,24.65,33.12,19.63%,2.38 (7.27%),7.85,79.17%,3.28%,-1.18%,0.91,2.16 (6.61%),1.00,4.19%,6.90%,32.78%,0.50,"May 20, 2025",1.16,-25.00%,9.37%,75.81,0.93%,1.18%,32492,0.67,-2.17%,2.93%,2.28,33.51,Yes / Yes,0.47,-1.99%,88.05%,0.92,32.41,13.63%,23.01%,-4.60%,Apr 24 BMO,349.30K,32.73,7.29%,12.12%,11.07%,"

","322,624",0.99%,E
Dyne Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.59,25.01%,113.63M,-26.52%,1.23B,-,-3.79,-0.08%,85.23M,-8.20%,-367.13M,-,-0.95,83.74%,29.95%,-13.67%,0.00M,-,-16.29%,13.04%,9.84,-57.59%,5.89,1.84,3.25%,-59.05%,25.53M,-67.76%,5.96,1.82,0.70%,-64.01%,6.36,47.45,-53.90%,-,-,-59.45%,-53.42%,-77.11%,1.17,-,20.35,-,-,70.75%,1.07,-,20.35,9.44%,-,36.92,11.30%,6.45%,191,0.03,-,-,1.27,44.07,Yes / Yes,0.03,-29.58%,-,2.58,13.82,-,-22.95%,-,May 08 BMO,2.59M,10.86,-16.69%,-3.77%,-47.34%,"

","6,689,144",-21.42%,DYN
"Dycom Industries, Inc",Industrials,Engineering & Construction,USA,NYSE,RUT,29.40,7.89,3.86%,28.92M,-0.64%,6.71B,21.21,10.93,-0.30%,27.81M,18.99%,231.91M,1.79,2.92,99.86%,2.14%,48.68%,4.82B,1.39,13.76%,1.08%,1.40,28.39%,43.77,5.30,13.82%,8.11%,0.60M,28.74%,0.60,383.40,16.43%,19.76%,131.37,243.38,33.19%,-,150.59,34.51%,9.83%,-4.75%,1.33,-,2.68,7.08%,15.51%,76.47%,5.74,-,2.89,1.55%,7.16%,66.02,0.42%,3.44%,15623,0.90,12.77%,4.81%,1.00,260.89,Yes / Yes,0.86,-1.45%,0.00%,0.61,233.11,5.36%,21.51%,10.17%,May 21 BMO,424.13K,231.83,0.72%,19.59%,26.89%,"

","260,648",-0.55%,DY
"DXP Enterprises, Inc",Industrials,Industrial Distribution,USA,NASD,RUT,16.30,4.81,18.87%,15.69M,-2.68%,1.23B,12.84,6.10,-0.52%,12.73M,-12.72%,79.66M,-,1.39,72.04%,2.87%,-7.99%,1.87B,0.66,17.52%,-7.00%,3.36,-2.78%,28.33,2.77,15.09%,6.21%,0.36M,64.23%,7.28,10.76,-,19.45%,43.25,107.06,-5.18%,-,34.17,16.04%,7.18%,-26.83%,1.16,-,2.25,7.34%,31.23%,81.13%,2.86,-,2.70,34.08%,8.45%,37.91,2.14%,1.48%,3028,1.55,11.94%,4.27%,1.00,95.00,Yes / Yes,1.50,86.41%,0.00%,1.00,78.09,-0.09%,5.00%,15.49%,May 07 AMC,108.55K,78.34,-4.23%,-6.03%,2.00%,"

","108,666",0.32%,DXPE
Dexcom Inc,Healthcare,Medical Devices,USA,NASD,"NDX, S&P 500",61.43,1.33,1.44%,392.10M,-3.53%,32.09B,32.19,2.54,-2.65%,386.47M,-4.27%,535.20M,2.56,0.45,93.62%,2.69%,15.74%,4.15B,7.74,23.58%,1.40%,2.61,3.67%,5.78,14.16,25.41%,8.09%,10.41M,-28.10%,6.89,11.88,24.02%,23.72%,57.52,117.91,5.22%,-,55.78,39.06%,14.78%,-30.60%,1.46,-,1.32,22.27%,59.43%,42.26%,2.15,-,1.50,-17.87%,15.25%,45.62,1.17%,1.37%,10300,1.14,9.11%,12.90%,1.47,100.36,Yes / Yes,0.60,-25.82%,0.00%,0.67,83.00,1.83%,-2.20%,12.49%,May 01 AMC,3.98M,81.83,-3.62%,4.08%,6.66%,"

","2,685,546",-1.41%,DXCM
DXC Technology Co,Technology,Information Technology Services,USA,NYSE,-,7.38,2.11,2.20%,181.20M,-2.45%,2.83B,4.96,3.14,-0.06%,177.96M,1.90%,389.00M,-,0.61,88.82%,4.17%,-10.32%,12.87B,0.22,-12.39%,-3.25%,3.51,-28.36%,17.82,0.87,4.38%,2.87%,7.43M,-16.84%,9.87,1.58,-3.84%,12.88%,13.44,24.83,-22.12%,-,2.46,-,5.83%,-37.33%,1.21,-,1.22,-8.05%,14.09%,15.77%,0.52,"Mar 24, 2020",1.22,469.88%,3.81%,49.54,1.80%,2.31%,120000,1.41,-5.82%,3.02%,3.40,16.38,Yes / Yes,1.07,229.30%,0.00%,0.85,15.88,1.12%,7.22%,-6.41%,May 14 AMC,2.12M,15.56,1.07%,1.26%,-18.26%,"

","1,794,437",-2.02%,DXC
"Dynex Capital, Inc",Real Estate,REIT - Mortgage,USA,NYSE,RUT,15.59,0.77,2.07%,107.16M,-1.87%,1.29B,8.27,1.46,0.00%,104.95M,-4.28%,63.01M,-,0.34,49.71%,4.72%,-16.30%,341.56M,3.79,488.46%,22.77%,1.29,-4.89%,12.60,0.96,7.33%,0.92%,4.95M,1.86%,3.06,3.95,-,6.01%,10.79,14.52,-4.58%,1.99 (16.49%),34.16,-,4.51%,-16.87%,0.92,1.76 (14.58%),0.09,14.11%,100.00%,11.86%,0.20,"Jun 23, 2025",0.09,-34.10%,113.47%,44.19,1.12%,1.18%,22,5.18,73.74%,18.45%,1.57,13.42,Yes / Yes,0.00,-108.63%,107.35%,1.12,12.30,-60.37%,-30.56%,32.90%,Apr 21 BMO,3.83M,12.07,-0.49%,-0.18%,-4.75%,"

","4,287,181",-1.87%,DX
Devon Energy Corp,Energy,Oil & Gas E&P,USA,NYSE,S&P 500,7.90,4.39,5.12%,644.00M,3.70%,22.29B,8.22,4.22,0.00%,609.23M,4.36%,2.79B,1.92,0.85,72.23%,2.73%,-1.87%,16.54B,1.35,-20.15%,-2.28%,1.83,1.70%,22.59,1.54,9.69%,9.98%,16.64M,-23.51%,1.92,18.06,4.11%,20.88%,25.89,49.07,6.05%,0.98 (2.83%),-,-,12.12%,-29.27%,1.07,0.92 (2.65%),0.99,19.70%,27.97%,34.07%,1.02,"Jun 13, 2025",1.08,-16.37%,24.85%,63.42,1.54%,1.87%,2300,0.62,12.06%,16.86%,1.71,44.14,Yes / Yes,0.58,-18.78%,31.80%,1.11,34.62,0.51%,-2.29%,28.53%,May 06 AMC,9.08M,34.71,7.24%,10.25%,-2.90%,"

","10,029,081",0.26%,DVN
Dynavax Technologies Corp,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NASD,RUT,-,-0.53,4.66%,123.70M,-4.22%,1.20B,18.76,0.53,-1.00%,114.49M,3.31%,-60.07M,-,0.10,103.32%,13.80%,-28.13%,294.62M,4.07,-305.00%,-2.30%,6.97,-23.09%,4.29,2.33,229.88%,-6.22%,15.80M,-16.82%,5.51,1.81,54.67%,-10.45%,9.22,14.63,-21.77%,-,22.21,-,-7.35%,-31.72%,1.05,-,10.84,51.08%,82.27%,8.35%,0.35,-,11.93,-783.38%,-3.10%,45.43,1.77%,2.39%,405,0.55,24.76%,-20.39%,2.00,23.27,Yes / Yes,0.54,-1048.66%,0.00%,0.86,10.17,-2.04%,-2773.61%,34.21%,May 06 AMC,2.27M,9.99,-0.31%,-4.43%,-16.23%,"

","1,955,653",-1.77%,DVAX
DaVita Inc,Healthcare,Medical Care Facilities,USA,NYSE,S&P 500,13.51,10.10,4.87%,77.28M,-1.87%,10.31B,10.67,12.80,-38.47%,71.82M,-6.12%,859.61M,0.87,2.78,93.63%,8.14%,-8.61%,12.97B,0.79,12.56%,-3.77%,7.15,-11.30%,-3.46,-,17.45%,4.98%,5.85M,-3.97%,7.92,17.24,15.49%,260.92%,131.76,179.60,-8.72%,1.67 (1.22%),5.84,15.27%,7.50%,-23.99%,1.11,-,1.20,2.39%,26.96%,3.61%,3.14,-,1.25,14.28%,15.01%,42.80,1.05%,1.24%,76000,-,5.11%,6.63%,2.83,167.14,Yes / Yes,-,-24.26%,0.00%,1.04,137.84,0.52%,2.47%,4.98%,May 12 AMC,817.86K,136.51,-1.01%,-3.30%,-10.81%,"

","848,794",-0.96%,DVA
DoubleVerify Holdings Inc,Technology,Software - Application,USA,NYSE,-,48.35,0.30,16.21%,162.48M,-3.95%,2.33B,32.89,0.44,-0.08%,136.16M,0.70%,51.44M,3.04,0.05,84.04%,7.04%,-1.10%,681.13M,3.42,-0.81%,-5.99%,3.47,-28.66%,6.35,2.26,37.38%,4.10%,9.59M,-21.60%,1.07,13.37,15.90%,4.83%,11.52,23.11,-25.35%,-,16.82,16.64%,4.60%,-37.95%,1.04,-,3.72,29.17%,75.40%,24.48%,0.58,-,3.72,-22.69%,12.33%,51.30,1.74%,2.36%,1197,0.10,15.30%,7.55%,2.18,18.26,Yes / Yes,0.08,-65.52%,0.00%,1.00,14.64,7.86%,-50.00%,17.25%,May 08 AMC,2.77M,14.34,0.96%,5.35%,-16.68%,"

","2,760,862",-2.05%,DV
