Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Citigroup Inc,Financial,Banks - Diversified,USA,NYSE,S&P 500,12.06,6.33,0.30%,1.87B,-2.43%,142.62B,8.15,9.37,-3.61%,1.86B,1.42%,12.16B,0.49,1.69,79.22%,1.68%,11.02%,168.76B,0.85,22.31%,3.56%,2.00,5.32%,103.90,0.73,29.04%,0.53%,31.21M,29.12%,-,-,24.80%,6.30%,53.51,84.74,8.48%,2.32 (3.03%),9.80,-5.82%,2.38%,-9.89%,1.31,2.24 (2.93%),-,10.55%,-,42.70%,1.54,"May 05, 2025",1.47,87.82%,10.93%,56.20,1.26%,1.35%,229000,3.54,2.97%,7.21%,1.58,85.29,Yes / Yes,1.41,24.57%,36.68%,0.77,78.23,1.57%,6.16%,-4.81%,Apr 15 BMO,15.64M,76.36,0.35%,8.15%,8.98%,"

","11,986,077",-2.39%,C
Kanzhun Ltd ADR,Communication Services,Internet Content & Information,China,NASD,-,31.06,0.57,1.26%,371.47M,-3.23%,6.62B,15.02,1.17,0.00%,370.51M,-4.49%,257.32M,1.85,0.26,83.76%,4.76%,-10.63%,1.05B,6.31,22.55%,11.81%,3.79,25.09%,4.96,3.56,14.73%,9.53%,17.64M,-13.86%,5.43,3.25,16.79%,12.43%,10.57,20.89,27.90%,0.04 (0.21%),-,-,11.70%,-15.51%,0.40,-,3.56,47.88%,83.43%,66.98%,0.69,"Dec 04, 2023",3.56,39.90%,19.45%,49.93,1.66%,2.24%,5688,0.02,18.00%,24.52%,1.42,21.62,Yes / Yes,0.01,111.72%,0.00%,0.93,18.22,1.99%,11.38%,11.51%,May 22 BMO,4.66M,17.65,-1.70%,7.07%,14.05%,"

","4,319,296",-3.13%,BZ
Boyd Gaming Corp,Consumer Cyclical,Resorts & Casinos,USA,NYSE,-,11.97,6.12,31.62%,81.88M,-1.09%,5.96B,10.54,6.95,-0.54%,55.71M,-3.69%,552.90M,2.88,1.62,74.22%,4.95%,6.98%,3.96B,1.51,-0.89%,-2.43%,2.89,-2.19%,16.48,4.45,7.07%,8.71%,2.76M,38.74%,3.90,18.78,4.15%,35.62%,51.62,80.50,1.01%,0.71 (0.97%),12.37,34.95%,10.20%,-8.98%,1.27,0.69 (0.94%),0.76,3.39%,44.84%,41.94%,1.52,"Jun 16, 2025",0.80,10.05%,23.75%,49.25,1.78%,1.25%,16129,3.13,6.06%,13.96%,2.00,80.42,Yes / Yes,3.02,-6.52%,10.98%,0.64,75.30,1.95%,7.39%,3.23%,Apr 24 AMC,954.21K,73.27,-1.45%,3.97%,4.44%,"

","612,560",-2.70%,BYD
Byline Bancorp Inc,Financial,Banks - Regional,USA,NYSE,RUT,9.36,2.69,43.02%,44.68M,-4.22%,1.06B,9.18,2.75,0.17%,23.85M,-6.80%,118.57M,-,0.67,48.16%,3.89%,-5.12%,617.32M,1.71,-3.32%,0.80%,4.84,-19.28%,25.32,1.00,2.94%,1.25%,0.93M,13.30%,-,-,-,11.08%,22.18,32.89,-13.07%,0.40 (1.59%),7.93,13.22%,9.23%,-23.35%,0.84,0.38 (1.51%),-,14.36%,-,13.64%,0.62,"May 06, 2025",0.07,-1.13%,25.59%,40.37,1.82%,1.50%,1027,0.65,7.63%,19.21%,2.00,32.00,Yes / Yes,0.14,-8.38%,13.07%,2.69,25.67,2.24%,4.55%,-3.23%,Apr 24 AMC,191.87K,25.21,-3.73%,-1.62%,-8.63%,"

","515,875",-1.79%,BY
Blackstone Secured Lending Fund,Financial,Asset Management,USA,NYSE,-,10.04,3.15,8.83%,228.01M,-1.06%,7.21B,10.42,3.04,0.01%,203.86M,1.31%,-,-,0.79,42.19%,1.98%,-0.94%,1.38B,5.22,-8.87%,-,3.38,-1.74%,27.39,1.15,-5.11%,-,4.04M,0.86%,-,-,-,-,25.89,34.64,-2.10%,-,-,-,-,-8.69%,0.51,3.08 (9.74%),-,-,-,22.17%,0.50,"Jun 30, 2025",-,-,-,54.49,0.36%,0.88%,-,-,-,-,1.89,32.07,Yes / Yes,-,-18.50%,91.07%,0.67,31.84,4.20%,2.12%,17.70%,May 07 BMO,1.20M,31.63,-0.31%,4.49%,0.73%,"

","795,317",-0.66%,BXSL
BXP Inc,Real Estate,REIT - Office,USA,NYSE,S&P 500,-,-0.03,0.24%,158.32M,-2.73%,12.54B,39.58,1.82,-3.36%,157.95M,9.06%,-5.60M,-,0.39,108.29%,6.24%,10.06%,3.43B,3.65,1812.47%,4.41%,6.27,-11.20%,33.66,2.14,5.82%,-0.02%,9.85M,23.89%,2.75,26.17,176.89%,-0.10%,54.22,90.11,-3.04%,3.92 (5.44%),16.36,-51.30%,-0.03%,-19.99%,1.19,3.69 (5.12%),1.62,2.85%,34.57%,32.98%,1.91,"Mar 31, 2025",1.62,-102.51%,29.79%,60.97,1.18%,1.99%,816,3.02,3.74%,-0.16%,2.37,74.62,Yes / Yes,2.73,-24.15%,4336.28%,0.68,73.48,3.52%,-5.77%,3.07%,Apr 29 AMC,1.57M,72.10,3.91%,9.38%,-1.91%,"

","1,065,635",-1.88%,BXP
Blackstone Mortgage Trust Inc,Real Estate,REIT - Mortgage,USA,NYSE,RUT,-,-0.46,6.38%,171.58M,0.58%,3.28B,10.60,1.80,0.01%,160.64M,-1.90%,-80.61M,-,0.37,62.88%,6.97%,-7.23%,1.60B,2.05,4207.57%,-4.45%,7.79,0.95%,21.46,0.89,46.42%,-0.37%,11.20M,21.45%,3.90,4.91,-,-2.06%,16.11,21.24,9.82%,1.88 (9.83%),8.93,-,-0.45%,-9.96%,1.16,0.94 (4.92%),0.40,14.73%,91.70%,18.68%,0.36,"Mar 31, 2025",0.40,-1436.71%,69.54%,50.74,1.25%,1.37%,-,4.33,-20.46%,-5.04%,2.25,20.29,Yes / Yes,3.82,99.70%,-,0.64,19.49,-16.30%,-34.62%,-31.84%,Apr 30 BMO,1.44M,19.12,0.39%,1.62%,1.47%,"

","924,496",-1.90%,BXMT
Blackstone Inc,Financial,Asset Management,USA,NYSE,S&P 500,41.27,3.31,40.50%,737.93M,-2.88%,165.50B,21.33,6.39,-0.71%,721.86M,-8.09%,2.54B,2.09,1.08,42.56%,1.64%,-3.18%,12.63B,13.10,3.90%,0.00%,2.41,-27.80%,6.53,20.89,32.64%,5.99%,11.85M,15.68%,2.80,48.68,19.74%,34.07%,115.66,200.28,-20.62%,4.20 (3.08%),61.46,3.62%,12.17%,-31.89%,1.64,2.58 (1.89%),0.74,15.69%,99.49%,17.94%,3.77,"Apr 28, 2025",0.74,16.57%,51.55%,43.77,2.17%,1.59%,4895,1.68,22.06%,20.14%,2.32,146.63,Yes / Yes,1.62,-28.58%,95.26%,0.62,140.79,0.48%,4.16%,6.26%,Apr 17 BMO,4.91M,136.41,-2.51%,0.23%,-13.26%,"

","3,018,786",-3.11%,BX
BWX Technologies Inc,Industrials,Aerospace & Defense,USA,NYSE,-,43.90,3.15,0.40%,91.36M,6.44%,12.61B,35.21,3.92,-12.80%,90.99M,28.87%,288.94M,3.84,0.79,92.21%,2.95%,40.50%,2.78B,4.53,6.51%,-1.10%,2.44,13.08%,12.04,11.46,10.55%,9.89%,2.68M,56.03%,0.64,216.55,11.42%,28.24%,84.21,138.51,23.95%,1.03 (0.74%),46.81,3.79%,12.64%,-0.32%,0.67,0.98 (0.71%),1.91,7.37%,24.11%,63.96%,3.65,"May 19, 2025",2.02,14.16%,11.64%,83.15,1.62%,2.59%,8700,1.09,9.87%,10.39%,1.57,136.47,Yes / Yes,1.08,10.21%,31.28%,1.05,137.78,5.66%,18.99%,12.97%,May 05 AMC,1.10M,138.07,11.25%,22.77%,22.30%,"

","1,149,616",0.21%,BWXT
BW LPG Limited,Industrials,Marine Shipping,Singapore,NYSE,-,6.33,1.89,45.27%,151.66M,8.42%,1.82B,-,-,0.00%,83.01M,0.76%,258.46M,-,-,27.78%,2.08%,10.41%,3.39B,0.54,-,-19.55%,4.04,0.50%,11.72,1.02,-,9.13%,1.72M,-33.33%,1.87,6.42,-,15.54%,7.86,19.36,5.46%,-,-,6.08%,9.84%,-38.12%,-,2.70 (22.54%),1.06,34.25%,15.08%,52.42%,0.38,"May 30, 2025",1.22,-48.46%,9.52%,65.29,1.71%,2.97%,1429,0.63,9.53%,7.63%,-,-,No / Yes,0.48,-71.80%,91.22%,1.27,11.58,-,-,-16.99%,May 20 BMO,426.52K,11.98,8.88%,15.80%,-1.43%,"

","539,884",3.45%,BWLP
The Baldwin Insurance Group Inc,Financial,Insurance Brokers,USA,NASD,RUT,-,-0.52,0.87%,69.85M,1.27%,4.56B,17.33,2.26,-42.99%,67.56M,2.14%,-32.16M,-,0.42,107.49%,6.62%,-2.13%,1.42B,3.20,19.09%,4.22%,7.44,-8.83%,8.87,4.41,26.34%,-0.91%,4.47M,14.79%,2.57,15.23,22.90%,-5.28%,31.47,55.82,0.93%,-,-,2.86%,-1.47%,-29.92%,1.64,-,1.13,58.73%,19.51%,24.31%,1.44,-,1.13,43.67%,5.11%,49.13,1.93%,2.02%,4116,2.57,12.11%,-2.26%,2.00,46.38,Yes / Yes,2.52,-39.13%,-,1.12,39.37,-0.98%,1.14%,8.69%,May 06 AMC,601.32K,39.12,1.01%,-2.87%,-9.86%,"

","675,686",-0.64%,BWIN
BorgWarner Inc,Consumer Cyclical,Auto Parts,USA,NYSE,-,26.59,1.24,0.89%,219.72M,2.38%,7.27B,7.10,4.65,-5.84%,217.75M,0.46%,289.00M,4.89,1.06,101.85%,4.49%,15.23%,14.00B,0.52,-1.13%,1.08%,2.85,-4.45%,26.03,1.27,8.99%,2.23%,9.78M,-1.93%,7.77,4.26,5.44%,5.38%,24.40,37.29,4.03%,0.52 (1.57%),7.55,-16.06%,2.99%,-11.32%,1.10,0.44 (1.33%),1.60,6.72%,18.82%,35.53%,0.75,"Jun 02, 2025",1.97,-52.61%,9.25%,57.13,2.35%,1.52%,38300,0.71,-8.22%,2.06%,1.89,37.64,Yes / Yes,0.69,-20.23%,29.26%,1.50,33.38,3.00%,13.68%,-2.23%,May 07 BMO,3.43M,33.07,0.27%,9.45%,3.79%,"

","5,151,731",-0.93%,BWA
Compania de Minas Buenaventura S.A. ADR,Basic Materials,Other Precious Metals & Mining,Peru,NYSE,-,8.91,1.90,0.02%,253.72M,-0.35%,4.29B,8.98,1.88,0.00%,253.67M,18.78%,481.35M,1.05,0.37,43.08%,2.02%,13.81%,1.22B,3.53,-12.71%,2.25%,4.21,32.16%,13.61,1.24,35.52%,9.80%,5.13M,0.00%,2.55,6.61,8.51%,14.84%,11.50,17.73,46.61%,0.24 (1.41%),33.54,-,11.17%,-4.74%,0.43,0.29 (1.73%),2.28,5.98%,31.43%,46.87%,0.51,"Apr 16, 2025",2.48,2749.92%,23.20%,68.18,1.46%,2.11%,-,0.25,37.32%,39.60%,2.14,15.91,Yes / Yes,0.25,127.99%,17.67%,0.94,16.81,3.64%,109.21%,24.69%,May 01 BMO,1.22M,16.89,7.58%,13.11%,24.44%,"

","1,147,613",0.48%,BVN
BrightView Holdings Inc,Industrials,Specialty Business Services,USA,NYSE,RUT,-,-0.02,37.79%,95.50M,-6.45%,1.48B,16.16,0.96,-39.13%,70.86M,-5.65%,-2.00M,-,0.33,65.66%,7.66%,17.13%,2.73B,0.54,10.53%,-0.62%,8.01,-7.51%,13.21,1.18,14.32%,1.35%,5.43M,12.22%,1.48,10.47,14.04%,2.56%,11.81,18.89,-2.94%,-,15.41,-13.92%,-0.08%,-17.84%,1.27,-,1.42,2.85%,22.08%,31.41%,0.45,-,1.42,-108.99%,6.15%,47.00,1.05%,1.77%,19600,0.50,-2.85%,-0.07%,2.10,19.61,Yes / Yes,0.48,-115.20%,0.00%,0.84,15.82,2.70%,26.70%,-1.53%,May 07 AMC,677.04K,15.52,-3.31%,4.63%,1.38%,"

","566,487",-1.90%,BV
First Busey Corp,Financial,Banks - Regional,USA,NASD,RUT,20.79,1.07,4.33%,90.01M,-1.89%,2.00B,8.18,2.73,1.87%,85.62M,-0.31%,57.48M,-,0.61,60.06%,1.73%,1.00%,690.18M,2.89,-14.65%,53.39%,2.62,-16.39%,24.22,0.92,61.30%,0.37%,1.48M,-0.27%,-,-,-,3.32%,18.40,28.97,-5.39%,1.00 (4.48%),14.47,1.13%,2.21%,-23.02%,0.78,0.98 (4.39%),-,6.94%,-,21.20%,0.55,"Apr 17, 2025",0.19,-45.72%,12.41%,50.87,1.61%,1.60%,1509,0.26,11.25%,8.33%,2.00,26.20,Yes / Yes,0.19,-194.15%,48.59%,1.07,22.79,-0.04%,-197.24%,17.65%,Apr 22 AMC,564.44K,22.30,-0.26%,4.10%,-6.71%,"

","601,993",-2.15%,BUSE
Burlington Stores Inc,Consumer Cyclical,Apparel Retail,USA,NYSE,-,28.09,8.15,0.58%,63.09M,-6.99%,14.44B,20.82,10.99,-3.03%,62.72M,-13.85%,525.96M,1.62,1.27,108.73%,4.74%,0.14%,10.78B,1.34,12.92%,1.80%,2.34,-21.17%,21.43,10.68,19.13%,6.48%,2.98M,-0.20%,5.88,38.90,17.31%,44.13%,212.92,298.89,-19.73%,-,-,2.44%,8.39%,-23.44%,1.65,-,0.39,7.82%,40.09%,7.47%,9.25,-,1.06,38.09%,6.89%,39.87,1.27%,2.95%,77532,3.94,8.29%,4.88%,1.20,315.71,Yes / Yes,3.64,28.95%,0.00%,0.71,237.08,-1.03%,11.61%,6.03%,May 29 BMO,1.27M,228.83,-6.33%,-4.27%,-11.60%,"

","910,047",-3.48%,BURL
Burford Capital Limited,Financial,Asset Management,United Kingdom,NYSE,RUT,13.57,0.93,13.87%,218.32M,-5.63%,2.76B,6.89,1.83,-0.54%,188.61M,-12.82%,207.35M,0.27,0.36,60.19%,1.94%,-7.36%,615.01M,4.48,120.12%,4.66%,3.33,-7.84%,11.15,1.13,25.73%,3.40%,3.66M,-7.70%,2.60,4.83,50.43%,8.83%,11.17,15.73,-1.33%,0.12 (0.99%),8.64,-7.52%,5.07%,-20.03%,1.04,0.12 (0.99%),3.44,41.61%,-,12.62%,0.36,"May 23, 2025",3.44,-35.55%,76.39%,37.70,1.36%,1.66%,160,0.73,-16.70%,33.71%,1.00,20.32,Yes / Yes,0.68,201.39%,18.44%,1.62,12.86,-18.63%,-53.69%,197.40%,May 07 BMO,1.10M,12.58,-4.00%,-5.60%,-7.23%,"

","1,778,831",-2.18%,BUR
Webull Corp,Technology,Software - Application,USA,NASD,-,67.16,0.15,67.79%,461.55M,-5.20%,4.80B,-,-,0.00%,148.67M,-23.12%,-5.33M,-,-,1.14%,4.27%,-11.12%,117.37M,40.86,-,372.77%,0.90,-10.43%,-16.19,-,-,1.53%,6.34M,-6.53%,2.61,3.98,-,4.52%,9.54,79.56,-10.62%,-,53283.56,-,-0.83%,-86.94%,-0.21,-,0.02,-,80.19%,8.91%,1.53,-,1.37,-31.91%,16.78%,40.08,2.03%,4.58%,1194,0.02,-,-4.54%,-,-,Yes / No,0.02,-673.75%,-,0.75,10.71,-,-,-,May 22 AMC,7.04M,10.39,-11.18%,-34.72%,-17.79%,"

","5,249,298",-2.99%,BULL
Anheuser-Busch InBev SA/NV ADR,Consumer Defensive,Beverages - Brewers,Belgium,NYSE,-,24.87,2.86,0.00%,1.75B,0.30%,124.88B,16.99,4.19,-,1.75B,7.49%,5.85B,2.42,0.96,6.31%,0.46%,14.24%,59.75B,2.09,5.23%,2.17%,3.45,34.48%,44.62,1.60,12.82%,2.72%,8.00M,16.64%,6.50,10.96,10.27%,7.31%,45.94,71.94,42.24%,1.24 (1.74%),11.17,-8.76%,3.93%,-1.00%,0.84,1.05 (1.47%),0.54,2.69%,55.25%,55.03%,0.88,"May 07, 2025",0.70,10.02%,24.57%,63.12,1.06%,0.86%,143885,0.92,0.64%,9.80%,1.42,80.00,Yes / Yes,0.90,-1.76%,28.95%,1.11,71.70,-1.23%,9.16%,-0.56%,May 08 BMO,2.32M,71.22,1.52%,6.62%,18.96%,"

","2,565,594",-0.67%,BUD
Peabody Energy Corp,Energy,Thermal Coal,USA,NYSE,RUT,5.11,2.67,0.86%,121.60M,3.02%,1.66B,4.69,2.91,0.45%,120.56M,-7.08%,365.70M,2.54,0.00,94.02%,12.84%,2.25%,4.18B,0.40,-77.51%,1.80%,2.98,-39.03%,30.16,0.45,373.62%,6.41%,15.48M,-40.33%,5.73,2.38,2.01%,10.33%,9.61,29.94,-34.86%,0.30 (2.20%),-,-,9.02%,-54.44%,0.52,0.30 (2.20%),1.77,-1.44%,9.59%,41.94%,0.66,"May 15, 2025",2.36,-26.06%,7.33%,50.86,3.10%,2.61%,5600,0.11,-7.42%,8.75%,1.00,19.10,Yes / Yes,0.11,-8.25%,11.11%,0.69,13.27,-1.36%,489.52%,2.35%,May 06 BMO,5.20M,13.64,-0.17%,3.64%,-27.88%,"

","3,594,343",2.79%,BTU
BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,NASD,RUT,75.27,0.28,54.86%,175.18M,-12.15%,3.72B,20.72,1.02,-11.65%,79.36M,-9.83%,57.23M,2.65,0.18,52.24%,14.33%,21.58%,11.57B,0.32,51.53%,14.95%,5.58,15.99%,9.63,2.20,20.46%,0.65%,11.37M,95.39%,0.30,71.14,28.45%,2.30%,10.15,25.57,24.37%,-,21.84,60.10%,1.33%,-17.17%,2.52,-,1.37,20.01%,13.46%,108.67%,1.06,-,1.73,128.30%,2.89%,39.45,2.71%,2.11%,600,1.61,23.40%,0.49%,1.17,27.30,Yes / Yes,1.56,151.42%,-,2.55,21.60,6.11%,108.79%,11.70%,May 02 BMO,2.04M,21.18,-9.02%,2.67%,14.95%,"

","5,196,302",-1.94%,BTSG
British American Tobacco Plc ADR,Consumer Defensive,Tobacco,United Kingdom,NYSE,-,28.93,1.69,0.09%,2.20B,2.11%,106.90B,10.10,4.83,0.00%,2.19B,20.35%,3.79B,7.01,-,10.80%,0.33%,17.99%,33.07B,3.23,0.95%,1.01%,1.11,29.34%,28.23,1.73,5.46%,2.52%,7.15M,60.00%,3.32,14.69,4.13%,5.87%,30.33,49.05,34.36%,3.30 (6.76%),10.20,-11.33%,3.68%,-0.51%,0.33,3.00 (6.14%),0.52,0.06%,63.18%,60.90%,0.76,"Jun 27, 2025",0.76,120.87%,14.41%,75.31,1.54%,1.20%,48989,0.74,-2.51%,11.46%,3.33,35.50,Yes / Yes,0.66,91.78%,172.31%,0.90,48.60,-2.02%,-0.28%,0.67%,Feb 13 BMO,6.47M,48.80,6.07%,11.89%,24.40%,"

","5,795,724",0.41%,BTI
B2gold Corp,Basic Materials,Gold,Canada,AMEX,-,-,-0.47,5.90%,1.32B,2.72%,4.98B,7.63,0.49,0.00%,1.24B,30.00%,-612.06M,-,0.11,58.73%,5.50%,27.36%,1.97B,2.53,207.44%,4.37%,1.32,38.60%,2.37,1.59,0.41%,-11.78%,68.40M,44.44%,0.26,14.32,54.01%,-17.61%,2.20,3.81,54.51%,0.08 (2.12%),-,-,-17.37%,-1.05%,0.47,0.12 (3.18%),0.54,10.48%,38.51%,71.36%,0.13,"Jun 11, 2025",1.22,-1731.76%,33.35%,68.28,2.59%,2.29%,6478,0.14,2.63%,-31.03%,1.92,4.47,Yes / Yes,0.13,28.95%,-,0.90,3.71,-6.62%,18.89%,15.31%,May 07 AMC,51.66M,3.77,8.74%,16.86%,28.12%,"

","46,397,817",1.62%,BTG
Baytex Energy Corp,Energy,Oil & Gas E&P,Canada,NYSE,-,7.22,0.29,13.51%,770.04M,17.42%,1.61B,14.79,0.14,0.00%,664.73M,14.84%,232.71M,-,0.02,32.02%,9.88%,-2.79%,2.41B,0.67,7.54%,19.60%,1.32,-17.06%,3.79,0.55,-34.77%,4.18%,65.66M,-38.35%,0.01,387.08,-,8.02%,1.36,3.84,-18.99%,0.07 (3.12%),3.27,-,5.24%,-45.57%,0.98,0.06 (3.08%),0.63,16.76%,27.69%,53.68%,0.11,"Jun 13, 2025",0.63,262.14%,24.89%,68.98,3.37%,3.00%,370,0.52,7.33%,9.67%,2.20,2.89,Yes / Yes,0.52,592.91%,30.56%,1.48,2.01,12.50%,-19.38%,-4.05%,May 05 AMC,49.62M,2.09,19.16%,23.32%,-14.65%,"

","73,311,306",3.98%,BTE
Bitdeer Technologies Holding Co,Technology,Software - Application,Singapore,NASD,-,-,-1.91,58.34%,129.03M,-9.36%,2.49B,16.58,0.77,0.00%,78.53M,-10.01%,-190.28M,-,-0.12,16.32%,29.56%,22.51%,300.40M,8.30,131.49%,21.60%,4.96,-32.91%,4.58,2.77,-44.28%,-16.62%,23.22M,68.17%,1.18,10.74,-,-32.09%,5.40,26.99,-41.49%,-,-,-,-21.78%,-53.02%,2.32,-,1.13,-,9.67%,134.81%,0.99,-,1.37,-24.61%,-52.67%,46.14,3.08%,5.11%,246,0.38,-,-63.34%,1.00,20.61,Yes / Yes,0.10,34351.92%,-,0.49,13.29,3.53%,527.76%,-41.32%,May 15 BMO,4.68M,12.68,-9.59%,8.87%,2.51%,"

","2,278,570",-4.59%,BTDR
Bentley Systems Inc,Technology,Software - Application,USA,NASD,-,62.73,0.79,58.32%,291.37M,-0.82%,14.97B,37.11,1.33,-0.08%,126.44M,2.90%,255.76M,5.07,0.28,41.10%,6.25%,19.06%,1.39B,10.80,9.70%,-0.51%,5.05,4.09%,3.62,13.62,13.26%,7.57%,7.91M,-2.68%,0.28,178.97,12.38%,25.20%,36.51,52.12,5.65%,0.27 (0.56%),34.31,12.90%,10.80%,-5.33%,1.07,0.26 (0.53%),0.49,12.93%,78.81%,35.14%,0.97,"Jun 03, 2025",0.49,-27.64%,23.93%,63.25,0.73%,1.35%,5500,1.17,10.71%,18.46%,2.00,52.42,Yes / Yes,1.16,29.15%,33.16%,0.80,49.18,1.16%,15.51%,9.70%,May 07 BMO,1.57M,49.34,2.39%,8.68%,5.57%,"

","1,252,354",0.33%,BSY
Boston Scientific Corp,Healthcare,Medical Devices,USA,NYSE,S&P 500,73.08,1.36,0.40%,1.48B,-2.30%,147.56B,30.28,3.29,-12.18%,1.47B,-3.12%,2.03B,5.22,0.72,92.15%,1.16%,2.66%,17.55B,8.41,16.33%,0.82%,2.11,10.58%,15.02,6.64,12.83%,5.29%,17.02M,29.28%,0.56,178.21,13.99%,9.65%,71.88,107.17,11.67%,-,48.96,-17.84%,6.13%,-6.93%,0.68,-,0.88,9.30%,61.84%,38.76%,2.05,-,1.45,14.31%,16.56%,40.08,0.93%,1.00%,53000,0.53,19.35%,11.58%,1.38,120.68,Yes / Yes,0.49,35.11%,0.00%,1.22,98.56,2.00%,11.46%,20.93%,Apr 23 BMO,8.09M,99.74,-3.40%,-0.99%,5.57%,"

","9,854,292",1.20%,BSX
Black Stone Minerals L.P,Energy,Oil & Gas E&P,USA,NYSE,-,15.13,0.92,17.20%,211.64M,1.83%,2.95B,9.34,1.49,-0.06%,164.29M,0.80%,193.90M,-,0.32,16.00%,1.22%,-7.32%,422.10M,6.98,-38.80%,-29.63%,5.89,-3.73%,3.61,3.86,8.76%,18.10%,2.00M,-14.34%,0.01,1227.49,-,27.20%,12.80,16.14,-4.66%,-,12.03,4.10%,-,-13.75%,0.27,1.50 (10.78%),1.20,-1.60%,86.70%,8.75%,0.23,"May 08, 2025",1.40,-,53.60%,54.91,0.42%,0.83%,-,0.08,-,52.90%,-,15.50,Yes / Yes,0.08,-85.10%,163.10%,2.08,13.92,12.12%,9.94%,-4.30%,May 05 AMC,339.37K,13.92,2.18%,0.07%,-5.16%,"

","707,126",0.00%,BSM
Banco Santander (Brasil) S.A. ADR,Financial,Banks - Regional,Brazil,NYSE,-,16.80,0.32,-,3.75B,4.24%,20.21B,6.47,0.84,-,2.02B,-0.18%,2.41B,1.29,0.18,0.49%,0.03%,19.04%,29.70B,0.68,16.53%,1.75%,1.27,30.95%,1.88,2.88,11.79%,1.08%,0.70M,13.19%,-,-,13.03%,10.89%,3.64,5.53,42.67%,0.34 (6.21%),3.38,-9.81%,2.61%,-2.14%,0.76,0.01 (0.17%),-,5.14%,-,48.76%,0.14,"Apr 23, 2025",4.54,25.28%,10.29%,60.36,2.52%,1.57%,55646,3.36,-6.03%,8.10%,1.83,5.86,Yes / Yes,3.36,-13.75%,65.88%,0.68,5.38,0.72%,5.08%,-2.75%,Apr 30 BMO,547.63K,5.41,2.44%,7.23%,15.72%,"

","371,959",0.56%,BSBR
Banco Santander Chile SA ADR,Financial,Banks - Regional,Chile,NYSE,-,10.95,2.26,0.00%,471.12M,-0.28%,11.66B,10.20,2.43,-,471.11M,-0.92%,1.06B,0.99,0.59,4.92%,0.12%,7.70%,5.69B,2.05,20.72%,-71.33%,1.33,28.02%,9.81,2.52,5.44%,1.45%,0.57M,33.62%,-,-,11.09%,24.02%,18.19,25.53,31.28%,1.46 (5.88%),4.54,2.86%,7.66%,-3.02%,0.70,1.33 (5.37%),-,1.50%,-,36.12%,0.55,"Apr 23, 2025",0.45,65.80%,23.58%,51.72,2.30%,1.31%,8757,3.55,18.54%,18.72%,2.67,24.24,Yes / Yes,2.01,23.78%,51.71%,1.35,25.39,7.16%,3.78%,-8.10%,Apr 30 BMO,431.74K,24.76,-0.31%,2.72%,15.92%,"

","584,794",-2.48%,BSAC
Braze Inc,Technology,Software - Application,USA,NASD,RUT,-,-1.01,32.80%,91.84M,-8.14%,3.03B,74.81,0.37,-0.78%,74.61M,-25.65%,-103.89M,-,0.03,61.36%,4.60%,-22.59%,620.01M,4.89,1.40%,-2.14%,2.44,-33.31%,4.52,6.04,111.76%,-12.18%,3.43M,-24.62%,4.86,5.62,58.91%,-22.82%,27.45,48.33,-34.79%,-,86.90,-23.78%,-19.15%,-43.49%,1.18,-,1.92,43.84%,69.42%,-0.51%,1.57,-,1.92,21.20%,-19.55%,27.82,2.36%,4.79%,1699,0.18,22.66%,-16.76%,1.18,45.35,Yes / Yes,0.14,3.22%,-,1.07,28.48,2.17%,52.51%,19.64%,Jun 05 AMC,1.41M,27.31,-19.25%,-15.70%,-25.45%,"

","1,514,585",-4.11%,BRZE
