Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Centuri Holdings Inc,Utilities,Utilities - Regulated Gas,USA,NYSE,RUT,2200.00,0.01,72.39%,88.52M,5.34%,2.05B,25.67,0.90,-17.07%,24.48M,18.28%,0.40M,41.70,0.24,22.82%,9.73%,49.03%,2.66B,0.77,102.33%,4.26%,5.00,8.45%,6.06,3.81,38.99%,0.02%,2.38M,-10.88%,0.17,134.19,52.76%,0.11%,14.45,28.65,19.63%,-,19.71,-,0.03%,-19.36%,1.11,-,1.57,7.86%,7.48%,59.81%,0.98,-,1.57,-,3.80%,68.44,0.89%,3.15%,8687,1.84,-,0.01%,2.71,21.42,Yes / Yes,1.73,28.44%,-,0.95,22.82,2.33%,17.24%,4.18%,May 12 BMO,476.47K,23.10,11.91%,21.41%,22.22%,"

","454,174",1.23%,CTRI
CareTrust REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,NYSE,RUT,31.47,0.92,0.68%,191.69M,-0.31%,5.54B,18.89,1.53,0.00%,190.38M,0.77%,161.60M,1.27,0.35,94.74%,2.16%,6.92%,329.86M,16.78,78.12%,-0.70%,2.51,-1.57%,15.60,1.85,7.31%,5.19%,4.11M,12.42%,3.30,8.75,24.71%,7.02%,24.22,33.15,6.77%,1.31 (4.53%),21.55,10.17%,4.31%,-12.88%,0.85,1.05 (3.65%),11.86,12.64%,77.41%,19.25%,0.59,"Mar 31, 2025",11.86,80.97%,63.09%,51.30,0.80%,1.31%,21,0.28,43.27%,48.99%,1.70,32.20,Yes / Yes,0.28,62.76%,144.42%,0.78,28.74,3.54%,-1.35%,53.20%,May 01 AMC,1.63M,28.88,0.11%,1.03%,0.67%,"

","1,276,237",0.49%,CTRE
Coterra Energy Inc,Energy,Oil & Gas E&P,USA,NYSE,S&P 500,15.05,1.71,1.60%,764.00M,3.58%,19.68B,8.21,3.14,-4.51%,751.04M,6.84%,1.28B,0.54,0.54,90.97%,3.57%,-5.33%,6.04B,3.26,65.13%,1.73%,3.59,3.41%,18.62,1.38,13.12%,5.72%,26.84M,-6.53%,0.29,89.04,27.81%,9.40%,22.30,29.95,0.94%,0.90 (3.49%),15.60,-1.62%,6.89%,-13.92%,0.34,0.86 (3.34%),0.86,22.43%,34.43%,15.61%,0.71,"May 15, 2025",0.90,-0.13%,29.15%,56.97,1.59%,1.50%,915,0.32,10.33%,21.24%,1.52,33.41,Yes / Yes,0.31,45.45%,55.87%,1.12,25.87,-4.28%,-1.12%,40.68%,May 05 AMC,7.48M,25.78,3.30%,2.65%,0.49%,"

","8,379,707",-0.35%,CTRA
Custom Truck One Source Inc,Industrials,Rental & Leasing Services,USA,NYSE,RUT,-,-0.14,71.53%,225.78M,3.04%,1.07B,52.83,0.09,11.18%,64.48M,5.80%,-32.11M,-,-0.05,25.25%,8.37%,-0.63%,1.81B,0.59,75.47%,-13.10%,7.89,-16.70%,3.60,1.32,404.84%,-0.92%,5.40M,1.28%,0.02,199.54,-,-3.76%,3.03,6.11,-1.46%,-,-,31.78%,-1.29%,-22.42%,1.16,-,0.24,46.84%,19.01%,56.44%,0.19,-,1.29,-248.58%,6.27%,61.09,1.59%,2.49%,2619,3.05,-0.61%,-1.77%,2.00,5.80,Yes / Yes,2.07,-30.70%,-,0.45,4.74,-2.94%,-37.46%,2.66%,Apr 30 AMC,683.71K,4.74,4.84%,13.29%,6.89%,"

","310,428",0.00%,CTOS
Cintas Corporation,Industrials,Specialty Business Services,USA,NASD,"NDX, S&P 500",51.44,4.31,15.00%,403.67M,-2.48%,89.53B,45.76,4.85,-0.02%,343.13M,2.18%,1.77B,4.27,1.07,65.14%,1.31%,15.35%,10.14B,8.83,15.86%,0.65%,2.45,-0.89%,11.38,19.49,10.42%,19.06%,4.50M,30.01%,0.60,367.78,12.04%,40.15%,169.96,229.24,21.36%,1.36 (0.61%),49.00,13.70%,26.12%,-3.28%,1.06,1.17 (0.53%),0.89,6.84%,48.26%,30.46%,3.44,"May 15, 2025",1.11,25.15%,22.77%,52.23,0.77%,0.84%,46500,0.59,7.79%,17.47%,2.71,217.14,Yes / Yes,0.48,17.32%,35.65%,0.83,222.22,0.46%,5.68%,8.44%,Mar 26 BMO,1.83M,221.72,-0.83%,3.71%,7.21%,"

","1,520,759",-0.23%,CTAS
CSX Corp,Industrials,Railroads,USA,NASD,"NDX, S&P 500",19.26,1.68,0.19%,1.88B,1.22%,60.71B,16.80,1.92,-0.04%,1.87B,6.63%,3.24B,4.13,0.42,77.00%,1.39%,9.37%,14.28B,4.25,-9.48%,-3.02%,1.62,-6.18%,6.48,4.99,16.14%,7.53%,26.12M,-1.31%,0.61,52.93,4.66%,26.13%,26.22,37.10,0.15%,0.50 (1.56%),22.54,5.12%,10.38%,-12.88%,1.24,0.50 (1.55%),0.75,4.02%,35.29%,23.27%,0.63,"May 30, 2025",0.88,-7.80%,35.29%,64.95,1.50%,1.16%,23500,1.61,-2.39%,22.66%,1.89,32.43,Yes / Yes,1.56,-25.00%,26.88%,0.75,32.61,-0.85%,-6.85%,-7.01%,Apr 16 AMC,16.15M,32.32,2.65%,9.43%,0.05%,"

","12,110,934",-0.89%,CSX
Capital Southwest Corp,Financial,Asset Management,USA,NASD,-,14.93,1.42,4.36%,52.91M,2.02%,1.16B,9.09,2.33,0.05%,52.42M,2.02%,69.86M,-,0.60,32.03%,3.85%,-4.41%,157.73M,7.37,-3.98%,-,3.52,-6.96%,16.70,1.27,-1.16%,4.06%,2.02M,-18.00%,0.82,25.92,-1.90%,8.52%,17.46,27.03,-2.48%,2.47 (11.63%),10.91,-,3.91%,-21.50%,1.00,2.30 (10.85%),1.34,8.63%,96.28%,21.53%,0.40,"Jun 13, 2025",1.34,-29.53%,85.45%,57.54,0.98%,1.21%,30,1.09,13.86%,44.29%,2.17,22.33,Yes / Yes,1.02,11.40%,157.40%,0.91,21.31,-0.70%,-12.10%,4.89%,May 14 AMC,572.66K,21.22,1.28%,3.97%,-6.11%,"

","523,882",-0.42%,CSWC
CSW Industrials Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,36.25,8.41,1.33%,16.78M,0.27%,5.13B,28.17,10.83,-10.35%,16.58M,-7.37%,136.65M,2.74,2.79,92.90%,3.16%,4.67%,878.30M,5.84,12.22%,0.64%,4.55,-26.64%,63.89,4.77,14.71%,11.28%,0.52M,20.42%,13.44,22.70,13.25%,16.19%,249.84,436.50,-13.55%,1.05 (0.34%),33.70,22.66%,12.09%,-30.13%,0.92,0.96 (0.31%),2.70,17.88%,44.78%,22.08%,9.36,"Apr 25, 2025",4.03,29.12%,21.11%,46.88,1.88%,1.97%,2600,0.06,10.78%,15.56%,2.60,341.60,Yes / Yes,0.05,2.06%,10.74%,0.86,310.82,-0.96%,1.06%,9.34%,May 22 BMO,115.06K,305.00,-2.22%,-0.18%,-10.81%,"

","98,551",-1.87%,CSW
Constellium SE,Basic Materials,Aluminum,France,NYSE,RUT,30.40,0.45,10.05%,142.92M,6.68%,1.96B,6.86,2.00,0.00%,128.56M,14.31%,67.63M,0.42,0.32,85.27%,2.34%,14.02%,7.43B,0.26,205.79%,-2.30%,1.70,17.14%,5.21,2.64,72.30%,1.31%,3.01M,-30.40%,0.83,16.64,73.14%,7.93%,7.32,21.23,33.79%,-,-,-4.74%,2.46%,-35.28%,1.63,-,0.53,2.10%,8.69%,87.58%,0.52,-,1.24,-48.12%,3.92%,73.33,2.97%,2.49%,12000,2.77,-2.29%,0.91%,1.00,15.00,Yes / Yes,2.69,121.57%,0.00%,0.88,13.65,5.38%,158.95%,5.34%,Apr 30 BMO,1.77M,13.74,10.20%,28.08%,15.03%,"

","1,557,476",0.66%,CSTM
Centerspace,Real Estate,REIT - Residential,USA,NYSE,RUT,-,-1.12,0.96%,16.73M,0.69%,1.14B,-,-0.35,0.00%,16.57M,4.71%,-17.88M,-,-0.13,85.23%,1.38%,1.10%,263.57M,4.32,51.63%,1.57%,2.22,-8.23%,38.05,1.69,43.21%,-0.55%,0.23M,-5.65%,1.02,62.98,-,-1.55%,54.13,76.16,-2.89%,3.07 (4.78%),19.15,-,-1.14%,-15.65%,0.76,3.02 (4.70%),0.46,6.99%,16.06%,18.68%,1.76,"Jun 27, 2025",0.46,-33.33%,9.17%,58.42,1.35%,1.93%,404,1.46,-1.81%,-6.78%,1.91,70.79,Yes / Yes,1.41,39.58%,-,0.66,65.22,0.65%,-23.25%,4.95%,May 01 AMC,102.85K,64.24,1.71%,5.05%,-3.11%,"

","67,737",-1.50%,CSR
Carlisle Companies Inc,Industrials,Building Products & Equipment,USA,NYSE,-,10.07,36.61,1.20%,43.30M,-3.43%,15.95B,14.74,25.02,-0.23%,42.73M,-8.04%,1.73B,0.85,6.68,97.67%,6.25%,11.91%,5.00B,3.19,9.36%,3.22%,5.78,-16.19%,50.03,7.37,13.25%,13.75%,2.67M,-9.80%,5.09,72.44,11.84%,33.11%,311.41,481.26,-0.01%,4.10 (1.11%),21.27,17.24%,42.57%,-23.37%,1.05,4.00 (1.08%),1.69,0.79%,35.62%,18.43%,8.90,"May 19, 2025",2.58,135.52%,21.93%,40.01,1.28%,1.63%,5700,0.87,-0.14%,34.52%,2.00,436.67,Yes / Yes,0.87,-19.23%,20.38%,0.65,378.32,0.65%,5.69%,-0.06%,Apr 23 AMC,461.77K,368.79,-4.87%,-1.06%,-6.60%,"

","302,359",-2.52%,CSL
CSG Systems International Inc,Technology,Software - Infrastructure,USA,NASD,RUT,22.03,2.93,4.54%,29.10M,2.34%,1.87B,12.70,5.09,-0.68%,27.66M,-2.12%,83.52M,4.57,1.06,100.84%,8.17%,6.28%,1.20B,1.56,0.66%,-1.03%,7.25,19.07%,9.73,6.64,7.06%,6.16%,2.26M,58.36%,4.69,13.76,4.82%,30.24%,39.56,67.60,26.41%,1.28 (1.98%),12.12,3.51%,9.89%,-4.42%,0.92,1.22 (1.89%),1.55,3.73%,47.40%,63.34%,1.50,"Jun 18, 2025",1.55,34.87%,12.32%,54.17,0.88%,1.61%,5800,2.00,3.08%,6.95%,1.22,74.88,Yes / Yes,1.98,-15.59%,39.61%,1.05,64.72,1.06%,12.43%,1.46%,May 07 AMC,311.75K,64.61,-0.18%,4.16%,15.46%,"

","327,882",-0.17%,CSGS
"Costar Group, Inc",Real Estate,Real Estate Services,USA,NASD,"NDX, S&P 500",284.59,0.29,1.42%,423.16M,6.14%,34.51B,60.60,1.35,-0.12%,415.88M,8.50%,117.20M,8.30,0.14,102.61%,3.84%,6.41%,2.81B,12.27,0.62%,6.56%,4.87,5.78%,20.22,4.05,66.83%,1.20%,15.97M,7.32%,9.63,8.49,34.30%,1.47%,68.26,83.68,14.25%,-,155.57,-16.93%,1.22%,-2.26%,0.88,-,6.01,14.35%,77.53%,19.83%,1.95,-,6.01,-60.22%,-0.21%,67.73,1.06%,1.37%,6593,0.13,11.27%,4.17%,1.88,86.69,Yes / Yes,0.13,-319.51%,0.00%,1.05,81.07,2.15%,17.61%,11.55%,Apr 29 AMC,3.28M,81.79,7.26%,5.94%,7.17%,"

","3,456,764",0.89%,CSGP
"Cisco Systems, Inc",Technology,Communication Equipment,USA,NASD,"DJIA, NDX, S&P 500",26.31,2.44,0.26%,3.96B,-0.31%,254.19B,15.98,4.02,-1.50%,3.95B,4.09%,9.79B,5.07,0.98,78.56%,1.04%,6.17%,55.62B,4.57,1.57%,1.42%,1.80,7.18%,11.60,5.53,6.00%,8.07%,40.97M,40.03%,4.33,14.82,5.19%,21.36%,44.50,66.50,8.43%,1.62 (2.52%),19.85,-0.54%,14.01%,-3.47%,0.88,1.61 (2.51%),0.83,0.72%,63.56%,44.25%,1.13,"Jul 03, 2025",0.91,-17.77%,21.76%,57.98,1.67%,1.39%,90400,0.67,0.47%,17.60%,2.04,70.76,Yes / Yes,0.52,33.99%,62.19%,0.90,65.15,0.72%,4.68%,11.39%,May 14 AMC,22.72M,64.19,0.46%,6.71%,9.96%,"

","20,404,422",-1.47%,CSCO
Cosan S.A ADR,Energy,Oil & Gas Refining & Marketing,Brazil,NYSE,-,-,-4.15,-,464.66M,1.87%,2.79B,6.85,0.87,-,-,10.13%,-1930.54M,-,-0.04,3.34%,-,24.58%,7.82B,0.36,94.77%,-15.14%,1.53,-3.39%,2.97,2.02,578.95%,-7.57%,2.14M,-39.66%,6.64,0.90,-,-69.81%,4.31,10.64,9.93%,0.07 (1.25%),-,-,-15.51%,-43.80%,0.90,0.32 (5.42%),1.98,18.85%,31.31%,38.75%,0.26,"Jun 10, 2024",2.13,-628.74%,13.32%,58.58,2.21%,2.82%,40530,8.50,-2.76%,-24.69%,1.33,11.05,No / Yes,8.04,-690.87%,-,1.05,5.95,-7.31%,-1007.02%,-16.87%,May 15 AMC,1.40M,5.98,5.08%,10.91%,-8.82%,"

","1,469,609",0.50%,CSAN
CoreWeave Inc,Technology,Software - Infrastructure,USA,NASD,-,-,-,44.62%,317.43M,-8.22%,71.85B,-,-0.23,-1.73%,265.81M,155.94%,-,-,-0.22,39.05%,5.66%,-,-,-,-314.02%,211.60%,0.68,-,4.38,34.21,79.28%,-,15.05M,-,3.96,37.80,-,-,33.51,166.63,274.25%,0.02 (0.02%),-,-,-,-10.16%,-,-,0.44,-,-,346.67%,15.39,-,0.44,-,-,65.38,8.78%,10.92%,-,3.88,-,-,2.45,72.61,Yes / Yes,2.55,-,-,1.12,154.90,14.53%,-616.71%,-,May 14 AMC,22.20M,149.70,28.32%,99.64%,103.45%,"

","24,960,790",-3.36%,CRWV
Crowdstrike Holdings Inc,Technology,Software - Infrastructure,USA,NASD,"NDX, S&P 500",-,-0.70,4.21%,249.07M,3.57%,118.89B,101.59,4.70,-3.69%,238.75M,11.07%,-172.30M,-,0.83,71.24%,3.67%,37.55%,4.14B,28.74,-10.56%,-0.02%,2.13,30.45%,13.85,34.43,33.57%,-2.21%,8.77M,36.62%,18.51,25.77,16.69%,-5.76%,200.81,491.20,39.40%,-,115.90,34.76%,-4.08%,-2.89%,1.15,-,1.74,52.37%,74.48%,137.53%,17.20,-,1.74,-226.80%,-6.01%,61.24,1.19%,2.19%,10118,0.23,25.94%,-4.17%,1.81,480.20,Yes / Yes,0.22,-359.11%,-,0.67,467.65,-0.11%,10.56%,19.80%,Jun 03 AMC,4.13M,476.98,4.05%,13.56%,32.21%,"

","2,750,902",2.00%,CRWD
Corvel Corp,Financial,Insurance Brokers,USA,NASD,RUT,59.04,1.83,43.94%,51.36M,-2.95%,5.55B,-,-,-0.38%,28.79M,-5.28%,95.17M,-,-,54.05%,3.27%,4.01%,895.59M,6.20,-,-0.49%,6.84,-8.05%,6.27,17.24,-,18.33%,0.94M,38.24%,3.32,32.53,-,33.41%,76.67,128.61,-2.88%,-,60.60,16.61%,27.83%,-15.98%,1.02,-,1.90,8.62%,20.12%,40.95%,2.86,-,1.90,24.78%,13.49%,40.54,0.62%,1.72%,5075,0.09,12.61%,10.63%,-,-,Yes / Yes,0.06,35.87%,0.00%,0.60,108.29,-,-,11.72%,-,137.87K,108.06,-2.74%,-3.39%,-2.55%,"

","83,061",-0.21%,CRVL
"Cirrus Logic, Inc",Technology,Semiconductors,USA,NASD,-,17.10,6.00,0.59%,52.29M,1.64%,5.29B,13.43,7.64,-6.71%,51.25M,-2.99%,331.51M,-,1.08,96.89%,3.42%,4.88%,1.90B,2.79,-6.73%,-3.10%,2.66,-1.69%,37.28,2.75,8.67%,14.48%,1.75M,-12.64%,11.56,8.89,-,17.60%,75.83,147.46,3.10%,-,12.56,17.87%,16.00%,-30.37%,0.95,-,4.82,8.16%,52.53%,35.39%,2.97,-,6.35,23.09%,21.64%,54.62,2.16%,1.56%,1660,0.07,5.99%,17.48%,1.60,123.33,Yes / Yes,0.06,62.54%,0.00%,0.86,105.25,11.62%,41.69%,14.15%,May 06 AMC,658.65K,102.67,0.18%,6.58%,-4.32%,"

","568,892",-2.45%,CRUS
Criteo S.A ADR,Communication Services,Advertising Agencies,France,NASD,-,10.74,2.45,1.00%,53.57M,-2.05%,1.41B,5.90,4.46,-21.69%,53.04M,-10.89%,141.77M,3.36,0.71,97.94%,4.44%,-26.42%,1.93B,0.73,-3.29%,0.94%,5.37,-37.29%,19.87,1.33,1.02%,6.54%,2.36M,-31.16%,5.85,4.50,3.20%,13.46%,24.91,49.93,-33.42%,-,6.29,6.16%,12.41%,-47.25%,0.51,-,1.22,-3.12%,51.82%,5.74%,1.19,-,1.22,100.33%,11.07%,41.65,1.24%,1.84%,3507,0.10,-1.18%,7.34%,1.69,40.83,Yes / Yes,0.07,444.83%,0.00%,1.91,25.96,1.52%,42.51%,0.62%,May 02 BMO,438.36K,26.34,-1.04%,-9.61%,-29.61%,"

","835,929",1.46%,CRTO
Corsair Gaming Inc,Technology,Computer Hardware,USA,NASD,RUT,-,-0.93,57.47%,104.76M,5.49%,1.02B,13.11,0.73,-0.01%,45.01M,15.37%,-96.70M,-,0.03,36.26%,8.15%,-11.51%,1.35B,0.75,1754.00%,11.58%,3.94,28.48%,5.81,1.65,47.69%,-7.75%,3.67M,-15.11%,0.97,9.94,-,-15.20%,5.59,13.02,45.39%,-,14.42,-59.79%,-12.14%,-26.19%,1.78,-,0.85,3.71%,25.45%,71.76%,0.42,-,1.52,-1059.95%,-3.11%,67.88,1.85%,2.69%,2567,0.35,-6.53%,-7.17%,2.17,10.67,Yes / Yes,0.31,20.97%,-,0.72,9.70,0.97%,-9.54%,9.63%,May 06 AMC,929.89K,9.61,8.02%,23.65%,20.65%,"

","674,080",-0.93%,CRSR
CRISPR Therapeutics AG,Healthcare,Biotechnology,Switzerland,NASD,-,-,-4.52,4.14%,86.36M,9.12%,3.59B,-,-4.46,-2.36%,82.79M,10.45%,-385.66M,-,-1.43,69.16%,24.81%,-4.53%,37.67M,95.19,-25.48%,0.25%,9.64,-20.66%,21.18,1.96,18.02%,-16.75%,20.54M,-28.25%,21.52,1.93,5.55%,-19.71%,30.04,67.88,5.49%,-,-,-,-18.99%,-38.83%,1.75,-,15.64,-33.62%,-271.64%,38.22%,2.18,-,15.64,-67.29%,-1259.20%,61.04,4.80%,3.30%,393,0.12,-86.13%,-1023.64%,1.90,77.21,Yes / Yes,0.11,-11.02%,-,0.96,42.94,-86.25%,-27.05%,71.63%,May 06 AMC,2.13M,41.52,8.14%,11.59%,-4.01%,"

","2,050,783",-3.31%,CRSP
Carpenter Technology Corp,Industrials,Metal Fabrication,USA,NYSE,RUT,34.73,7.06,4.14%,49.77M,-0.61%,12.20B,26.82,9.14,-0.90%,47.72M,13.10%,357.60M,1.02,2.05,99.20%,11.24%,34.95%,2.92B,4.18,53.50%,6.23%,6.30,26.65%,35.80,6.85,25.60%,10.94%,5.36M,135.21%,3.04,80.53,33.95%,21.78%,95.17,256.52,44.42%,0.95 (0.39%),53.56,1.52%,14.44%,-4.45%,1.37,0.80 (0.33%),1.89,3.01%,25.78%,157.53%,8.03,"Apr 22, 2025",3.75,168.67%,17.35%,64.90,1.97%,1.69%,4600,0.39,7.40%,12.25%,1.50,270.00,Yes / Yes,0.39,1426.12%,21.61%,1.08,245.94,-0.38%,8.36%,6.15%,Apr 24 BMO,851.72K,245.09,2.86%,17.89%,33.48%,"

","917,839",-0.35%,CRS
Crocs Inc,Consumer Cyclical,Footwear & Accessories,USA,NASD,-,6.39,16.32,4.18%,56.10M,5.33%,5.85B,7.94,13.13,-1.34%,53.73M,-12.25%,957.72M,-,4.02,100.83%,11.25%,2.37%,4.10B,1.43,-3.98%,-0.07%,3.35,-4.97%,35.11,2.97,3.82%,19.42%,6.05M,-29.05%,2.97,35.13,-1.80%,53.70%,86.11,165.32,-4.78%,-,6.62,56.99%,25.51%,-36.92%,1.40,-,0.97,27.23%,59.25%,21.11%,3.63,-,1.52,26.18%,24.84%,49.08,1.50%,1.72%,7910,0.95,2.09%,23.35%,1.81,126.73,Yes / Yes,0.91,13.48%,0.00%,0.58,105.15,3.23%,20.77%,-0.14%,May 08 BMO,1.81M,104.29,-3.07%,1.88%,-6.82%,"

","1,048,786",-0.82%,CROX
Crinetics Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.82,7.37%,93.53M,0.62%,3.03B,-,-4.69,-0.76%,86.71M,-2.97%,-328.25M,-,-1.10,105.00%,11.78%,-8.67%,0.36M,8413.00,-22.35%,2.20%,10.63,-45.08%,13.41,2.41,-3.84%,-28.06%,10.21M,-27.69%,13.61,2.38,2.12%,-30.84%,24.10,62.53,-36.77%,-,-,-12.11%,-25.29%,-48.30%,0.28,-,22.53,-,-796.40%,34.15%,1.43,-,22.53,-1.20%,-104467.87%,53.80,2.63%,1.97%,437,0.04,-100.00%,-90928.53%,1.19,72.00,Yes / Yes,0.04,-12.26%,-,0.44,33.08,162.55%,-10.54%,-,May 08 AMC,960.78K,32.33,3.38%,4.42%,-25.89%,"

","420,639",-2.27%,CRNX
CorMedix Inc,Healthcare,Biotechnology,USA,NASD,RUT,64.73,0.23,2.75%,67.71M,17.85%,989.56M,9.67,1.51,0.08%,65.96M,23.02%,17.18M,-,0.12,34.73%,12.94%,33.00%,82.55M,11.99,365.00%,2.70%,4.35,53.58%,1.70,8.60,89.73%,15.79%,8.53M,182.75%,1.14,12.77,-,19.87%,3.61,15.32,80.12%,-,-,29.80%,14.91%,-4.77%,1.62,-,3.99,173.65%,95.19%,304.16%,0.65,-,4.21,126.09%,17.53%,74.24,3.34%,2.91%,65,0.00,41184.20%,20.81%,1.00,16.83,Yes / Yes,0.00,218.96%,-,0.99,14.89,5.78%,15.38%,-,May 06 BMO,1.96M,14.59,13.95%,42.34%,49.82%,"

","1,939,288",-2.01%,CRMD
Salesforce Inc,Technology,Software - Application,USA,NYSE,"DJIA, S&P 500",41.59,6.39,2.59%,958.00M,1.04%,254.21B,21.04,12.64,-6.25%,931.20M,-7.93%,6.21B,3.35,2.78,83.10%,1.54%,-6.56%,38.59B,6.59,10.85%,0.88%,2.02,-26.54%,63.33,4.20,11.76%,6.37%,14.35M,9.95%,18.21,14.60,12.43%,10.31%,227.77,369.00,-20.46%,0.83 (0.31%),20.10,112.11%,8.64%,-27.94%,1.38,1.62 (0.61%),0.99,17.25%,70.84%,16.74%,6.94,"Jun 18, 2025",0.99,14.85%,20.54%,43.74,1.92%,1.57%,76453,0.20,7.97%,16.08%,1.49,352.14,Yes / Yes,0.18,2.08%,25.15%,0.92,268.22,0.75%,1.22%,7.62%,May 28 AMC,7.11M,265.91,-3.48%,-0.66%,-10.17%,"

","6,555,591",-0.86%,CRM
Charles River Laboratories International Inc,Healthcare,Diagnostics & Research,USA,NYSE,S&P 500,-,-0.65,1.24%,49.12M,5.51%,7.42B,14.62,10.34,0.40%,48.51M,5.61%,-31.56M,-,2.50,109.95%,4.99%,-11.42%,4.02B,1.85,-6.56%,1.11%,1.52,-21.22%,65.04,2.32,7.19%,-0.40%,2.42M,-29.65%,4.69,32.23,2.87%,-0.92%,91.86,254.15,-18.14%,-,13.18,-47.65%,-0.51%,-40.54%,1.49,-,1.16,9.09%,30.43%,64.50%,5.40,-,1.43,-107.31%,12.80%,66.04,1.11%,2.28%,20100,0.94,-2.16%,-0.78%,2.63,152.93,Yes / Yes,0.93,-64.42%,0.00%,0.45,151.00,4.48%,12.73%,-2.71%,May 07 BMO,1.60M,151.11,7.49%,16.63%,-11.17%,"

","718,893",0.07%,CRL
"Comstock Resources, Inc",Energy,Oil & Gas E&P,USA,NYSE,RUT,-,-1.12,73.34%,292.92M,0.80%,7.01B,16.43,1.46,-0.02%,78.08M,4.91%,-323.71M,-,0.14,30.07%,26.09%,31.97%,1.38B,5.07,426.05%,-2.87%,9.56,64.88%,7.24,3.31,86.15%,-5.01%,20.37M,104.62%,0.11,213.27,-,-14.17%,7.74,25.05,31.39%,-,-,-,-6.20%,-4.43%,0.33,-,0.40,10.29%,-2.67%,209.30%,0.88,"Nov 30, 2023",0.40,-608.98%,-5.66%,58.94,0.86%,1.49%,256,1.48,-1.73%,-23.41%,3.22,20.00,Yes / Yes,1.46,-611.75%,-,1.17,24.04,16.46%,14.94%,52.74%,Apr 30 AMC,2.13M,23.94,0.29%,11.73%,41.73%,"

","2,485,418",-0.42%,CRK
Carters Inc,Consumer Cyclical,Apparel Retail,USA,NYSE,-,7.14,4.52,4.08%,36.24M,2.12%,1.18B,12.22,2.64,0.00%,34.96M,-10.07%,159.70M,-,0.34,113.97%,14.14%,-22.38%,2.81B,0.42,-41.85%,-4.43%,2.90,-41.19%,23.38,1.38,-21.91%,6.92%,4.94M,-51.87%,8.80,3.66,-23.35%,18.91%,29.62,71.99,-40.49%,2.67 (8.28%),5.31,-2.63%,8.66%,-55.20%,1.00,2.65 (8.22%),1.40,-4.17%,47.68%,8.88%,1.55,"Jun 02, 2025",2.56,-28.96%,8.41%,45.38,1.41%,3.90%,15350,1.32,-3.39%,5.68%,3.38,29.60,Yes / Yes,1.18,-58.51%,62.52%,0.69,32.59,0.96%,24.93%,-4.79%,Apr 25 BMO,1.70M,32.25,-2.39%,-6.94%,-35.81%,"

","1,173,028",-1.04%,CRI
CRH Plc,Basic Materials,Building Materials,USA,NYSE,-,19.27,4.73,0.21%,676.64M,0.22%,61.57B,14.42,6.32,-1.41%,674.60M,-7.75%,3.25B,2.27,2.08,85.19%,1.62%,-7.42%,35.80B,1.72,3.83%,5.56%,1.58,-11.57%,31.21,2.92,11.00%,6.61%,10.93M,17.04%,4.96,18.37,8.50%,15.78%,71.18,110.97,-1.56%,1.46 (1.60%),26.34,18.51%,8.91%,-17.92%,1.22,1.44 (1.58%),1.07,4.80%,35.57%,27.97%,2.28,"May 23, 2025",1.63,3.37%,13.66%,43.05,1.11%,1.27%,79800,0.80,2.11%,9.07%,1.44,113.08,Yes / Yes,0.72,-192.38%,28.26%,0.56,92.90,-0.08%,-92.31%,3.41%,May 05 AMC,6.92M,91.08,-3.09%,-0.41%,-3.86%,"

","3,900,846",-1.96%,CRH
Crescent Energy Co,Energy,Oil & Gas Integrated,USA,NYSE,RUT,-,-0.44,24.75%,194.97M,7.74%,3.01B,6.26,1.51,-6.93%,192.06M,3.96%,-92.59M,-,0.27,68.94%,7.91%,-11.75%,3.22B,0.93,-11.33%,10.20%,3.79,-33.38%,16.70,0.57,-3.84%,-1.11%,15.19M,-22.46%,0.03,316.91,-6.34%,-3.54%,6.83,16.94,-35.25%,0.48 (5.07%),4.79,-,-1.35%,-44.16%,1.25,0.48 (5.07%),0.78,21.94%,24.01%,38.51%,0.41,"May 19, 2025",0.78,-114.70%,13.14%,59.77,1.68%,2.58%,987,1.11,31.58%,-2.87%,1.40,13.79,Yes / Yes,1.11,95.61%,-,0.84,9.17,0.08%,20.07%,44.52%,May 05 AMC,4.01M,9.46,6.35%,9.37%,-21.70%,"

","3,355,516",3.16%,CRGY
