Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Camden Property Trust,Real Estate,REIT - Residential,USA,NYSE,S&P 500,106.30,1.09,1.81%,115.70M,-2.45%,16.36B,70.76,1.63,-3.58%,104.90M,-2.73%,118.00M,8.46,0.35,95.98%,1.73%,-3.72%,1.56B,10.48,-5.75%,0.15%,1.77,-3.79%,39.89,2.90,15.54%,1.30%,1.82M,7.10%,0.27,432.93,12.57%,2.47%,102.35,127.43,-0.39%,4.20 (3.64%),38.85,-7.52%,1.49%,-9.29%,0.79,3.51 (3.04%),0.06,8.36%,23.94%,12.94%,2.11,"Jun 30, 2025",0.06,-73.40%,19.17%,45.87,0.14%,0.97%,1660,0.81,0.56%,7.56%,2.44,129.77,Yes / Yes,0.72,-53.69%,274.34%,1.55,115.62,0.47%,0.33%,1.78%,May 01 AMC,1.03M,115.59,-0.70%,0.01%,-2.28%,"

","1,585,761",-0.03%,CPT
Catalyst Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,14.35,1.57,8.91%,121.96M,-7.45%,2.74B,12.39,1.81,-6.59%,111.11M,-8.91%,197.35M,0.99,0.40,78.97%,6.61%,-2.94%,534.65M,5.13,18.17%,0.52%,5.68,3.83%,6.51,3.45,17.18%,25.37%,7.35M,49.87%,4.76,4.72,14.44%,29.11%,14.75,26.58,7.71%,-,10.25,34.27%,24.76%,-15.43%,0.72,-,5.96,36.89%,79.12%,52.41%,0.83,-,6.14,178.11%,43.27%,34.18,1.17%,1.88%,181,0.00,29.97%,36.91%,1.14,34.29,Yes / Yes,0.00,136.96%,0.00%,1.56,22.81,7.54%,32.35%,43.56%,May 07 AMC,1.29M,22.48,-8.51%,-5.84%,0.80%,"

","2,014,899",-1.45%,CPRX
"Copart, Inc",Industrials,Specialty Business Services,USA,NASD,"NDX, S&P 500",31.71,1.51,8.54%,966.81M,-4.04%,46.38B,28.20,1.70,-0.72%,884.34M,-22.15%,1.48B,3.11,0.36,84.86%,2.01%,-10.92%,4.59B,10.10,10.45%,3.18%,2.85,-21.50%,9.08,5.28,10.02%,16.72%,17.79M,-11.74%,4.53,10.58,10.20%,18.54%,47.70,64.38,-16.41%,-,39.27,17.85%,16.68%,-25.49%,1.10,-,7.91,15.72%,44.00%,0.57%,1.15,-,7.98,5.94%,35.80%,19.26,0.41%,2.73%,11700,0.01,10.21%,32.21%,2.00,63.00,Yes / Yes,0.01,6.18%,0.00%,2.31,47.88,-1.39%,0.79%,7.49%,May 22 AMC,6.24M,47.97,-5.60%,-15.70%,-14.51%,"

","14,394,758",0.19%,CPRT
Capri Holdings Ltd,Consumer Cyclical,Luxury Goods,United Kingdom,NYSE,-,-,-9.97,2.49%,117.91M,-5.72%,1.98B,9.52,1.77,0.00%,114.99M,-7.68%,-1182.00M,-,0.12,98.12%,8.58%,-17.95%,4.44B,0.45,132.84%,12.40%,2.49,-24.06%,3.12,5.39,42.67%,-19.86%,9.86M,-47.44%,1.48,11.33,-,-120.18%,11.86,43.34,-20.13%,-,12.94,-46.53%,-38.17%,-61.19%,1.70,-,0.49,-4.36%,59.37%,41.82%,0.81,-,1.14,-411.39%,1.26%,46.42,3.70%,3.17%,14200,8.43,-14.08%,-26.61%,2.60,20.91,Yes / Yes,7.42,-35.02%,-,0.74,17.09,3.12%,-3649.04%,-15.37%,May 28 BMO,3.96M,16.82,-3.32%,2.21%,-29.21%,"

","2,934,545",-1.58%,CPRI
Coupang Inc,Consumer Cyclical,Internet Retail,USA,NYSE,-,206.44,0.14,31.59%,1.65B,0.85%,51.84B,40.31,0.71,-6.52%,1.24B,5.27%,256.00M,1.56,0.07,53.19%,0.77%,22.48%,31.06B,1.67,289.25%,1.12%,1.04,20.97%,2.42,11.80,127.43%,1.66%,9.60M,39.00%,3.41,8.36,132.11%,6.06%,18.16,29.12,29.89%,-,52.18,-,3.44%,-1.96%,1.15,-,0.90,36.99%,29.30%,57.21%,0.64,-,1.16,-80.08%,1.42%,67.64,0.50%,1.02%,95000,0.93,20.88%,0.82%,1.67,30.85,Yes / Yes,0.70,2051.85%,0.00%,1.39,28.40,-1.37%,12.15%,11.16%,May 06 AMC,9.23M,28.55,1.19%,11.01%,17.63%,"

","12,809,061",0.53%,CPNG
Chesapeake Utilities Corp,Utilities,Utilities - Regulated Gas,USA,NYSE,RUT,22.26,5.40,2.35%,23.09M,-0.69%,2.81B,17.80,6.76,0.00%,22.78M,-3.80%,123.33M,2.16,1.02,85.16%,1.79%,-4.18%,840.53M,3.34,15.99%,0.73%,3.16,-4.59%,62.68,1.92,8.08%,3.53%,0.41M,14.87%,0.03,4008.64,10.33%,9.04%,102.64,136.73,-0.87%,2.70 (2.25%),-,7.70%,4.54%,-12.02%,0.68,2.61 (2.17%),0.39,10.43%,32.90%,17.20%,2.49,"Jun 16, 2025",0.46,13.64%,28.53%,45.24,1.05%,1.08%,1200,1.04,20.41%,14.67%,1.67,136.67,Yes / Yes,0.88,6.73%,47.68%,3.79,120.85,18.39%,-1.16%,21.36%,May 07 AMC,128.96K,120.29,-0.25%,-4.43%,-3.28%,"

","489,237",-0.46%,CPK
Campbells Co,Consumer Defensive,Packaged Foods,USA,NASD,S&P 500,21.04,1.51,34.12%,298.00M,-4.44%,9.49B,11.25,2.83,-0.00%,196.40M,-10.79%,454.00M,-,0.57,58.34%,9.72%,-16.17%,10.22B,0.93,-4.89%,0.21%,5.06,-25.19%,12.99,2.45,-3.42%,3.02%,19.10M,-29.10%,0.48,66.38,-0.81%,11.67%,31.58,52.81,-23.97%,1.53 (4.80%),13.35,15.98%,4.43%,-39.70%,0.11,1.52 (4.77%),0.33,3.52%,30.19%,0.82%,0.75,"Jul 03, 2025",0.78,-38.57%,13.94%,26.90,0.89%,1.13%,14400,1.88,8.65%,4.44%,3.04,35.94,Yes / Yes,1.65,-50.21%,78.31%,3.50,31.85,1.87%,11.64%,4.47%,Jun 02 BMO,3.78M,31.84,-5.09%,-9.58%,-22.81%,"

","13,225,133",-0.03%,CPB
Corpay Inc,Technology,Software - Infrastructure,USA,NYSE,S&P 500,22.18,14.26,3.65%,70.47M,-9.64%,22.30B,12.91,24.50,-0.09%,67.92M,-7.19%,1.02B,1.52,5.11,96.77%,2.32%,-10.35%,4.05B,5.51,10.39%,3.19%,3.15,-11.58%,49.01,6.45,16.74%,5.92%,1.58M,25.47%,62.18,5.09,14.63%,30.33%,254.32,400.81,-6.53%,-,16.67,7.05%,10.86%,-21.08%,0.96,-,1.10,8.45%,71.98%,24.38%,10.11,-,1.10,6.08%,45.36%,41.02,2.92%,2.48%,11200,2.37,6.68%,25.15%,1.84,388.50,Yes / Yes,1.71,8.80%,0.00%,1.70,314.42,-0.95%,-0.08%,7.53%,May 06 AMC,499.73K,316.31,-4.39%,-3.39%,-7.78%,"

","847,044",0.60%,CPAY
Copa Holdings S.A,Industrials,Airlines,Panama,NYSE,-,6.97,14.71,27.11%,30.23M,-4.12%,4.22B,5.67,18.09,0.00%,30.01M,-1.27%,609.23M,0.61,3.30,67.33%,5.61%,8.41%,3.45B,1.22,12.20%,-0.54%,5.01,18.96%,60.27,1.70,10.76%,11.14%,1.68M,6.31%,22.26,4.61,11.51%,26.08%,80.01,110.73,16.64%,6.33 (6.18%),-,20.38%,14.76%,-7.43%,1.31,6.44 (6.28%),0.88,4.94%,31.65%,28.11%,2.79,"May 30, 2025",0.99,5.86%,21.77%,46.15,1.69%,1.72%,7909,0.78,-1.06%,17.66%,1.19,151.67,Yes / Yes,0.66,2.55%,43.60%,0.81,103.74,1.19%,8.62%,0.64%,May 07 AMC,335.99K,102.50,-3.84%,3.41%,8.33%,"

","272,375",-1.20%,CPA
Canadian Pacific Kansas City Limited,Industrials,Railroads,Canada,NYSE,-,27.07,2.96,0.05%,930.40M,-1.21%,74.59B,20.12,3.98,0.00%,930.02M,-2.22%,2.77B,1.99,0.83,72.45%,1.06%,8.96%,10.65B,7.00,11.75%,-0.06%,2.79,8.13%,36.03,2.23,14.91%,4.56%,9.84M,2.55%,0.52,154.48,13.63%,8.50%,66.49,87.72,10.78%,0.61 (0.76%),44.85,1.85%,5.74%,-8.61%,1.10,0.54 (0.68%),0.70,12.58%,39.24%,20.57%,1.43,"Jun 27, 2025",0.81,-4.48%,36.79%,51.27,1.41%,0.75%,20144,0.47,4.06%,25.99%,1.64,91.49,Yes / Yes,0.44,10.37%,19.10%,0.55,80.15,1.40%,2.39%,1.33%,Apr 30 AMC,3.53M,80.17,-1.12%,3.43%,3.45%,"

","1,934,833",0.02%,CP
Coursera Inc,Consumer Defensive,Education & Training Services,USA,NYSE,RUT,-,-0.42,16.68%,161.30M,-2.47%,1.34B,19.52,0.42,-0.30%,134.47M,-4.60%,-66.07M,-,0.09,69.43%,3.36%,16.43%,704.91M,1.90,2.94%,-0.86%,2.43,-4.93%,3.78,2.19,21.37%,-7.08%,4.52M,25.42%,4.63,1.79,13.07%,-10.84%,5.76,11.74,-2.47%,-,15.61,-7.49%,-10.77%,-29.39%,1.38,-,2.48,30.38%,53.88%,43.92%,0.28,-,2.48,39.62%,-12.81%,42.65,0.86%,2.17%,1260,0.01,7.26%,-9.37%,2.06,9.69,Yes / Yes,0.01,64.31%,-,1.05,8.26,2.23%,53.26%,6.05%,Apr 24 AMC,1.86M,8.29,-4.56%,-0.77%,4.69%,"

","1,960,004",0.36%,COUR
Coty Inc,Consumer Defensive,Household & Personal Products,USA,NYSE,-,-,-0.47,57.75%,872.30M,-5.17%,4.16B,9.57,0.50,0.00%,368.57M,-5.54%,-409.20M,-,0.01,40.91%,5.29%,-15.28%,6.00B,0.69,-17.60%,-15.08%,2.35,-36.06%,4.01,1.19,63.54%,-3.33%,19.51M,-51.38%,0.30,16.04,15.76%,-10.58%,4.46,10.54,-31.47%,-,11.58,-,-5.34%,-54.74%,1.94,-,0.51,-0.55%,62.06%,6.95%,0.21,"Feb 14, 2020",0.82,-302.11%,9.19%,44.07,4.37%,2.91%,11791,1.21,-1.68%,-6.82%,2.35,6.27,Yes / Yes,1.19,-78266.67%,0.00%,1.09,4.79,-0.61%,-80.77%,-6.24%,May 06 AMC,8.29M,4.77,-3.18%,-3.80%,-28.30%,"

","9,059,306",-0.42%,COTY
Costco Wholesale Corp,Consumer Defensive,Discount Stores,USA,NASD,"NDX, S&P 500",55.61,17.63,0.19%,443.52M,-2.24%,434.74B,48.88,20.06,-1.86%,442.62M,-5.45%,7.84B,5.45,5.83,69.68%,1.23%,9.48%,268.78B,1.62,9.33%,0.36%,2.39,-1.27%,61.16,16.03,10.78%,10.94%,5.46M,12.95%,33.49,29.28,10.21%,32.08%,793.00,1078.23,6.99%,4.61 (0.47%),59.41,14.93%,22.21%,-9.08%,1.00,4.78 (0.49%),0.52,10.75%,12.78%,23.62%,17.75,"May 02, 2025",1.02,9.31%,3.75%,40.40,0.56%,1.35%,333000,0.31,5.94%,2.92%,2.03,1091.71,Yes / Yes,0.30,13.22%,26.32%,1.38,974.90,0.12%,1.01%,8.02%,May 29 AMC,2.28M,980.29,-3.02%,-2.08%,2.37%,"

","3,149,411",0.55%,COST
Core Scientific Inc,Technology,Software - Infrastructure,USA,NASD,RUT,-,-5.04,13.38%,299.09M,-2.31%,3.53B,32.51,0.36,-1.88%,257.97M,8.61%,-879.79M,-,-0.08,75.49%,18.02%,38.07%,410.91M,8.60,131.03%,-4.39%,3.31,-28.38%,-0.61,-,-73.22%,-72.13%,46.48M,22.39%,2.62,4.53,-,-,6.20,18.63,-15.59%,-,-,-1117.00%,-89.29%,-36.34%,6.33,-,4.26,-,12.57%,91.29%,0.62,-,4.26,-1883.89%,-25.26%,58.32,1.31%,3.48%,325,-,-26.76%,-214.11%,1.17,18.21,Yes / Yes,-,67.32%,-,0.96,11.90,-7.74%,1170.21%,-55.64%,May 07 AMC,14.03M,11.86,1.45%,20.97%,-0.57%,"

","13,497,623",-0.34%,CORZ
Corcept Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,61.96,1.15,11.55%,105.98M,0.28%,7.57B,26.83,2.66,-5.46%,93.80M,-6.35%,132.49M,0.89,0.19,78.88%,13.47%,23.95%,685.45M,11.04,11.99%,-1.37%,7.55,28.78%,6.45,11.07,93.10%,17.64%,12.64M,149.67%,3.04,23.45,69.48%,21.52%,28.10,117.33,41.66%,-,42.73,9.89%,19.23%,-39.16%,0.18,-,2.96,17.11%,98.43%,154.02%,3.23,-,3.07,11.78%,16.17%,48.38,1.01%,2.38%,500,0.01,30.93%,19.33%,1.00,138.25,Yes / Yes,0.01,-32.36%,0.00%,1.04,71.24,-11.64%,19.30%,7.09%,May 05 AMC,1.67M,71.38,-1.88%,-0.15%,20.60%,"

","1,734,977",0.20%,CORT
Cencora Inc,Healthcare,Medical Distribution,USA,NYSE,S&P 500,34.08,8.62,5.34%,193.78M,-0.47%,56.92B,16.90,17.38,-11.86%,183.48M,0.25%,1.69B,2.93,3.82,93.59%,3.58%,9.64%,310.23B,0.18,14.97%,1.78%,3.71,27.78%,5.23,56.19,9.84%,2.51%,6.57M,25.12%,10.89,26.97,11.62%,161.58%,218.65,309.35,30.70%,2.20 (0.75%),15.92,13.29%,20.91%,-5.07%,0.57,2.16 (0.74%),0.52,10.36%,2.94%,34.31%,5.25,"May 16, 2025",0.87,-5.92%,1.03%,55.34,1.09%,1.03%,46000,7.76,12.18%,0.55%,1.78,335.77,Yes / Yes,7.00,75.92%,27.07%,2.00,296.75,-0.24%,7.42%,10.29%,May 07 BMO,1.77M,293.66,0.94%,1.87%,15.46%,"

","3,541,971",-1.04%,COR
Conoco Phillips,Energy,Oil & Gas E&P,USA,NYSE,S&P 500,12.02,7.88,0.09%,1.26B,0.00%,119.54B,13.43,7.05,0.47%,1.26B,5.57%,9.51B,2.45,1.37,83.53%,1.45%,-7.45%,57.28B,2.09,-17.82%,0.51%,2.00,-4.90%,51.68,1.83,10.10%,8.66%,18.34M,-13.40%,5.73,16.52,4.90%,16.61%,79.88,118.18,-4.52%,3.18 (3.36%),13.78,4.06%,10.76%,-19.88%,0.60,2.92 (3.08%),1.13,10.99%,29.33%,18.54%,2.53,"May 19, 2025",1.27,-10.91%,23.65%,59.68,1.54%,1.65%,11800,0.36,4.01%,16.61%,1.44,115.96,Yes / Yes,0.36,3.44%,39.97%,1.74,93.80,4.55%,1.77%,19.31%,May 08 BMO,9.17M,94.69,5.87%,5.77%,-5.05%,"

","15,999,922",0.95%,COP
Mr. Cooper Group Inc,Financial,Mortgage Finance,USA,NASD,RUT,16.93,8.81,2.33%,64.00M,1.77%,9.54B,9.60,15.54,-10.77%,62.50M,13.26%,576.00M,0.85,3.28,93.99%,4.89%,41.23%,2.13B,4.47,28.28%,4.54%,2.74,51.81%,76.41,1.95,19.12%,3.47%,3.06M,80.31%,14.85,10.04,19.86%,12.39%,78.20,147.88,55.32%,-,-,28.11%,4.00%,0.84%,1.03,-,0.55,3.21%,-,90.69%,6.08,-,0.55,-7.86%,38.72%,68.12,3.13%,2.26%,7900,2.52,6.44%,27.00%,2.22,143.14,Yes / Yes,1.94,-50.46%,0.00%,1.57,144.57,-8.75%,2.27%,-12.04%,Apr 23 BMO,1.12M,149.12,9.85%,18.93%,40.59%,"

","1,755,101",3.15%,COOP
"Cooper Companies, Inc",Healthcare,Medical Instruments & Supplies,USA,NASD,S&P 500,33.70,2.06,0.65%,199.50M,-1.99%,13.86B,15.73,4.42,0.00%,198.21M,-14.76%,414.20M,3.55,1.07,100.94%,2.54%,-13.58%,3.99B,3.48,10.28%,1.77%,2.16,-26.08%,41.54,1.67,8.50%,3.39%,5.04M,-24.86%,0.58,119.28,9.48%,5.15%,65.00,112.38,-24.43%,0.02 (0.03%),37.88,-3.45%,3.83%,-38.18%,0.99,-,1.23,7.98%,62.18%,6.88%,2.28,"Jul 26, 2023",2.10,21.11%,19.00%,37.25,1.23%,3.94%,16000,0.31,6.88%,10.39%,1.90,92.71,Yes / Yes,0.30,-1.44%,0.00%,1.98,69.81,0.70%,3.47%,6.33%,May 29 AMC,2.33M,69.47,-3.94%,-10.15%,-24.49%,"

","4,607,478",-0.49%,COO
Concentra Group Holdings Parent Inc,Healthcare,Medical Care Facilities,USA,NYSE,RUT,16.83,1.23,10.53%,128.17M,-4.82%,2.66B,13.09,1.58,0.00%,114.68M,-7.99%,156.50M,2.42,0.38,83.05%,1.52%,-2.63%,1.93B,1.37,-7.92%,0.09%,2.59,-2.45%,2.40,8.66,17.88%,6.14%,1.75M,-,0.41,51.01,6.96%,20.83%,18.89,24.81,4.85%,0.13 (0.61%),14.86,-,6.71%,-16.39%,-,0.19 (0.90%),1.10,-,24.61%,9.79%,0.49,"May 20, 2025",1.10,-,16.19%,35.97,0.33%,0.99%,11250,6.96,-,8.09%,1.00,28.00,Yes / Yes,6.59,-20.56%,4.81%,2.26,20.88,0.87%,-4.91%,7.09%,May 07 AMC,674.11K,20.74,-3.66%,-3.25%,-3.65%,"

","1,520,897",-0.67%,CON
Compass Inc,Real Estate,Real Estate Services,USA,NYSE,RUT,-,-0.13,13.20%,508.57M,-4.52%,3.25B,34.02,0.18,-18.03%,461.23M,0.66%,-72.20M,-,0.08,64.81%,5.90%,-32.67%,5.93B,0.55,77.90%,8.10%,3.61,-10.53%,1.22,5.00,362.61%,-5.37%,27.20M,71.43%,0.24,25.61,-,-14.96%,3.34,10.25,4.62%,-,27.24,20.75%,-7.10%,-40.29%,2.60,-,0.55,18.73%,10.46%,83.23%,0.29,-,0.55,78.91%,-0.82%,44.56,3.51%,2.33%,2566,0.88,19.05%,-1.22%,2.11,9.06,Yes / Yes,0.60,66.00%,-,1.68,5.91,-4.77%,-55.98%,28.66%,May 08 AMC,7.53M,6.12,0.46%,-9.08%,-11.78%,"

","12,663,320",3.55%,COMP
CommScope Holding Company Inc,Technology,Communication Equipment,USA,NASD,RUT,-,-0.59,6.86%,216.58M,-0.16%,1.37B,5.27,1.20,0.00%,201.73M,8.78%,-128.50M,-,0.23,85.24%,6.59%,15.12%,4.75B,0.29,3018.05%,-1.64%,2.28,8.97%,-11.77,-,37.02%,2.53%,13.30M,435.59%,2.28,2.77,-,-,1.05,7.19,21.31%,-,5.98,20.01%,-2.12%,-12.10%,2.31,-,1.46,-12.81%,35.24%,501.90%,0.36,-,2.19,93.30%,13.01%,60.99,3.65%,4.31%,20000,-,-19.10%,-2.71%,3.62,4.80,Yes / Yes,-,73.16%,-,1.12,6.01,0.00%,118.41%,-4.81%,May 01 BMO,5.82M,6.32,5.61%,25.01%,18.92%,"

","6,542,979",5.16%,COMM
Columbia Sportswear Co,Consumer Cyclical,Apparel Manufacturing,USA,NASD,-,15.43,3.91,51.20%,55.17M,-3.17%,3.31B,17.00,3.55,-0.05%,26.72M,-9.05%,223.22M,15.12,-0.23,54.82%,10.40%,-20.91%,3.38B,0.98,-10.26%,-1.88%,3.26,-32.79%,30.99,1.95,3.63%,8.16%,2.78M,-26.34%,12.03,5.02,1.02%,12.34%,58.44,92.88,-28.05%,1.21 (2.01%),11.34,-4.58%,10.68%,-34.98%,0.99,1.20 (1.99%),2.00,2.07%,50.81%,3.34%,1.92,"May 22, 2025",3.12,-4.01%,7.93%,41.19,2.46%,2.15%,9780,0.27,-1.69%,6.61%,2.92,66.50,Yes / Yes,0.22,7.05%,31.44%,1.96,60.06,2.79%,12.92%,1.12%,May 01 AMC,852.08K,60.39,-3.33%,-5.83%,-22.73%,"

","1,666,378",0.55%,COLM
Americold Realty Trust Inc,Real Estate,REIT - Industrial,USA,NYSE,-,-,-0.42,0.25%,284.72M,-3.39%,4.78B,47.23,0.36,20.05%,284.02M,-5.57%,-120.43M,-,0.07,109.72%,2.04%,-23.23%,2.63B,1.82,160.44%,3.46%,1.91,-25.31%,11.21,1.50,78.23%,-1.54%,5.80M,-34.59%,0.14,122.74,-,-3.56%,16.11,30.45,-21.54%,0.91 (5.45%),12.58,-,-1.84%,-44.86%,0.85,0.89 (5.30%),0.81,8.37%,18.40%,4.22%,0.51,"Jun 30, 2025",0.81,62.96%,8.35%,40.62,0.35%,1.54%,13755,1.24,-1.18%,-4.58%,1.73,23.29,Yes / Yes,1.06,-267.84%,-,0.79,16.81,-5.62%,-246.70%,-5.41%,May 08 BMO,3.04M,16.79,-0.72%,-7.21%,-24.57%,"

","2,407,850",-0.12%,COLD
"Columbia Banking System, Inc",Financial,Banks - Regional,USA,NASD,-,9.48,2.37,0.86%,210.11M,-3.98%,4.72B,7.40,3.04,-0.25%,208.41M,-9.29%,496.20M,1.75,0.66,94.96%,4.82%,-8.81%,2.95B,1.60,-1.54%,2.32%,4.98,-24.51%,24.93,0.90,13.74%,0.96%,10.04M,19.29%,-,-,5.43%,9.73%,18.22,32.85,-16.88%,1.44 (6.41%),8.35,-0.98%,5.95%,-31.66%,0.59,1.44 (6.41%),-,36.30%,-,23.22%,0.65,"May 30, 2025",0.06,1.69%,25.81%,40.83,1.78%,1.83%,4721,0.63,-0.17%,16.80%,2.58,27.62,Yes / Yes,0.59,-30.55%,56.48%,1.52,22.29,-0.21%,4.93%,-2.52%,Apr 24 AMC,2.02M,22.45,-3.60%,-3.56%,-14.16%,"

","3,055,257",0.72%,COLB
Coca-Cola Consolidated Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,NASD,-,18.63,5.75,33.91%,77.13M,-2.45%,9.34B,-,-,0.00%,51.64M,-7.64%,571.00M,-,-,50.49%,2.28%,-18.44%,6.89B,1.36,-,-,1.85,-15.39%,17.20,6.23,-,11.77%,1.18M,6.96%,17.11,6.26,-,36.83%,96.50,146.09,-14.97%,-,18.91,120.54%,18.87%,-26.66%,0.81,0.80 (0.75%),1.76,7.41%,39.36%,11.02%,3.08,"Apr 25, 2025",2.03,31.84%,13.00%,37.75,1.18%,1.53%,17000,1.27,3.21%,8.29%,3.00,144.00,Yes / Yes,1.02,-33.21%,6.36%,2.13,106.20,-,-,-0.73%,Apr 30 AMC,639.09K,107.14,-2.78%,-11.03%,-15.98%,"

","1,361,631",0.89%,COKE
Coinbase Global Inc,Financial,Financial Data & Stock Exchanges,USA,NASD,S&P 500,57.79,5.34,20.70%,210.96M,27.93%,78.55B,40.20,7.67,-1.19%,201.98M,17.98%,1.47B,-,1.54,46.32%,6.23%,61.98%,6.91B,11.36,-43.65%,-0.20%,1.15,-2.20%,41.12,7.50,43.61%,0.79%,12.57M,25.82%,40.56,7.60,-2.88%,15.83%,142.58,349.75,24.20%,-,24.20,-,9.92%,-11.83%,3.63,-,2.52,65.18%,80.74%,116.29%,15.30,-,2.52,5.09%,23.28%,70.91,7.51%,4.81%,3772,0.44,48.30%,21.23%,2.19,275.32,Yes / Yes,0.41,-94.50%,0.00%,2.88,295.29,-1.78%,-87.62%,-13.50%,May 08 AMC,10.89M,308.38,19.22%,35.13%,32.63%,"

","31,372,887",4.43%,COIN
Coherent Corp,Technology,Scientific & Technical Instruments,USA,NYSE,-,-,-0.23,1.14%,155.35M,0.31%,12.62B,18.12,4.48,-2.63%,153.67M,2.20%,-31.70M,-,0.91,92.28%,4.63%,18.18%,5.60B,2.26,108.98%,-0.60%,2.00,-24.71%,34.46,2.36,28.40%,0.67%,7.12M,9.76%,5.85,13.88,50.58%,1.25%,45.58,113.60,-14.28%,-,49.26,-,-0.27%,-28.52%,1.86,-,1.54,28.14%,35.58%,78.15%,3.64,-,2.47,92.07%,9.87%,56.54,2.92%,2.75%,26000,0.50,21.68%,-0.57%,1.48,96.06,Yes / Yes,0.50,62.50%,-,0.79,82.29,3.98%,6.36%,23.91%,May 07 AMC,3.56M,81.20,1.67%,12.51%,-4.07%,"

","2,806,360",-1.32%,COHR
Capital One Financial Corp,Financial,Credit Services,USA,NYSE,S&P 500,16.66,11.91,1.47%,640.14M,0.35%,126.98B,10.24,19.38,-0.12%,634.54M,1.24%,4.57B,0.82,3.70,57.71%,1.36%,13.70%,53.87B,2.36,7.22%,1.14%,1.68,7.16%,165.92,1.20,29.49%,0.98%,8.66M,44.69%,-,-,20.23%,7.90%,128.23,210.67,11.24%,2.46 (1.24%),6.86,0.96%,4.36%,-5.84%,1.13,2.40 (1.21%),-,9.75%,-,54.70%,5.12,"May 23, 2025",1.86,-6.76%,10.30%,56.41,1.89%,1.74%,52600,0.66,6.98%,8.48%,1.75,219.47,Yes / Yes,0.65,10.24%,20.71%,1.03,197.17,-0.55%,11.56%,3.97%,Apr 22 AMC,5.17M,198.37,2.12%,6.23%,11.37%,"

","5,329,028",0.61%,COF
Vita Coco Company Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,NASD,RUT,34.50,1.02,24.14%,57.02M,3.97%,1.99B,26.23,1.34,-36.08%,43.04M,-5.54%,60.60M,1.85,0.37,65.03%,12.53%,-1.27%,535.24M,3.72,21.38%,0.54%,6.84,-4.57%,4.87,7.21,17.35%,18.01%,5.39M,17.50%,2.73,12.86,18.60%,24.86%,23.56,40.32,-4.85%,-,62.34,40.94%,20.86%,-12.90%,0.38,-,2.81,12.69%,37.16%,49.07%,1.19,-,3.76,11.26%,13.85%,55.00,2.40%,1.73%,319,0.05,8.01%,11.32%,2.00,38.67,Yes / Yes,0.05,29.87%,0.00%,0.67,35.70,3.66%,52.26%,17.21%,Apr 30 BMO,788.83K,35.12,1.12%,4.28%,5.23%,"

","528,567",-1.62%,COCO
"PC Connection, Inc",Technology,Electronics & Computer Distribution,USA,NASD,RUT,19.66,3.30,61.41%,25.63M,0.73%,1.65B,16.83,3.86,-0.33%,9.80M,-4.86%,87.42M,-,0.96,42.85%,4.12%,4.47%,2.87B,0.57,6.62%,-4.69%,3.47,-12.85%,34.22,1.90,11.40%,7.26%,0.40M,1.29%,13.40,4.85,-,10.11%,56.82,77.19,-6.21%,-,29.19,1.18%,9.96%,-15.83%,0.70,0.50 (0.77%),2.73,-0.13%,17.98%,14.34%,1.29,"May 13, 2025",3.16,6.38%,3.53%,49.02,0.15%,1.21%,2580,0.00,4.21%,3.04%,3.00,76.00,Yes / Yes,0.00,3.69%,12.17%,4.21,64.50,8.51%,44.58%,10.92%,Apr 30 AMC,116.23K,64.97,-0.07%,0.11%,-4.82%,"

","488,871",0.73%,CNXN
