Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Bank of Hawaii Corp,Financial,Banks - Regional,USA,NYSE,RUT,19.00,3.56,1.88%,39.73M,2.75%,2.69B,13.13,5.15,-0.55%,38.99M,-1.05%,141.65M,1.07,1.04,79.24%,9.76%,-1.24%,1.04B,2.59,27.91%,-0.08%,8.00,-13.23%,34.23,1.98,16.47%,0.67%,3.81M,19.70%,-,-,17.69%,10.03%,54.98,82.70,-5.00%,2.81 (4.15%),21.50,-9.04%,6.01%,-18.16%,0.76,2.80 (4.14%),-,6.44%,-,23.10%,1.54,"May 30, 2025",0.11,-7.85%,19.82%,51.99,1.10%,1.53%,1865,0.41,2.95%,13.64%,3.33,72.20,Yes / Yes,0.38,11.76%,80.93%,0.62,66.95,0.37%,8.90%,2.91%,Apr 21 BMO,475.65K,67.68,-0.44%,1.74%,-2.49%,"

","294,893",1.09%,BOH
BioNTech SE ADR,Healthcare,Biotechnology,Germany,NASD,-,-,-3.44,1.54%,240.39M,-3.65%,26.20B,-,-5.87,0.00%,236.70M,14.97%,-812.81M,-,-2.04,21.14%,2.27%,3.44%,2.97B,8.83,-60.88%,1.83%,4.37,-5.00%,85.05,1.28,-15.39%,-3.46%,5.38M,6.31%,61.74,1.77,-23.50%,-3.87%,76.53,131.49,-4.37%,-,-,-25.87%,-3.93%,-17.13%,1.28,-,10.02,89.57%,79.48%,42.39%,5.37,"Jun 02, 2022",10.18,-764.64%,-23.98%,57.64,1.84%,4.61%,6772,0.02,0.58%,-27.39%,1.52,139.05,Yes / Yes,0.01,-28.06%,-,0.49,108.49,-9.61%,24.28%,-5.51%,May 05 BMO,1.23M,108.97,7.63%,9.63%,0.51%,"

","605,529",0.44%,BNTX
Brookfield Wealth Solutions Ltd,Financial,Insurance - Diversified,Bermuda,NYSE,-,-,-,91.58%,41.37M,1.35%,11.77B,-,-,0.00%,16.93M,0.86%,461.00M,-,-,2.93%,0.73%,16.78%,14.23B,0.83,-,-,6.99,-3.46%,60.86,0.96,-,0.49%,0.12M,36.01%,-,-,-,4.97%,40.12,62.72,1.92%,-,2.44,-,2.75%,-6.66%,1.67,0.33 (0.56%),-,108.79%,-,45.93%,1.13,"Jun 13, 2025",2.05,-,5.92%,59.97,0.81%,1.24%,5000,0.37,69.39%,3.24%,-,-,Yes / Yes,0.37,-,-,0.33,58.76,-,-,1.55%,May 08 BMO,17.58K,58.54,0.37%,7.88%,6.27%,"

","5,727",-0.37%,BNT
Bank Of Nova Scotia,Financial,Banks - Diversified,Canada,NYSE,-,15.76,3.43,0.06%,1.25B,1.07%,67.35B,9.71,5.57,0.00%,1.24B,7.95%,4.41B,1.47,1.26,48.01%,1.79%,13.09%,53.21B,1.27,7.09%,3.56%,11.16,-2.24%,43.41,1.25,13.09%,0.47%,22.30M,13.88%,-,-,10.74%,8.00%,43.67,57.07,0.65%,3.13 (5.79%),59.93,-2.89%,5.05%,-5.26%,1.13,3.04 (5.62%),-,10.25%,-,23.80%,0.64,"Jul 02, 2025",0.60,-20.79%,10.19%,77.80,0.12%,0.63%,88488,2.67,-2.64%,8.29%,3.14,62.25,Yes / Yes,0.42,-10.11%,71.35%,0.75,53.90,1.65%,-0.75%,-8.81%,May 27 BMO,2.00M,54.07,3.24%,8.63%,4.98%,"

","1,493,043",0.32%,BNS
Broadstone Net Lease Inc,Real Estate,REIT - Diversified,USA,NYSE,RUT,27.44,0.59,1.09%,189.07M,1.81%,3.08B,21.36,0.76,4.35%,187.02M,0.18%,112.89M,-,0.18,86.18%,3.28%,-3.83%,441.43M,6.99,-19.90%,0.50%,3.57,-5.06%,15.60,1.05,10.86%,2.17%,6.14M,9.55%,0.05,320.91,-4.24%,3.79%,13.96,19.15,2.84%,1.16 (7.13%),12.39,-,2.27%,-14.83%,1.03,0.94 (5.76%),2.05,7.99%,58.66%,16.83%,0.32,"Jun 30, 2025",2.05,-37.65%,48.58%,58.15,0.72%,1.17%,73,0.69,0.73%,25.57%,2.27,18.75,Yes / Yes,0.69,-74.72%,134.52%,0.75,16.19,-1.32%,-47.89%,2.43%,Apr 30 AMC,1.72M,16.31,2.27%,1.93%,-3.18%,"

","1,292,618",0.74%,BNL
Brookfield Corporation,Financial,Asset Management,Canada,NYSE,-,206.67,0.28,16.50%,1.50B,1.33%,96.53B,13.23,4.43,0.00%,1.38B,1.70%,446.00M,20.03,0.92,55.53%,0.99%,16.37%,82.64B,1.17,-4.67%,-0.97%,4.57,-3.48%,27.44,2.14,17.32%,0.12%,13.57M,35.91%,13.25,4.42,10.32%,1.36%,39.97,62.78,1.98%,0.36 (0.61%),-,-29.74%,0.17%,-6.67%,1.67,0.33 (0.56%),0.65,4.77%,24.47%,46.58%,1.35,"Jun 13, 2025",0.73,-51.69%,19.80%,59.81,0.88%,1.32%,250000,5.51,-18.90%,0.54%,1.80,65.45,Yes / Yes,4.66,-44.99%,102.80%,0.99,58.90,5.68%,-6.82%,-19.94%,May 08 BMO,2.97M,58.59,0.38%,7.91%,6.30%,"

","2,946,280",-0.53%,BN
Bristol-Myers Squibb Co,Healthcare,Drug Manufacturers - General,USA,NYSE,S&P 500,18.40,2.66,0.10%,2.04B,0.43%,99.72B,8.08,6.06,0.39%,2.03B,4.52%,5.42B,0.25,1.64,81.63%,1.82%,-22.36%,47.64B,2.09,492.90%,2.43%,2.50,-16.05%,8.54,5.73,-11.09%,5.66%,37.01M,18.82%,5.79,8.46,72.94%,31.99%,39.35,63.33,-13.37%,2.48 (5.07%),7.62,-,8.35%,-22.63%,0.39,2.44 (4.98%),1.17,13.06%,59.16%,24.52%,1.19,"Apr 04, 2025",1.28,186.41%,22.93%,53.78,0.84%,2.15%,34100,2.95,4.62%,11.38%,2.64,55.95,Yes / Yes,2.73,120.45%,-,0.66,48.41,4.73%,20.43%,-5.60%,Apr 24 BMO,14.79M,49.00,3.43%,-1.78%,-9.51%,"

","9,702,857",1.22%,BMY
Biomarin Pharmaceutical Inc,Healthcare,Biotechnology,USA,NASD,-,21.11,2.69,1.42%,191.76M,-0.30%,10.91B,13.61,4.18,-0.43%,189.06M,-4.91%,523.88M,0.63,0.84,98.02%,2.35%,-21.03%,2.92B,3.73,57.82%,0.89%,2.29,-14.48%,30.21,1.88,19.85%,7.47%,4.45M,-28.61%,6.63,8.57,33.31%,9.64%,52.93,94.85,-13.46%,-,17.48,-,8.20%,-40.03%,0.18,-,3.49,10.98%,78.25%,7.46%,1.69,-,5.52,152.10%,21.44%,41.25,1.82%,1.69%,3040,0.11,17.99%,17.93%,1.52,96.81,Yes / Yes,0.10,108.02%,0.00%,1.71,56.65,0.88%,39.21%,12.72%,May 01 AMC,1.94M,56.88,-2.13%,-5.71%,-15.54%,"

","3,315,835",0.41%,BMRN
Bank of Montreal,Financial,Banks - Diversified,Canada,NYSE,-,13.99,7.72,0.06%,722.07M,0.18%,78.02B,11.39,9.48,0.00%,721.67M,9.00%,5.63B,0.92,2.13,49.70%,0.75%,10.64%,57.60B,1.35,20.33%,0.42%,7.84,13.43%,78.21,1.38,14.28%,0.58%,5.44M,24.45%,-,-,15.21%,9.88%,76.98,109.10,11.33%,4.68 (4.33%),3.72,1.38%,6.56%,-0.96%,1.08,4.49 (4.15%),-,14.90%,-,40.36%,1.30,"Jul 30, 2025",0.56,28.57%,13.04%,81.50,0.25%,0.51%,53597,1.82,3.71%,9.78%,2.75,108.92,Yes / Yes,0.38,1.42%,64.25%,0.46,108.29,0.27%,4.95%,-5.71%,May 28 BMO,693.98K,108.05,2.74%,9.45%,12.88%,"

","317,417",-0.22%,BMO
Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,NYSE,RUT,54.56,4.54,0.46%,29.45M,-1.55%,7.30B,44.84,5.53,-16.57%,29.32M,8.10%,134.21M,4.38,1.22,97.68%,7.02%,18.38%,852.49M,8.56,16.54%,4.17%,7.38,12.23%,21.79,11.38,12.11%,16.34%,2.06M,31.03%,4.46,55.57,12.45%,22.80%,162.17,256.08,16.83%,1.42 (0.57%),47.56,21.25%,20.92%,-3.22%,0.85,1.36 (0.55%),1.86,14.25%,40.76%,52.82%,5.84,"May 23, 2025",2.92,30.86%,20.03%,61.48,1.01%,1.72%,2210,0.00,15.08%,15.74%,2.27,235.50,Yes / Yes,0.00,31.50%,28.84%,0.60,246.90,0.67%,21.83%,13.21%,Apr 17 BMO,278.68K,247.83,0.64%,12.65%,15.63%,"

","168,602",0.38%,BMI
Banco Macro S.A. ADR,Financial,Banks - Regional,Argentina,NYSE,-,1107.01,0.07,0.12%,62.82M,-7.88%,4.76B,6.31,12.01,0.00%,62.74M,-12.79%,4.38M,26.92,1.92,10.43%,0.36%,-5.45%,4.64B,1.03,79.56%,-25.78%,0.65,-8.56%,64.70,1.17,40.08%,0.03%,0.23M,38.46%,-,-,41.12%,0.11%,40.94,118.42,-21.63%,3.62 (4.77%),7.88,-15.97%,0.10%,-35.96%,1.71,0.00 (0.00%),-,19.10%,-,85.20%,4.14,"Aug 16, 2024",0.63,-79.35%,30.54%,31.01,3.84%,2.94%,-,0.12,-62.73%,0.09%,1.86,117.65,Yes / Yes,0.10,-87.13%,-,0.82,76.50,-,-46.22%,-59.33%,May 28 AMC,351.17K,75.83,-13.64%,-10.89%,-9.28%,"

","288,893",-0.88%,BMA
Banco Latinoamericano De Comercio Exterior SA,Financial,Banks - Regional,Panama,NYSE,RUT,7.39,5.60,24.70%,28.74M,0.31%,1.45B,6.46,6.41,0.00%,27.70M,2.37%,206.34M,1.06,-,18.45%,1.40%,8.77%,829.53M,1.75,6.07%,-5.71%,3.02,18.34%,37.26,1.11,7.91%,1.79%,0.39M,41.74%,-,-,6.95%,15.82%,27.37,42.88,16.47%,2.50 (6.03%),7.10,20.84%,4.96%,-3.38%,0.86,2.25 (5.43%),-,23.41%,-,51.37%,0.85,"May 16, 2025",0.88,13.48%,24.92%,59.56,0.89%,1.23%,-,3.27,8.33%,24.87%,1.00,47.25,Yes / Yes,2.03,0.00%,35.69%,0.71,41.15,-,-,-0.50%,May 05 AMC,128.92K,41.43,1.48%,6.74%,15.07%,"

","91,075",0.68%,BLX
Belite Bio Inc ADR,Healthcare,Biotechnology,USA,NASD,-,-,-1.36,-,32.54M,-5.57%,2.00B,-,-1.60,-,-,0.77%,-42.55M,-,-0.39,0.72%,-,-8.29%,0.00M,-,-12.71%,-35.99%,2.36,-8.34%,4.86,12.64,-20.45%,-32.07%,0.09M,26.10%,4.84,12.69,48.63%,-33.43%,43.70,86.53,-2.69%,-,-,-777.09%,-26.92%,-29.04%,-1.45,-,24.31,-,-,40.50%,2.74,-,24.31,-15.56%,-,46.32,4.38%,3.76%,25,0.00,-,-,1.00,85.00,No / Yes,0.00,-67.80%,-,0.99,59.68,-,-27.84%,-,May 14 BMO,38.07K,61.40,-3.52%,-0.11%,1.25%,"

","37,722",2.88%,BLTE
Blackbaud Inc,Technology,Software - Application,USA,NASD,RUT,-,-5.90,22.01%,48.52M,0.74%,3.04B,13.77,4.55,-0.20%,37.84M,-2.28%,-287.33M,-,1.06,77.28%,2.84%,-5.84%,1.15B,2.65,3.59%,1.29%,3.20,-24.37%,0.68,91.68,8.02%,-12.35%,1.08M,-20.68%,0.77,81.67,-,-101.31%,58.05,88.95,-15.19%,-,13.53,-,-23.59%,-29.52%,1.15,-,0.73,5.11%,55.67%,7.99%,1.33,"Feb 27, 2020",0.73,-1519.89%,15.36%,49.14,1.09%,1.36%,2600,36.45,2.07%,-25.07%,2.86,70.60,Yes / Yes,35.72,0.20%,-,0.70,63.82,0.93%,7.14%,-3.18%,Apr 30 BMO,336.64K,62.69,-0.42%,0.36%,-15.40%,"

","235,337",-1.77%,BLKB
Blackrock Inc,Financial,Asset Management,USA,NYSE,S&P 500,24.02,41.17,7.24%,155.02M,1.10%,153.20B,19.62,50.40,-0.43%,143.70M,6.48%,6.31B,2.46,10.57,77.03%,1.36%,8.04%,21.39B,7.16,3.82%,-3.80%,2.35,-4.46%,309.86,3.19,11.32%,4.74%,1.96M,25.35%,50.00,19.78,9.75%,14.37%,752.29,1084.22,-3.54%,22.14 (2.24%),37.32,8.12%,10.25%,-8.80%,1.42,20.62 (2.09%),3.97,7.03%,79.45%,31.44%,17.38,"Jun 05, 2025",3.97,4.76%,37.83%,61.36,0.46%,1.22%,21100,0.30,11.73%,29.48%,1.30,1036.44,Yes / Yes,0.28,-7.99%,48.56%,0.44,989.05,-0.27%,12.06%,10.67%,Apr 11 BMO,832.75K,988.84,1.03%,6.25%,2.14%,"

","367,970",-0.02%,BLK
Biolife Solutions Inc,Healthcare,Medical Instruments & Supplies,USA,NASD,RUT,-,-0.04,4.07%,47.55M,15.22%,1.13B,274.53,0.09,-7.82%,45.62M,6.62%,-1.51M,-,-0.03,101.39%,9.11%,-4.10%,105.55M,10.74,67.53%,2.56%,7.46,-9.63%,7.42,3.21,206.98%,-2.84%,4.16M,10.68%,1.86,12.80,-,-3.29%,18.70,29.55,-8.17%,-,97.83,-55.83%,-0.41%,-19.31%,1.83,-,3.74,24.62%,54.95%,27.49%,1.30,-,4.73,97.46%,-7.28%,56.74,5.21%,3.78%,159,0.08,-23.12%,-1.44%,1.00,31.22,Yes / Yes,0.04,95.78%,-,1.24,23.71,7.74%,79.42%,-24.54%,May 08 AMC,556.90K,23.84,6.36%,4.80%,-3.75%,"

","688,369",0.55%,BLFS
Builders Firstsource Inc,Industrials,Building Products & Equipment,USA,NYSE,S&P 500,14.50,7.79,2.74%,113.73M,6.94%,12.48B,11.91,9.49,19.16%,107.49M,1.70%,915.38M,6.87,2.26,100.52%,4.54%,-16.68%,16.17B,0.77,-31.03%,1.00%,2.60,-36.22%,38.46,2.94,18.97%,8.09%,4.88M,-24.68%,1.04,108.21,2.11%,19.62%,102.60,203.14,-20.97%,-,9.60,36.74%,9.77%,-44.39%,1.70,-,1.07,17.64%,32.15%,10.10%,4.09,-,1.82,-33.51%,8.70%,49.66,1.60%,3.14%,29000,1.17,-5.49%,5.66%,1.71,143.53,Yes / Yes,1.14,-59.84%,0.00%,0.73,111.63,-0.16%,10.61%,-6.01%,May 01 BMO,1.88M,112.96,-0.07%,-2.63%,-26.33%,"

","1,375,849",1.19%,BLDR
TopBuild Corp,Industrials,Engineering & Construction,USA,NYSE,-,15.22,19.76,0.82%,28.71M,7.15%,8.60B,13.81,21.78,-1.53%,28.35M,3.39%,593.61M,3.41,5.12,101.08%,4.19%,-2.54%,5.28B,1.63,-4.38%,-0.73%,3.32,-22.09%,73.70,4.08,8.34%,11.98%,1.19M,-27.29%,10.80,27.85,4.47%,24.59%,266.26,495.68,-3.39%,-,12.52,29.57%,16.67%,-39.32%,1.63,-,1.47,15.22%,30.07%,12.97%,10.07,-,2.02,-0.37%,16.60%,56.25,2.24%,2.61%,13984,0.74,1.46%,11.23%,1.62,349.73,Yes / Yes,0.68,-11.62%,0.00%,0.73,297.14,0.13%,4.77%,-3.55%,May 06 BMO,358.45K,300.80,3.00%,2.79%,-11.01%,"

","261,168",1.23%,BLD
Bausch + Lomb Corp,Healthcare,Medical Instruments & Supplies,Canada,NYSE,-,-,-1.03,89.68%,353.36M,4.63%,4.23B,15.63,0.77,0.01%,36.48M,4.17%,-362.00M,-,0.07,9.85%,7.08%,-24.65%,4.83B,0.88,-28.63%,7.91%,3.09,-39.31%,18.00,0.67,70.47%,-2.71%,2.58M,-22.61%,0.61,19.69,17.07%,-5.56%,10.45,21.69,-33.67%,-,-,-,-3.25%,-44.77%,0.56,-,0.96,4.87%,54.21%,14.64%,0.47,-,1.56,-6.98%,3.23%,52.89,0.96%,2.35%,13500,0.76,11.94%,-7.50%,2.44,14.04,Yes / Yes,0.75,-26.32%,-,0.94,11.70,-1.16%,-433.33%,3.46%,Apr 30 BMO,835.08K,11.98,3.18%,-0.82%,-27.25%,"

","783,334",2.39%,BLCO
Blue Bird Corp,Industrials,Farm & Heavy Construction Machinery,USA,NASD,RUT,12.62,3.24,1.69%,31.67M,7.68%,1.29B,9.74,4.20,-3.69%,31.03M,9.81%,108.14M,1.50,0.99,116.02%,16.66%,21.46%,1.36B,0.95,10.05%,6.13%,11.41,-0.92%,6.01,6.80,10.19%,21.62%,5.17M,-29.38%,4.14,9.87,8.43%,73.02%,30.04,59.40,5.80%,-,14.78,28.64%,38.89%,-31.20%,1.40,-,0.73,5.74%,19.08%,36.05%,1.30,-,1.45,34.82%,9.74%,62.36,1.24%,2.16%,1948,0.49,7.57%,7.97%,1.43,51.57,Yes / Yes,0.46,0.66%,0.00%,0.59,40.56,1.03%,1.36%,3.74%,May 07 AMC,453.03K,40.87,2.82%,11.30%,1.82%,"

","265,870",0.76%,BLBD
BlackLine Inc,Technology,Software - Application,USA,NASD,RUT,26.39,2.17,18.13%,62.26M,2.76%,3.57B,25.00,2.29,-0.32%,51.02M,8.19%,156.40M,3.51,0.51,95.03%,12.65%,18.27%,662.81M,5.39,-2.02%,2.29%,8.78,-9.76%,6.71,8.54,7.32%,8.08%,6.45M,19.80%,13.90,4.12,7.52%,44.83%,40.82,66.25,-5.69%,-,19.91,-,14.13%,-13.51%,0.94,-,1.66,17.72%,75.13%,40.36%,1.36,"Nov 15, 2006",1.66,102.77%,4.06%,67.54,0.99%,1.41%,1830,2.21,8.93%,23.60%,2.53,57.00,Yes / Yes,1.65,-37.15%,0.00%,0.65,57.35,0.13%,28.14%,6.01%,May 06 AMC,735.08K,57.30,2.85%,13.78%,4.85%,"

","479,970",-0.09%,BL
BKV Corp,Energy,Oil & Gas E&P,USA,NYSE,RUT,-,-2.17,80.69%,84.49M,4.11%,1.91B,10.45,2.16,-0.40%,16.36M,17.52%,-182.95M,-,0.24,18.70%,6.67%,24.39%,690.55M,2.76,294.92%,-6.79%,2.89,4.30%,17.54,1.29,101.10%,-7.52%,1.09M,-,0.18,124.79,-,-13.36%,15.00,26.78,-5.21%,-,-,-34.10%,-10.88%,-15.83%,-,-,0.39,49.69%,13.44%,50.27%,0.69,-,0.41,-919.48%,-4.30%,63.78,1.80%,2.17%,366,0.13,2.24%,-26.49%,1.12,28.25,Yes / Yes,0.13,-101.91%,-,0.55,22.54,-2.41%,99.03%,49.14%,May 09 BMO,377.98K,22.54,2.24%,13.89%,7.93%,"

","207,414",0.00%,BKV
BankUnited Inc,Financial,Banks - Regional,USA,NYSE,RUT,10.84,3.21,0.98%,75.24M,3.35%,2.62B,9.89,3.52,-3.44%,74.48M,1.34%,238.95M,1.44,0.78,101.25%,3.85%,11.10%,1.98B,1.32,4.03%,1.34%,3.20,-16.09%,38.51,0.90,9.90%,0.68%,2.87M,24.03%,-,-,7.51%,8.63%,26.78,44.45,-8.72%,1.22 (3.49%),6.59,-0.32%,6.63%,-21.62%,1.30,1.18 (3.39%),-,7.24%,-,30.10%,0.95,"Apr 11, 2025",0.06,39.49%,16.61%,54.53,1.80%,1.96%,1662,1.07,-0.61%,12.06%,2.60,39.42,Yes / Yes,0.24,20.67%,37.65%,0.71,34.40,-3.10%,4.50%,-8.22%,Apr 28 BMO,897.29K,34.84,-0.05%,4.58%,-5.21%,"

","633,440",1.28%,BKU
Baker Hughes Co,Energy,Oil & Gas Equipment & Services,USA,NASD,"NDX, S&P 500",13.09,2.93,0.23%,990.36M,2.71%,37.98B,14.20,2.70,-7.00%,988.47M,5.74%,2.93B,1.60,0.56,97.45%,2.72%,-6.88%,27.84B,1.36,0.84%,2.29%,3.25,-9.94%,17.21,2.23,13.95%,7.78%,26.91M,20.72%,4.49,8.54,8.16%,18.04%,30.93,49.40,-6.56%,0.92 (2.39%),18.87,66.90%,12.72%,-22.41%,0.90,0.88 (2.30%),0.93,3.14%,21.69%,23.92%,0.99,"May 06, 2025",1.34,62.58%,12.48%,57.02,1.26%,1.30%,57000,0.35,6.22%,10.51%,1.50,46.91,Yes / Yes,0.35,-11.21%,28.23%,0.83,37.90,-1.08%,8.05%,0.14%,Apr 22 AMC,8.27M,38.33,2.45%,1.61%,-4.56%,"

","6,826,194",1.13%,BKR
Booking Holdings Inc,Consumer Cyclical,Travel Services,USA,NASD,"NDX, S&P 500",34.46,160.73,0.22%,32.70M,0.01%,180.25B,22.30,248.37,-1.80%,32.47M,7.24%,5.44B,2.19,49.85,93.70%,1.82%,24.45%,24.09B,7.48,15.19%,-0.20%,2.24,5.65%,-186.92,-,15.24%,19.81%,0.59M,44.59%,478.73,11.57,15.77%,-,3180.00,5639.70,11.49%,38.32 (0.69%),21.25,9.08%,55.88%,-1.78%,1.41,36.70 (0.66%),1.22,9.52%,97.01%,74.20%,103.14,"Jun 06, 2025",1.22,20.70%,32.77%,65.12,1.21%,1.08%,24300,-,9.47%,22.58%,1.72,5569.03,Yes / Yes,-,-55.00%,20.27%,0.75,5614.61,3.61%,43.11%,7.86%,Apr 29 AMC,264.79K,5539.41,2.46%,10.66%,17.12%,"

","199,263",-1.34%,BKNG
Black Hills Corporation,Utilities,Utilities - Regulated Gas,USA,NYSE,RUT,14.65,3.92,0.56%,72.51M,-1.70%,4.16B,13.31,4.31,0.00%,72.10M,-2.51%,279.60M,2.80,0.38,85.86%,2.94%,-4.81%,2.21B,1.89,4.75%,0.69%,4.50,-8.92%,50.13,1.14,5.29%,2.83%,2.12M,4.96%,0.19,295.13,5.23%,8.02%,51.66,65.59,-1.93%,2.70 (4.71%),-,3.57%,3.69%,-12.50%,0.70,2.65 (4.62%),0.62,4.17%,26.37%,11.09%,1.02,"May 16, 2025",0.76,-3.49%,23.29%,41.66,0.98%,1.08%,2841,1.19,3.28%,12.67%,2.71,65.50,Yes / Yes,1.09,-0.11%,66.55%,1.06,57.17,14.03%,-3.73%,10.85%,May 07 AMC,470.63K,57.39,-1.17%,-3.07%,-4.04%,"

","497,625",0.38%,BKH
"Buckle, Inc",Consumer Cyclical,Apparel Retail,USA,NYSE,RUT,11.29,3.89,39.24%,51.16M,2.91%,2.24B,11.69,3.75,-1.22%,31.09M,18.60%,195.82M,12.14,0.80,58.56%,7.64%,14.54%,1.23B,1.83,-3.40%,-2.22%,3.81,-14.29%,8.70,5.04,-0.15%,20.79%,2.38M,20.46%,5.70,7.69,0.93%,44.55%,33.12,51.62,-9.27%,3.84 (8.75%),11.24,12.67%,26.78%,-15.02%,1.02,1.37 (3.11%),1.48,6.23%,50.24%,32.46%,1.18,"Jul 15, 2025",2.09,-8.20%,19.76%,69.66,1.66%,2.10%,8000,0.83,-1.08%,15.95%,3.00,40.00,Yes / Yes,0.64,0.79%,36.03%,0.61,43.31,1.51%,1.07%,3.67%,May 23 BMO,623.78K,43.87,4.90%,15.13%,4.14%,"

","383,540",1.29%,BKE
Brookdale Senior Living Inc,Healthcare,Medical Care Facilities,USA,NYSE,RUT,-,-1.04,11.53%,234.00M,3.14%,1.54B,-,-0.49,-0.07%,207.32M,-1.35%,-237.35M,-,-0.14,90.06%,3.91%,19.67%,3.16B,0.49,17.13%,11.89%,2.65,15.67%,0.63,10.48,33.90%,-4.04%,8.10M,-2.81%,1.19,5.54,-,-91.17%,4.45,8.12,30.62%,-,-,9.24%,-4.26%,-19.09%,0.83,-,0.82,-5.08%,8.03%,47.64%,0.23,"Oct 08, 2008",0.82,-34.30%,2.25%,51.11,1.20%,1.67%,36000,38.15,3.88%,-7.52%,2.50,7.25,Yes / Yes,37.01,-115.20%,-,0.68,6.68,-0.37%,-139.93%,3.96%,May 06 AMC,3.05M,6.57,-1.02%,2.93%,10.82%,"

","2,072,701",-1.65%,BKD
Bank Of New York Mellon Corp,Financial,Banks - Diversified,USA,NYSE,S&P 500,14.67,6.14,0.29%,715.43M,1.16%,64.40B,11.84,7.60,-4.65%,713.34M,5.27%,4.53B,1.15,1.74,88.53%,1.13%,6.85%,39.92B,1.61,16.89%,-0.21%,1.89,12.25%,52.82,1.70,12.13%,1.08%,8.09M,52.84%,-,-,12.77%,11.29%,57.18,90.62,17.15%,1.95 (2.17%),28.13,5.14%,6.13%,-0.68%,1.07,1.88 (2.09%),-,13.86%,-,57.42%,1.52,"Apr 21, 2025",1.91,49.77%,14.48%,63.36,1.30%,0.95%,51800,1.64,10.30%,11.35%,1.89,94.36,Yes / Yes,0.72,26.35%,30.71%,0.59,90.32,0.59%,4.99%,1.93%,Apr 11 BMO,4.27M,90.01,1.01%,8.00%,13.07%,"

","2,532,587",-0.34%,BK
BJ's Wholesale Club Holdings Inc,Consumer Defensive,Discount Stores,USA,NYSE,-,25.60,4.30,0.87%,132.05M,-1.44%,14.54B,23.43,4.70,-24.63%,130.90M,-4.04%,573.17M,3.03,1.10,104.02%,4.37%,-4.58%,20.74B,0.70,6.18%,0.43%,2.75,13.30%,14.93,7.37,9.28%,8.20%,5.72M,27.88%,0.30,368.22,8.46%,32.76%,76.33,121.10,23.21%,-,50.94,24.35%,13.18%,-9.09%,0.47,-,0.14,9.22%,18.57%,44.23%,3.08,-,0.77,11.25%,4.12%,42.69,1.63%,1.99%,33000,1.37,2.84%,2.76%,2.04,126.15,Yes / Yes,1.21,36.29%,0.00%,0.73,111.11,-0.66%,23.36%,4.78%,May 22 BMO,2.08M,110.09,-2.55%,-4.03%,11.55%,"

","1,510,468",-0.92%,BJ
Birkenstock Holding Plc,Consumer Cyclical,Footwear & Accessories,United Kingdom,NYSE,-,39.02,1.44,78.72%,187.83M,2.80%,10.54B,22.79,2.46,0.00%,39.98M,6.92%,270.08M,1.46,0.70,26.47%,20.24%,28.94%,2.10B,5.02,33.34%,4.69%,3.83,7.37%,16.06,3.49,26.28%,5.07%,8.09M,-5.38%,1.35,41.44,26.69%,9.35%,40.56,64.78,-0.99%,-,34.60,-,6.08%,-13.40%,1.49,-,1.34,-,54.84%,38.32%,1.78,-,3.06,147.70%,25.69%,60.91,1.66%,2.01%,7400,0.50,18.55%,12.87%,1.32,71.63,Yes / Yes,0.47,42.27%,0.00%,1.03,54.76,0.81%,1.91%,15.73%,May 15 BMO,2.11M,56.10,2.05%,9.81%,8.94%,"

","2,168,651",2.45%,BIRK
Brookfield Infrastructure Corp,Utilities,Utilities - Regulated Gas,USA,NYSE,RUT,-,-1.58,9.97%,119.02M,3.37%,5.43B,7.35,5.59,0.00%,118.90M,6.00%,-247.00M,-,1.90,72.76%,5.52%,14.02%,3.69B,1.47,787.84%,8.64%,8.54,-5.75%,-6.36,-,9.92%,-1.06%,6.57M,18.56%,2.29,17.93,-,-,32.08,45.29,2.82%,-,16.17,-,-2.31%,-9.16%,1.34,1.67 (4.06%),0.48,17.76%,62.25%,28.24%,0.95,"May 30, 2025",0.48,-161.66%,60.19%,69.03,0.70%,0.98%,-,-,26.99%,-6.69%,2.00,44.00,Yes / Yes,-,1404.29%,-,0.89,40.70,-,0.00%,2.99%,Apr 30 BMO,769.19K,41.14,3.66%,9.35%,2.62%,"

","683,078",1.08%,BIPC
