Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Apellis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,-,-,-1.79,17.76%,125.66M,0.84%,2.42B,-,-0.62,-0.46%,103.36M,11.46%,-223.68M,-,-0.48,100.11%,24.22%,-20.97%,775.84M,3.12,-21.78%,2.53%,9.50,-45.00%,1.31,14.74,68.20%,-27.29%,25.03M,-53.81%,2.86,6.73,-,-103.82%,16.10,43.76,-39.64%,-,-,20.08%,-35.68%,-55.99%,0.68,-,3.62,-,82.83%,19.63%,0.96,-,4.08,48.16%,-24.00%,55.41,1.13%,4.01%,710,2.86,48.04%,-28.83%,1.87,35.35,Yes / Yes,2.82,-36.08%,-,0.49,19.27,-14.01%,-114.87%,-3.21%,May 07 BMO,2.63M,19.26,6.11%,3.89%,-29.12%,"

","1,302,533",-0.05%,APLS
Apple Hospitality REIT Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,14.62,0.79,7.04%,238.41M,0.26%,2.76B,15.06,0.77,0.18%,221.18M,-5.61%,191.24M,-,0.28,85.01%,7.58%,-11.79%,1.43B,1.93,-15.36%,-2.06%,5.51,-28.03%,13.48,0.86,2.21%,3.83%,16.77M,-18.62%,0.21,55.09,-,5.84%,10.44,16.45,-24.43%,0.98 (8.43%),8.53,2.94%,4.19%,-29.47%,1.05,0.96 (8.26%),0.32,2.48%,21.73%,11.11%,0.29,"May 30, 2025",0.32,-7.08%,18.85%,45.19,1.25%,1.35%,65,0.51,4.98%,13.38%,2.62,13.17,Yes / Yes,0.42,-41.70%,108.19%,1.32,11.65,-0.15%,0.00%,-0.55%,May 01 AMC,3.04M,11.60,-1.15%,-1.08%,-17.91%,"

","4,018,164",-0.43%,APLE
Applied Digital Corporation,Technology,Information Technology Services,USA,NASD,RUT,-,-1.38,28.69%,224.39M,-2.04%,2.82B,-,-0.61,-0.10%,160.60M,122.99%,-244.50M,-,-0.14,61.52%,39.52%,99.20%,221.19M,12.73,30.11%,-0.04%,1.35,31.41%,2.03,6.17,32.83%,-20.70%,63.47M,202.91%,1.13,11.08,33.89%,-78.94%,3.01,15.42,63.74%,-,-,-65.58%,-18.61%,-18.87%,5.89,-,0.70,-,5.58%,315.61%,1.18,-,0.70,-289.99%,-38.80%,69.65,4.36%,11.94%,150,2.00,53.70%,-110.54%,1.22,14.61,Yes / Yes,1.64,68.64%,-,1.58,12.05,-18.36%,22.56%,22.08%,Apr 14 AMC,46.96M,12.51,34.05%,86.41%,68.04%,"

","74,383,457",3.82%,APLD
Amphenol Corp,Technology,Electronic Components,USA,NYSE,S&P 500,45.84,2.06,0.59%,1.21B,2.25%,114.43B,32.23,2.93,-36.46%,1.20B,10.28%,2.61B,2.35,0.66,97.19%,1.45%,53.52%,16.78B,6.82,40.81%,1.12%,2.05,28.41%,8.52,11.11,10.27%,13.19%,17.48M,41.36%,1.38,68.45,19.53%,27.53%,54.77,94.11,36.21%,0.67 (0.71%),51.47,15.39%,15.27%,0.52%,1.13,0.60 (0.64%),1.36,13.10%,33.94%,72.72%,1.89,"Jun 17, 2025",1.99,27.09%,21.86%,81.52,1.01%,0.94%,125000,0.70,30.70%,15.58%,1.81,94.56,Yes / Yes,0.66,33.37%,28.67%,0.69,93.07,11.99%,20.37%,47.74%,Apr 23 BMO,8.52M,94.60,5.68%,19.54%,33.23%,"

","5,848,020",1.64%,APH
Apogee Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.54,37.32%,46.04M,11.18%,2.49B,-,-5.51,-0.19%,37.32M,5.33%,-205.39M,-,-1.09,88.24%,27.20%,9.21%,0.00M,-,-33.60%,28.19%,14.44,-14.69%,11.31,3.70,-25.02%,-26.71%,10.15M,-4.65%,8.62,4.85,-21.59%,-27.85%,26.20,63.50,-7.59%,-,-,-,-30.15%,-34.08%,1.41,-,15.82,-,-,59.77%,2.43,-,15.82,-72.82%,-,60.87,3.02%,3.22%,196,0.02,-,-,1.00,93.88,Yes / Yes,0.01,-48.72%,-,1.48,42.44,-,21.84%,-,May 12 BMO,702.95K,41.86,6.77%,12.98%,-4.56%,"

","1,037,516",-1.37%,APGE
APi Group Corporation,Industrials,Engineering & Construction,USA,NYSE,-,94.55,0.51,11.85%,276.84M,0.67%,13.54B,20.12,2.40,-2.51%,247.57M,5.24%,141.00M,7.57,0.56,82.36%,1.32%,34.85%,7.14B,1.90,13.08%,5.33%,1.85,23.24%,10.62,4.54,15.14%,3.14%,3.27M,27.91%,1.64,29.43,12.49%,9.09%,30.76,48.96,34.03%,-,22.53,-16.78%,2.38%,-1.53%,1.58,-,1.38,11.39%,28.05%,56.75%,0.97,-,1.47,124.69%,6.70%,71.64,1.34%,1.02%,29000,1.02,3.20%,1.98%,1.36,52.10,Yes / Yes,0.99,108.33%,-,0.51,48.12,3.89%,2.92%,7.37%,May 01 BMO,1.77M,48.21,2.79%,15.99%,28.46%,"

","908,604",0.19%,APG
Air Products & Chemicals Inc,Basic Materials,Specialty Chemicals,USA,NYSE,S&P 500,41.17,6.88,0.88%,222.54M,2.56%,63.04B,21.70,13.05,-1.86%,220.58M,3.52%,1.55B,9.66,2.98,92.57%,1.91%,-3.27%,12.02B,5.24,-3.01%,2.28%,3.36,-10.53%,66.07,4.29,8.27%,4.14%,4.22M,0.34%,7.20,39.33,4.26%,10.45%,243.69,341.14,-2.33%,7.26 (2.56%),-,16.77%,5.23%,-16.96%,0.87,7.10 (2.51%),0.85,6.29%,32.01%,16.25%,5.71,"Jul 01, 2025",1.00,-37.71%,23.51%,58.86,0.29%,1.16%,23000,1.12,-1.09%,12.87%,2.00,318.05,Yes / Yes,1.01,-402.20%,40.94%,0.54,282.21,-0.08%,-4.93%,-0.50%,May 01 BMO,1.25M,283.28,2.29%,4.12%,-4.93%,"

","678,356",0.38%,APD
Artisan Partners Asset Management Inc,Financial,Asset Management,USA,NYSE,RUT,12.11,3.55,2.17%,70.43M,6.73%,3.47B,12.29,3.50,-1.58%,68.90M,-0.74%,236.26M,2.30,0.79,91.42%,4.17%,11.61%,1.18B,2.94,-6.06%,-0.06%,4.68,-10.20%,5.06,8.49,4.87%,16.37%,2.88M,1.95%,3.21,13.39,5.26%,69.81%,32.75,48.98,0.98%,3.38 (7.86%),7.06,6.67%,36.05%,-12.25%,1.66,3.03 (7.06%),2.63,7.93%,-,31.24%,1.02,"May 16, 2025",2.63,10.17%,36.34%,64.41,0.35%,1.29%,584,0.84,7.18%,20.06%,3.00,41.06,Yes / Yes,0.84,-1.88%,77.13%,1.13,42.62,-1.00%,10.67%,-2.57%,Apr 29 AMC,614.91K,42.98,3.48%,9.52%,1.75%,"

","696,923",0.84%,APAM
APA Corporation,Energy,Oil & Gas E&P,USA,NASD,S&P 500,7.22,2.76,2.05%,361.44M,11.76%,7.20B,6.89,2.90,1.08%,353.44M,8.07%,1.02B,-,0.57,91.37%,10.72%,4.78%,10.42B,0.69,-22.08%,0.78%,4.55,-10.34%,15.04,1.33,-1.41%,6.09%,37.89M,-32.30%,0.19,107.45,-2.58%,25.34%,13.58,33.41,-13.60%,1.00 (5.03%),6.12,-,9.55%,-40.29%,1.25,1.00 (5.01%),0.74,8.45%,38.69%,46.86%,0.78,"Jul 22, 2025",0.89,-69.10%,32.32%,69.93,1.13%,2.22%,2305,1.01,26.76%,9.78%,2.79,22.96,Yes / Yes,0.96,118.10%,43.91%,1.00,19.61,19.25%,26.04%,35.11%,May 07 AMC,8.32M,19.95,11.95%,18.46%,-7.59%,"

","8,316,040",1.73%,APA
A.O. Smith Corp,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,17.97,3.58,19.59%,118.45M,0.71%,9.13B,15.35,4.19,-0.02%,114.27M,-8.37%,522.60M,2.95,0.98,80.38%,4.20%,-1.83%,3.80B,2.40,1.30%,0.88%,2.87,-13.05%,12.85,5.00,10.76%,16.20%,4.80M,-21.15%,1.41,45.61,6.10%,27.97%,58.83,92.44,-5.81%,1.35 (2.10%),22.46,10.33%,24.42%,-30.50%,1.21,1.34 (2.09%),1.01,4.99%,38.00%,9.21%,1.45,"Apr 30, 2025",1.61,-7.12%,18.56%,43.63,1.42%,2.07%,12700,0.16,-1.60%,13.74%,2.50,74.80,Yes / Yes,0.15,-4.96%,35.83%,1.05,65.43,1.21%,4.26%,-1.52%,Apr 29 BMO,1.68M,64.25,-2.88%,-2.16%,-10.22%,"

","1,763,604",-1.80%,AOS
Artivion Inc,Healthcare,Medical Devices,USA,NYSE,RUT,-,-0.51,6.86%,42.70M,-1.30%,1.23B,64.10,0.45,-7.49%,39.77M,-0.59%,-21.36M,-,-0.00,96.38%,3.98%,22.72%,390.08M,3.15,134.90%,9.52%,3.50,-0.90%,6.89,4.17,301.49%,-2.71%,1.58M,23.51%,0.88,32.56,-,-7.25%,21.97,32.33,0.52%,-,-,-,-3.28%,-11.10%,1.62,-,2.95,7.06%,59.91%,30.81%,0.72,"Dec 09, 2015",4.52,-115.82%,6.37%,55.17,0.85%,1.37%,1600,1.23,5.94%,-5.48%,1.00,32.33,Yes / Yes,1.21,-106.75%,-,0.39,29.05,4.38%,91.71%,1.59%,May 05 AMC,451.38K,28.74,-1.13%,8.78%,5.89%,"

","176,313",-1.07%,AORT
Aon plc,Financial,Insurance Brokers,Ireland,NYSE,S&P 500,30.32,11.74,3.21%,216.10M,-3.97%,76.83B,18.67,19.06,0.00%,209.01M,0.20%,2.55B,2.86,3.42,88.91%,2.38%,-9.75%,16.35B,4.70,7.89%,0.77%,3.54,-3.29%,32.41,10.98,13.22%,5.60%,4.98M,24.03%,6.16,57.76,10.60%,74.17%,285.35,412.97,-0.94%,2.89 (0.81%),29.10,14.42%,10.63%,-13.85%,0.86,2.77 (0.78%),1.05,7.48%,89.25%,24.68%,7.71,"May 01, 2025",1.05,-8.09%,25.70%,44.30,2.72%,1.57%,60000,2.64,19.57%,15.59%,2.42,399.71,Yes / Yes,2.42,-17.26%,21.14%,0.97,349.48,-2.85%,-5.70%,14.46%,Apr 25 BMO,1.41M,355.78,-1.97%,-2.08%,-3.54%,"

","1,366,391",1.80%,AON
Ansys Inc,Technology,Software - Application,USA,NASD,"NDX, S&P 500",51.00,6.74,0.41%,87.91M,1.52%,30.20B,26.92,12.76,-0.11%,87.56M,-1.03%,592.78M,7.30,2.61,90.94%,2.39%,8.17%,2.58B,11.69,5.32%,-0.31%,3.01,0.29%,70.29,4.89,11.04%,7.84%,2.10M,6.24%,20.80,16.52,6.99%,10.23%,275.06,363.03,1.83%,-,34.84,4.51%,8.45%,-5.38%,1.19,-,3.66,10.92%,88.11%,24.88%,6.79,-,3.66,35.52%,30.07%,58.10,0.89%,1.47%,6500,0.14,15.98%,22.95%,3.15,346.00,Yes / Yes,0.14,48.54%,0.00%,0.58,346.53,-3.91%,-4.93%,8.21%,Apr 30 AMC,697.26K,343.50,0.93%,5.73%,3.97%,"

","404,275",-0.87%,ANSS
ANI Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NASD,RUT,-,-1.27,16.82%,21.66M,3.74%,1.35B,8.79,7.07,-0.70%,18.02M,0.19%,-24.24M,-,1.41,94.42%,10.56%,1.08%,674.07M,2.00,24.69%,2.41%,4.72,7.05%,19.32,3.22,9.02%,-2.05%,1.90M,-4.40%,7.17,8.67,16.11%,-5.19%,52.50,77.00,12.37%,1.60 (2.58%),20.20,-,-2.30%,-19.32%,0.55,-,1.98,24.36%,48.07%,18.32%,2.05,-,2.66,-173.36%,0.19%,49.34,1.31%,1.95%,897,1.55,30.26%,-3.60%,1.38,82.62,Yes / Yes,1.52,-16.91%,-,0.50,62.78,9.13%,22.97%,43.43%,May 09 BMO,402.90K,62.12,3.12%,-4.51%,2.89%,"

","199,519",-1.05%,ANIP
Abercrombie & Fitch Co,Consumer Cyclical,Apparel Retail,USA,NYSE,RUT,7.76,10.15,2.51%,47.64M,-0.97%,3.75B,7.37,10.68,0.00%,46.45M,-3.27%,532.79M,24.24,2.26,107.46%,16.43%,3.71%,5.03B,0.75,-3.89%,-1.40%,2.71,-43.78%,24.96,3.16,3.98%,17.57%,7.63M,-57.46%,12.75,6.18,0.32%,46.98%,65.40,194.38,-47.31%,-,9.08,77.99%,26.65%,-59.49%,1.47,-,0.83,6.43%,60.06%,20.41%,4.39,"Mar 05, 2020",1.38,25.47%,14.07%,50.80,0.94%,4.75%,39200,0.86,12.54%,10.60%,2.00,113.38,Yes / Yes,0.68,-25.69%,0.00%,0.61,79.01,3.55%,16.96%,7.50%,May 28 BMO,2.82M,78.75,-0.17%,4.60%,-32.01%,"

","1,710,041",-0.33%,ANF
Arista Networks Inc,Technology,Computer Hardware,USA,NYSE,S&P 500,40.52,2.36,17.91%,1.26B,0.62%,120.28B,32.00,2.99,-0.48%,1.03B,-1.52%,3.03B,2.51,0.65,69.04%,2.07%,19.50%,7.44B,16.17,12.74%,1.17%,1.99,-9.58%,8.05,11.89,16.93%,24.16%,21.39M,28.73%,6.49,14.76,16.16%,33.68%,59.43,133.57,-13.35%,-,31.78,27.37%,29.93%,-28.30%,1.38,-,3.31,23.77%,64.09%,61.15%,3.42,-,3.93,30.81%,42.27%,58.42,2.10%,2.63%,4412,0.00,22.31%,40.72%,1.54,109.00,Yes / Yes,0.00,27.65%,0.00%,0.81,94.21,1.90%,10.23%,27.58%,May 06 AMC,10.75M,95.77,2.35%,12.78%,-0.30%,"

","8,761,134",1.66%,ANET
Andersons Inc,Consumer Defensive,Food Distribution,USA,NASD,RUT,11.26,3.17,5.48%,34.19M,4.27%,1.22B,12.31,2.90,-0.04%,32.31M,-1.93%,108.72M,-,0.53,89.07%,2.02%,-13.21%,11.20B,0.11,-34.34%,0.86%,1.85,-23.25%,39.66,0.90,32.87%,3.08%,0.65M,-28.03%,6.41,5.56,-,8.25%,31.03,55.52,-11.99%,0.78 (2.19%),23.38,43.12%,5.59%,-35.77%,0.76,0.77 (2.16%),0.89,6.62%,6.26%,14.92%,1.03,"Apr 01, 2025",1.76,-11.24%,1.54%,50.38,2.04%,1.72%,2299,0.64,-17.58%,0.97%,1.67,46.67,Yes / Yes,0.43,-94.91%,23.03%,0.51,35.42,-5.97%,109.68%,-2.17%,May 06 AMC,353.25K,35.66,1.54%,-2.20%,-17.17%,"

","181,399",0.68%,ANDE
Autonation Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,NYSE,-,11.36,16.90,26.74%,37.89M,3.28%,7.24B,9.59,20.02,-0.12%,27.62M,0.62%,677.60M,1.33,4.56,68.37%,5.16%,22.53%,26.97B,0.27,6.48%,-3.39%,2.82,8.45%,63.43,3.03,7.67%,5.34%,1.43M,15.42%,3.38,56.76,8.55%,28.45%,148.33,198.50,13.02%,-,-,27.76%,9.71%,-3.29%,1.00,-,0.22,4.64%,16.92%,29.41%,4.57,-,0.77,-19.76%,3.91%,62.57,1.36%,1.32%,25100,3.79,-0.24%,2.51%,2.00,204.60,Yes / Yes,1.90,-0.89%,0.00%,0.72,194.28,0.68%,6.00%,3.16%,Apr 25 BMO,505.52K,191.96,2.99%,8.21%,10.16%,"

","364,658",-1.19%,AN
Amazon.com Inc,Consumer Cyclical,Internet Retail,USA,NASD,"DJIA, NDX, S&P 500",34.78,6.13,10.58%,10.61B,2.56%,2263.83B,29.39,7.26,-0.02%,9.49B,0.88%,65.94B,2.02,1.32,64.44%,0.65%,9.98%,650.31B,3.48,11.93%,0.06%,1.25,-5.68%,28.82,7.40,17.23%,11.23%,61.36M,14.00%,9.25,23.04,17.21%,25.24%,151.61,242.52,-2.80%,-,108.79,36.89%,15.02%,-12.07%,1.34,-,0.84,17.86%,49.16%,40.65%,5.13,-,1.05,71.88%,11.15%,61.95,1.50%,1.33%,1556000,0.49,10.08%,10.14%,1.23,239.44,Yes / Yes,0.44,62.33%,0.00%,0.56,213.20,0.33%,16.38%,8.62%,May 01 AMC,49.09M,213.24,2.77%,9.71%,5.07%,"

","27,445,365",0.02%,AMZN
America Movil S.A.B.DE C.V. ADR,Communication Services,Telecom Services,Mexico,NYSE,-,32.02,0.54,0.02%,3.06B,4.08%,53.07B,10.29,1.69,0.00%,3.06B,0.58%,1.66B,0.55,0.40,5.14%,0.52%,21.68%,46.88B,1.13,219.58%,-37.41%,5.75,15.60%,6.10,2.84,10.77%,1.77%,15.86M,2.36%,0.56,30.77,58.05%,8.54%,13.10,18.73,21.17%,0.70 (4.01%),9.14,-17.60%,3.31%,-7.40%,0.74,0.51 (2.92%),0.66,-1.95%,43.12%,32.37%,0.36,"Nov 08, 2024",0.71,-49.68%,21.42%,58.42,1.06%,1.07%,178468,2.14,0.19%,3.55%,1.65,19.72,Yes / Yes,1.72,18.04%,-,1.71,17.09,-0.02%,-0.09%,-4.97%,Apr 29 BMO,2.76M,17.34,0.77%,5.11%,11.87%,"

","4,720,785",1.46%,AMX
Amentum Holdings Inc,Industrials,Specialty Business Services,USA,NYSE,-,340.65,0.07,19.01%,243.32M,5.18%,5.59B,9.68,2.37,0.23%,197.06M,8.56%,16.37M,35.45,0.53,62.02%,4.58%,28.48%,11.26B,0.50,6.63%,9.18%,3.39,-3.33%,18.19,1.26,10.63%,-,9.02M,-,2.24,10.23,9.61%,-,16.01,34.50,9.18%,-,-,-,0.18%,-33.45%,-,-,1.56,-,6.91%,43.41%,1.10,-,1.56,-,2.92%,60.37,3.06%,3.74%,53000,1.06,-,0.15%,2.44,24.89,Yes / Yes,1.05,109.79%,-,1.04,22.39,0.89%,7.59%,76.05%,May 07 BMO,2.66M,22.96,6.87%,11.66%,1.67%,"

","2,777,422",2.55%,AMTM
AMTD IDEA Group ADR,Financial,Asset Management,France,NYSE,-,1.38,0.70,-,40.46M,-9.35%,39.25M,-,-,-,24.01M,-5.83%,46.71M,-,-,1.02%,0.14%,-5.37%,54.02M,0.73,-,1.77%,1.12,-20.50%,19.73,0.05,-,-,0.03M,-42.94%,2.17,0.45,-,-,0.95,1.79,-19.17%,-,-,-26.82%,2.58%,-45.81%,0.46,-,10.62,-4.09%,27.01%,2.09%,0.06,"Aug 06, 2020",10.62,-75.24%,47.18%,41.08,2.63%,2.86%,214,0.38,-,86.48%,1.00,24.00,No / Yes,0.33,-,0.00%,2.29,1.01,-,-,-0.58%,-,30.01K,0.97,-4.92%,-4.67%,-15.61%,"

","68,613",-3.96%,AMTD
American Tower Corp,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,55.87,3.90,0.30%,468.13M,0.68%,101.91B,30.40,7.16,-3.29%,466.72M,6.74%,1.83B,3.37,1.66,94.77%,1.11%,4.78%,10.53B,9.68,26.08%,0.88%,1.69,4.14%,7.55,28.83,17.83%,4.71%,5.19M,11.80%,4.78,45.51,16.59%,80.05%,172.51,243.56,18.70%,6.84 (3.14%),26.98,2.60%,4.10%,-10.62%,0.83,6.56 (3.01%),0.55,5.96%,54.28%,26.20%,4.06,"Jun 13, 2025",0.55,-11.75%,45.92%,56.33,0.75%,1.12%,4691,12.56,-6.05%,17.34%,1.40,246.20,Yes / Yes,11.59,-46.83%,134.52%,0.56,214.36,0.92%,-34.89%,-9.57%,Apr 29 BMO,3.08M,217.70,1.82%,1.10%,4.02%,"

","1,737,995",1.56%,AMT
American Superconductor Corp,Industrials,Specialty Industrial Machinery,USA,NASD,RUT,188.70,0.15,4.85%,39.48M,-8.25%,1.15B,35.11,0.83,-10.69%,37.60M,23.96%,6.03M,10.00,0.12,70.82%,7.45%,56.81%,222.82M,5.18,-10.94%,-1.06%,3.50,1.74%,4.99,5.86,46.05%,2.22%,2.80M,32.44%,2.05,14.24,18.87%,3.53%,13.98,38.02,18.68%,-,44.63,-,3.02%,-23.12%,2.87,-,1.36,28.40%,26.98%,109.08%,1.87,-,2.07,141.64%,2.52%,57.42,9.18%,4.53%,569,0.02,52.99%,2.71%,1.00,40.25,Yes / Yes,0.01,165.76%,0.00%,2.24,29.67,10.60%,24.10%,58.60%,May 21 AMC,800.08K,29.23,3.91%,27.57%,17.94%,"

","1,795,887",-1.48%,AMSC
Amneal Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NASD,RUT,-,-0.04,54.19%,313.38M,11.02%,2.49B,9.62,0.83,-3.35%,143.56M,6.13%,-13.05M,-,0.17,39.72%,2.93%,-9.44%,2.83B,0.88,21.55%,7.60%,2.19,-1.61%,-0.42,-,17.38%,-0.38%,4.20M,16.20%,0.21,37.93,20.97%,-155.38%,6.29,9.48,0.51%,-,10.29,32.70%,-0.62%,-15.99%,1.06,-,0.84,11.43%,36.69%,26.55%,0.26,-,1.40,92.50%,12.89%,63.09,1.57%,2.04%,8300,-,13.42%,-0.46%,1.00,11.75,Yes / Yes,-,112.61%,-,0.99,7.78,-2.71%,43.15%,5.50%,May 02 BMO,1.92M,7.96,7.00%,7.21%,-2.34%,"

","1,899,132",2.31%,AMRX
Alpha Metallurgical Resources Inc,Basic Materials,Coking Coal,USA,NYSE,RUT,54.65,2.02,16.45%,13.05M,2.47%,1.44B,3.94,28.00,-0.49%,10.90M,-13.61%,26.64M,3.73,-2.12,84.85%,14.24%,-16.54%,2.63B,0.55,-99.86%,-3.78%,4.93,-52.51%,123.72,0.89,139900.00%,1.10%,1.55M,-63.73%,34.32,3.21,14.64%,1.66%,100.00,334.72,-44.88%,-,6.20,-,1.65%,-67.05%,0.69,-,3.14,8.12%,4.41%,10.30%,5.31,"Nov 30, 2023",3.87,-95.18%,1.74%,40.86,1.02%,2.36%,4040,0.00,-23.34%,1.01%,2.00,181.00,Yes / Yes,0.00,-127.12%,0.00%,0.54,111.32,-7.19%,-135.47%,-38.44%,May 09 BMO,314.60K,110.30,-4.32%,-7.00%,-37.96%,"

","169,233",-0.92%,AMR
Amplitude Inc,Technology,Software - Application,USA,NASD,RUT,-,-0.75,45.84%,98.76M,-6.01%,1.60B,95.95,0.13,-0.11%,70.89M,3.31%,-95.09M,-,0.01,48.08%,4.13%,6.93%,306.60M,5.20,30.25%,0.20%,2.16,5.91%,2.21,5.51,62.57%,-21.52%,2.93M,44.95%,1.60,7.60,53.92%,-32.87%,7.37,14.88,15.55%,-,182.97,-18.39%,-32.62%,-18.08%,1.57,-,1.79,34.32%,74.41%,65.40%,0.47,-,1.79,-4.21%,-34.86%,54.30,1.12%,2.39%,724,0.02,8.56%,-31.01%,2.00,13.10,Yes / Yes,0.01,3.49%,-,1.07,12.31,0.25%,100.00%,10.09%,May 07 AMC,1.36M,12.19,-1.72%,15.34%,15.65%,"

","1,457,982",-0.97%,AMPL
Amphastar Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NASD,RUT,9.60,2.76,26.23%,47.67M,3.61%,1.25B,7.53,3.51,-0.18%,34.78M,10.72%,141.63M,-,0.74,72.33%,11.78%,0.76%,730.66M,1.71,-19.13%,-5.18%,6.93,-39.68%,15.76,1.68,12.49%,8.85%,4.10M,-36.50%,5.08,5.21,-1.31%,19.90%,22.64,53.96,-28.79%,-,8.30,25.59%,10.15%,-51.00%,0.76,-,2.02,17.82%,48.74%,16.78%,0.84,-,2.95,-8.46%,26.65%,57.82,2.53%,2.13%,2028,0.87,8.05%,19.38%,2.33,32.40,Yes / Yes,0.86,-37.78%,0.00%,0.86,26.05,-1.39%,7.76%,-0.76%,May 07 AMC,590.87K,26.44,3.93%,6.53%,-27.58%,"

","506,968",1.50%,AMPH
Ameriprise Financial Inc,Financial,Asset Management,USA,NYSE,S&P 500,17.52,29.43,0.22%,95.54M,1.41%,49.09B,13.04,39.52,-20.89%,95.02M,-0.80%,2.99B,2.21,8.90,88.47%,1.69%,9.16%,18.13B,2.71,2.48%,0.14%,3.08,-6.91%,56.79,9.08,7.76%,1.67%,1.61M,20.32%,83.74,6.16,7.93%,58.11%,385.74,582.05,-3.17%,6.24 (1.21%),6.04,18.88%,26.26%,-11.43%,1.23,6.04 (1.17%),9.23,6.62%,53.58%,33.65%,9.78,"May 05, 2025",9.23,0.05%,22.46%,57.43,0.11%,1.00%,13600,1.14,9.14%,16.51%,2.21,524.33,Yes / Yes,1.10,-38.40%,17.52%,0.67,515.65,-1.46%,4.58%,3.51%,Apr 24 BMO,520.66K,515.55,0.31%,5.41%,1.30%,"

","350,268",-0.02%,AMP
AMKOR Technology Inc,Technology,Semiconductor Equipment & Materials,USA,NASD,-,15.98,1.28,59.57%,247.06M,8.28%,5.04B,13.58,1.50,1.80%,99.88M,1.70%,316.24M,2.41,0.16,44.77%,6.65%,7.37%,6.27B,0.80,-24.26%,-0.17%,2.68,-23.89%,16.82,1.21,38.61%,4.65%,6.64M,-39.40%,6.33,3.22,6.62%,7.76%,14.03,44.19,-20.63%,0.35 (1.73%),22.57,23.20%,6.03%,-53.85%,1.83,0.33 (1.60%),1.83,9.29%,14.17%,45.33%,0.66,"Jun 05, 2025",2.06,-15.55%,6.33%,63.66,1.86%,2.30%,28300,0.34,-1.93%,5.04%,2.18,22.29,Yes / Yes,0.26,-64.14%,22.33%,0.51,20.32,3.69%,2.04%,-3.22%,Apr 28 AMC,2.48M,20.39,6.39%,13.38%,-14.54%,"

","1,267,341",0.34%,AMKR
American Homes 4 Rent,Real Estate,REIT - Residential,USA,NYSE,-,33.98,1.08,8.10%,369.53M,-0.65%,13.56B,47.01,0.78,-0.25%,340.17M,-2.81%,397.84M,-,0.17,90.07%,2.89%,5.65%,1.78B,7.60,-26.09%,1.05%,4.82,-2.55%,19.33,1.89,-2.42%,3.16%,9.82M,3.47%,0.59,61.94,-10.72%,5.81%,31.68,41.29,-2.14%,1.17 (3.20%),17.14,30.43%,3.29%,-11.30%,0.77,0.74 (2.02%),0.99,8.67%,29.81%,15.59%,0.73,"Jun 13, 2025",0.99,9.99%,23.30%,42.18,1.11%,1.03%,1730,0.69,6.90%,22.32%,2.00,40.98,Yes / Yes,0.69,-0.37%,96.36%,0.89,36.34,1.08%,101.88%,8.47%,May 01 AMC,2.04M,36.62,-2.41%,-1.42%,-1.19%,"

","1,821,773",0.77%,AMH
