Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Centerra Gold Inc,Basic Materials,Gold,Canada,NYSE,-,36.87,0.19,1.91%,207.94M,-6.75%,1.46B,6.58,1.07,0.00%,203.59M,-3.16%,44.42M,10.13,0.15,93.14%,1.47%,24.56%,1.17B,1.25,14.40%,14.96%,3.12,17.50%,7.98,0.88,31.84%,1.92%,2.99M,-1.26%,2.95,2.39,3.64%,2.63%,5.41,7.82,23.90%,0.21 (3.04%),23.20,-,2.65%,-9.85%,0.97,0.20 (2.84%),2.49,-0.96%,17.94%,30.31%,0.26,"May 22, 2025",3.20,-23.52%,12.14%,50.73,3.34%,2.39%,1400,0.01,-1.45%,3.80%,2.00,9.02,Yes / Yes,0.01,-55.07%,54.27%,0.63,7.24,6.32%,10.36%,-9.29%,May 06 BMO,959.07K,7.05,0.64%,4.49%,8.60%,"

","599,689",-2.62%,CGAU
Carlyle Group Inc,Financial,Asset Management,USA,NASD,-,15.82,2.96,29.34%,360.88M,3.42%,16.91B,10.04,4.66,-0.24%,255.16M,11.37%,1.08B,1.30,0.88,63.79%,4.89%,14.00%,5.69B,2.97,9.34%,4.28%,3.74,-11.26%,15.45,3.03,16.57%,4.83%,12.47M,13.28%,4.90,9.55,12.20%,20.38%,33.02,57.50,-7.27%,1.42 (3.04%),11.75,-0.31%,6.92%,-18.57%,1.84,1.40 (2.99%),1.48,9.53%,58.76%,41.79%,1.48,"May 19, 2025",1.48,269.97%,27.50%,62.52,0.90%,2.08%,2300,1.88,81.86%,19.07%,2.25,49.73,Yes / Yes,1.81,99.83%,50.49%,0.37,46.58,-1.94%,19.38%,68.28%,May 08 BMO,3.33M,46.82,2.01%,12.16%,0.05%,"

","1,225,448",0.52%,CG
Cullen Frost Bankers Inc,Financial,Banks - Regional,USA,NYSE,-,14.18,9.11,7.35%,64.28M,1.01%,8.30B,13.57,9.51,-0.20%,59.57M,3.45%,585.00M,3.85,2.29,84.34%,3.71%,5.99%,2.85B,2.91,4.82%,-2.49%,4.63,-6.57%,61.74,2.09,2.33%,1.17%,2.21M,29.75%,-,-,3.68%,15.26%,94.09,147.64,-3.81%,3.97 (3.07%),110.28,5.42%,12.59%,-12.53%,0.67,3.85 (2.98%),-,13.73%,-,37.25%,2.76,"May 30, 2025",0.27,7.75%,24.99%,56.91,1.20%,1.40%,5854,1.22,5.99%,20.49%,3.25,131.42,Yes / Yes,0.13,11.73%,42.19%,0.47,128.64,4.10%,6.30%,1.66%,May 01 BMO,476.44K,129.14,0.37%,6.44%,1.69%,"

","222,400",0.39%,CFR
Confluent Inc,Technology,Software - Infrastructure,USA,NASD,-,-,-0.98,20.91%,285.23M,2.95%,8.20B,50.65,0.48,-3.73%,269.23M,16.71%,-319.67M,-,0.08,75.13%,7.03%,-5.49%,1.02B,8.06,25.73%,8.85%,3.19,-27.61%,3.02,7.99,30.50%,-12.44%,18.93M,-7.09%,5.63,4.28,32.15%,-34.18%,17.79,37.90,-13.81%,-,1002.86,-23.27%,-15.04%,-36.41%,0.98,-,4.33,45.10%,73.94%,35.47%,1.01,-,4.33,21.87%,-39.06%,59.76,1.27%,2.19%,3060,1.08,24.11%,-31.42%,1.65,28.13,Yes / Yes,1.07,31.97%,-,0.50,24.39,2.53%,19.05%,24.80%,Apr 30 AMC,5.94M,24.10,4.98%,8.72%,-5.23%,"

","2,979,232",-1.19%,CFLT
Citizens Financial Group Inc,Financial,Banks - Regional,USA,NYSE,S&P 500,13.36,3.14,0.92%,437.67M,2.79%,18.20B,8.51,4.93,0.00%,429.65M,7.29%,1.41B,0.50,0.88,97.03%,3.07%,5.16%,12.22B,1.49,23.31%,0.01%,2.54,-10.26%,51.99,0.81,31.99%,0.70%,13.21M,23.22%,-,-,26.73%,6.37%,32.60,49.25,-4.09%,1.71 (4.08%),16.43,-4.50%,3.98%,-14.78%,1.07,1.68 (4.00%),-,8.89%,-,28.74%,1.01,"Apr 30, 2025",0.10,13.92%,16.54%,62.39,1.26%,1.53%,17287,0.50,-2.12%,11.53%,1.83,47.35,Yes / Yes,0.42,17.30%,55.53%,0.80,41.35,-0.10%,2.76%,-7.39%,Apr 16 BMO,5.20M,41.97,2.91%,8.62%,-1.40%,"

","4,155,396",1.50%,CFG
CF Industries Holdings Inc,Basic Materials,Agricultural Inputs,USA,NYSE,S&P 500,12.15,7.58,0.76%,164.66M,-0.21%,14.93B,15.31,6.02,-1.30%,160.79M,11.79%,1.34B,-,2.24,103.02%,5.99%,19.91%,6.13B,2.44,10.51%,-0.30%,3.72,3.09%,29.03,3.17,-16.83%,9.83%,9.63M,19.18%,8.68,10.62,-1.29%,26.14%,67.34,98.25,7.98%,1.98 (2.15%),8.02,24.82%,16.73%,-6.23%,0.95,2.00 (2.17%),2.22,5.28%,37.93%,36.81%,2.21,"May 15, 2025",2.59,25.75%,32.78%,66.57,0.74%,1.49%,2800,0.69,0.66%,21.80%,2.77,86.76,Yes / Yes,0.67,79.20%,29.67%,0.55,92.85,7.91%,33.53%,13.13%,May 07 AMC,2.59M,92.13,2.33%,12.06%,9.71%,"

","1,430,760",-0.78%,CF
Certara Inc,Healthcare,Health Information Services,USA,NASD,-,-,-0.02,26.29%,161.48M,4.62%,1.95B,23.89,0.50,0.00%,119.58M,0.08%,-2.62M,-,0.09,74.82%,7.12%,10.00%,394.50M,4.93,-8.19%,5.53%,4.35,12.48%,6.71,1.79,21.48%,-0.17%,8.51M,-30.25%,1.10,10.86,5.38%,-0.25%,8.64,16.93,12.58%,-,21.16,-5.78%,-0.19%,-29.18%,1.45,-,2.78,13.06%,46.43%,38.85%,0.54,-,2.78,95.72%,5.32%,52.84,1.65%,2.37%,1546,0.29,9.37%,-0.67%,2.08,15.78,Yes / Yes,0.28,200.00%,-,0.55,11.77,0.86%,23.78%,9.67%,May 05 AMC,1.96M,11.99,3.29%,-0.11%,3.10%,"

","1,070,874",1.87%,CERT
Central Puerto ADR,Utilities,Utilities - Regulated Electric,Argentina,NYSE,-,19.17,0.66,-,151.40M,0.56%,1.91B,7.05,1.79,-,151.34M,6.59%,98.91M,-,-,4.24%,0.49%,7.77%,779.45M,2.45,103.45%,-11.53%,2.45,-10.62%,12.57,1.00,1.13%,3.91%,0.73M,49.02%,1.65,7.64,-,5.84%,6.89,16.60,-12.91%,1.23 (9.75%),13.21,-21.54%,4.81%,-23.98%,1.23,0.00 (0.00%),1.07,1.61%,39.38%,83.16%,0.61,"Nov 29, 2024",1.24,-73.66%,32.13%,52.07,2.61%,2.93%,-,0.20,-9.99%,12.69%,3.00,16.00,Yes / Yes,0.09,175.89%,98.15%,0.81,12.15,9.29%,-37.81%,29.33%,May 12 BMO,300.01K,12.62,-2.96%,7.76%,4.87%,"

","243,999",3.87%,CEPU
Century Aluminum Co,Basic Materials,Aluminum,USA,NASD,RUT,17.62,1.13,44.94%,93.30M,2.88%,1.86B,8.90,2.24,-0.21%,51.37M,25.82%,115.70M,0.56,0.50,57.34%,12.64%,10.33%,2.36B,0.79,86.19%,-0.64%,3.67,-16.47%,7.78,2.57,8.61%,6.29%,6.49M,19.78%,0.51,39.08,31.43%,18.03%,11.40,25.39,9.66%,-,-,-,9.80%,-21.31%,2.55,-,0.63,3.87%,9.76%,75.20%,1.01,"Sep 18, 2002",1.84,-49.21%,7.07%,67.78,1.82%,4.81%,2971,0.66,11.42%,4.89%,1.00,22.67,Yes / Yes,0.63,-87.99%,0.00%,0.56,20.12,9.75%,-28.47%,29.50%,May 07 AMC,1.77M,19.98,14.94%,19.31%,10.60%,"

","985,272",-0.70%,CENX
Central Garden & Pet Co,Consumer Defensive,Packaged Foods,USA,NASD,RUT,17.16,1.87,21.22%,52.62M,1.78%,2.08B,12.35,2.59,-0.98%,49.95M,5.01%,123.21M,1.96,1.30,77.80%,1.40%,-1.48%,3.16B,0.66,14.10%,-,1.97,-7.53%,23.92,1.34,6.75%,3.44%,0.70M,-12.05%,8.18,3.92,8.76%,8.07%,27.70,37.31,-3.03%,-,6.25,0.06%,4.24%,-14.10%,0.68,-,1.93,6.08%,29.41%,15.70%,0.78,-,3.31,-15.92%,7.16%,55.28,0.76%,1.55%,6450,0.92,-4.60%,3.90%,1.86,41.33,Yes / Yes,0.89,5.75%,0.00%,0.84,31.84,-5.09%,12.13%,-7.39%,May 07 AMC,353.69K,32.05,0.88%,2.27%,0.62%,"

","297,309",0.66%,CENTA
Central Garden & Pet Co,Consumer Defensive,Packaged Foods,USA,NASD,RUT,19.45,1.87,86.85%,10.22M,1.54%,2.08B,14.00,2.59,-0.27%,8.34M,4.43%,123.21M,2.22,1.30,16.87%,14.98%,-1.28%,3.16B,0.66,14.10%,-8.43%,6.18,-10.80%,23.92,1.52,6.75%,3.44%,1.25M,-14.46%,9.28,3.91,8.76%,8.07%,31.97,43.88,-6.37%,-,6.24,0.06%,4.24%,-17.21%,0.73,-,1.93,6.08%,29.41%,13.64%,0.87,-,3.31,-26.61%,7.16%,55.09,1.09%,1.68%,6450,0.92,-4.60%,3.90%,1.86,41.33,Yes / Yes,0.89,5.75%,0.00%,0.25,36.13,-5.09%,12.13%,-7.39%,May 07 AMC,202.07K,36.33,1.02%,2.38%,-1.13%,"

","50,489",0.55%,CENT
Celsius Holdings Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,NASD,-,135.47,0.31,37.02%,235.28M,8.60%,10.97B,35.67,1.19,-0.16%,162.34M,15.72%,74.73M,2.86,0.21,57.02%,14.97%,52.89%,1.33B,8.25,86.55%,-2.47%,3.03,52.56%,1.88,22.59,42.09%,6.37%,24.31M,-42.55%,3.79,11.22,47.37%,9.19%,21.10,71.00,61.54%,-,53.86,54.27%,5.82%,-40.07%,1.41,-,3.01,78.34%,49.78%,101.66%,1.83,-,3.34,-65.57%,10.06%,69.75,1.79%,2.89%,1073,0.02,-5.98%,5.62%,1.82,44.47,Yes / Yes,0.01,-46.91%,0.00%,1.10,42.28,-3.86%,-23.43%,-7.43%,May 06 BMO,8.01M,42.55,10.77%,14.87%,35.48%,"

","8,845,879",0.64%,CELH
Constellation Energy Corporation,Utilities,Utilities - Renewable,USA,NASD,"NDX, S&P 500",30.68,9.49,0.17%,313.38M,-7.03%,91.21B,26.22,11.10,-0.75%,312.87M,7.24%,2.98B,2.68,1.94,83.46%,2.60%,39.52%,24.51B,3.72,8.20%,1.50%,2.10,13.64%,41.34,7.04,18.33%,5.72%,8.14M,43.64%,6.20,46.97,11.45%,24.71%,155.60,352.00,30.09%,1.58 (0.54%),-,28.15%,14.72%,-17.32%,1.16,1.48 (0.51%),1.24,4.50%,22.28%,87.03%,12.77,"May 16, 2025",1.47,26.54%,19.80%,53.82,2.97%,2.24%,14264,0.65,11.36%,12.18%,1.78,317.34,Yes / Yes,0.57,-86.47%,11.85%,0.76,299.66,22.07%,-1.74%,15.08%,May 06 BMO,3.87M,291.02,-2.17%,15.69%,16.35%,"

","2,948,919",-2.88%,CEG
Celanese Corp,Basic Materials,Chemicals,USA,NYSE,-,-,-15.21,0.51%,109.40M,10.38%,6.49B,8.62,6.88,2.63%,108.85M,15.91%,-1664.00M,-,1.40,108.42%,7.21%,8.70%,10.06B,0.65,-38.54%,16.37%,2.50,-14.52%,47.40,1.25,33.80%,-6.71%,7.85M,-59.67%,8.69,6.83,1.89%,-26.94%,36.29,150.31,-14.23%,0.13 (0.22%),12.94,-,-9.32%,-60.51%,1.14,1.46 (2.46%),1.11,10.30%,21.10%,63.57%,2.38,"Apr 28, 2025",1.94,-183.27%,9.94%,68.92,1.87%,2.42%,12163,2.53,-5.98%,-16.54%,2.55,57.94,Yes / Yes,2.44,-117.37%,-,0.57,56.91,5.99%,48.75%,-8.50%,May 05 AMC,3.14M,59.36,9.93%,22.48%,-24.43%,"

","1,797,754",4.31%,CE
CDW Corp,Technology,Information Technology Services,USA,NASD,"NDX, S&P 500",22.15,8.07,0.42%,131.70M,-0.35%,23.54B,17.35,10.30,-11.10%,131.14M,-0.12%,1.09B,3.81,2.49,94.05%,3.01%,7.64%,21.33B,1.10,1.59%,-0.13%,2.72,0.24%,17.64,10.13,6.51%,7.70%,3.95M,-19.42%,5.23,34.20,5.81%,48.71%,137.31,241.26,2.69%,2.47 (1.38%),23.43,9.84%,13.44%,-25.92%,0.94,2.50 (1.40%),1.20,3.09%,21.86%,30.17%,4.35,"May 23, 2025",1.32,0.36%,7.97%,52.06,0.93%,1.48%,15100,2.73,0.85%,5.10%,2.00,209.00,Yes / Yes,2.48,6.02%,31.17%,0.82,177.43,5.32%,9.52%,6.70%,May 07 BMO,1.45M,178.73,-2.17%,6.12%,-4.92%,"

","1,184,799",0.73%,CDW
Cadre Holdings Inc,Industrials,Aerospace & Defense,USA,NYSE,RUT,37.27,0.94,31.59%,40.66M,4.23%,1.42B,24.45,1.43,-7.47%,27.81M,-1.05%,38.45M,1.94,0.26,68.85%,7.41%,4.45%,559.81M,2.54,36.48%,-5.82%,6.51,-2.29%,7.81,4.48,16.55%,6.12%,2.06M,8.59%,3.28,10.67,19.22%,13.07%,27.07,40.28,8.39%,0.38 (1.09%),34.38,-,7.15%,-13.08%,1.36,0.36 (1.04%),2.57,6.17%,40.58%,29.31%,1.00,"May 02, 2025",3.55,-7.56%,12.85%,61.82,1.04%,1.67%,2284,0.74,10.06%,6.87%,1.33,43.60,Yes / Yes,0.69,25.60%,39.07%,0.74,35.04,6.57%,91.67%,-5.62%,May 06 AMC,316.68K,35.01,2.69%,9.55%,1.76%,"

","233,375",-0.09%,CDRE
COPT Defense Properties,Real Estate,REIT - Office,USA,NYSE,RUT,23.02,1.24,0.41%,112.88M,3.81%,6.45B,21.46,1.33,-0.37%,112.42M,6.83%,140.53M,4.02,0.33,108.25%,3.85%,6.95%,747.86M,8.63,7.52%,0.58%,4.39,-12.27%,13.21,2.17,0.82%,3.33%,4.33M,16.59%,0.11,265.70,5.72%,9.49%,23.84,34.22,-7.56%,1.22 (4.26%),25.68,-6.46%,3.56%,-16.39%,0.90,1.19 (4.16%),1.79,3.27%,35.44%,20.01%,0.52,"Jun 30, 2025",1.79,215.98%,29.09%,68.35,1.12%,1.32%,427,1.65,5.22%,18.79%,1.75,31.50,Yes / Yes,1.65,6.25%,96.19%,0.47,28.29,2.23%,-5.46%,-2.80%,Apr 28 AMC,986.34K,28.61,4.19%,6.93%,-2.01%,"

","468,268",1.13%,CDP
"Cadence Design Systems, Inc",Technology,Software - Application,USA,NASD,"NDX, S&P 500",77.42,3.95,0.56%,273.04M,4.21%,83.47B,39.36,7.77,-9.18%,271.50M,-0.03%,1.08B,5.44,1.58,88.62%,1.50%,30.50%,4.87B,17.12,13.38%,0.06%,1.78,0.63%,17.49,17.48,14.74%,14.68%,4.08M,3.36%,10.17,30.05,14.23%,25.92%,221.56,328.99,1.74%,-,60.56,1.80%,14.91%,-7.08%,0.98,-,2.90,14.72%,85.16%,37.97%,9.08,-,3.07,2.35%,30.60%,55.62,0.62%,2.82%,12700,0.52,19.55%,22.19%,1.67,324.14,Yes / Yes,0.52,10.44%,0.00%,0.48,301.66,0.20%,5.28%,23.12%,Apr 28 AMC,2.29M,305.69,-0.31%,6.37%,7.98%,"

","1,088,812",1.34%,CDNS
Caredx Inc,Healthcare,Diagnostics & Research,USA,NASD,RUT,17.23,1.15,6.61%,55.46M,13.82%,1.11B,120.30,0.17,-3.07%,52.00M,29.23%,68.54M,-,-0.10,98.60%,12.61%,7.88%,346.42M,3.19,-137.81%,6.05%,6.51,-19.64%,6.84,2.90,146.92%,14.55%,6.56M,28.73%,4.15,4.79,-11.41%,21.57%,13.18,34.84,-7.29%,-,54.85,-,16.99%,-43.03%,2.18,-,3.84,21.31%,66.92%,50.61%,0.95,-,4.11,136.76%,-8.91%,65.56,2.79%,3.73%,650,0.08,25.92%,19.79%,2.00,29.00,Yes / Yes,0.06,41.89%,0.00%,0.98,19.72,0.40%,8.08%,17.54%,Apr 30 AMC,1.01M,19.85,12.54%,14.05%,-11.74%,"

","985,802",0.66%,CDNA
Cadeler AS ADR,Industrials,Engineering & Construction,Denmark,NYSE,-,20.12,1.08,0.03%,87.72M,6.27%,1.90B,5.36,4.04,0.00%,87.69M,9.43%,94.57M,0.22,0.53,26.57%,0.70%,15.74%,317.09M,6.00,117.44%,67.51%,9.78,-11.29%,15.09,1.44,115.74%,4.44%,0.61M,-9.59%,1.16,18.72,91.75%,7.48%,17.36,28.75,-2.87%,0.14 (0.65%),-,-,3.92%,-24.56%,0.33,-,1.17,44.33%,52.07%,24.91%,0.53,-,1.19,318.11%,31.59%,64.49,0.67%,2.22%,659,0.87,-,29.82%,1.18,31.90,No / Yes,0.82,108.29%,0.00%,0.37,21.39,-11.30%,-16.59%,233.05%,May 21 BMO,62.82K,21.69,7.63%,7.83%,-3.96%,"

","23,334",1.40%,CDLR
Coeur Mining Inc,Basic Materials,Gold,USA,NYSE,RUT,32.56,0.28,2.40%,639.06M,4.89%,5.90B,14.13,0.65,-0.51%,624.34M,17.73%,121.37M,0.50,0.16,73.42%,3.32%,68.74%,1.18B,4.99,240.12%,42.22%,1.13,35.74%,4.30,2.15,6.72%,3.92%,20.73M,56.18%,0.12,76.12,64.87%,6.44%,4.57,9.69,61.36%,-,88.61,-,3.78%,-4.75%,1.32,-,0.62,8.54%,24.73%,101.97%,0.40,"Apr 03, 1996",1.93,195.92%,20.28%,73.12,3.13%,2.79%,2116,0.19,41.79%,10.25%,1.11,10.06,Yes / Yes,0.17,184.66%,0.00%,0.75,9.32,13.35%,780.00%,69.40%,May 07 AMC,18.39M,9.23,11.87%,35.76%,42.81%,"

","13,876,517",-0.97%,CDE
Compania Cervecerias Unidas S.A. ADR,Consumer Defensive,Beverages - Brewers,Chile,NYSE,-,13.98,0.94,-,184.75M,-3.23%,2.43B,12.80,1.03,-,184.75M,-11.19%,174.07M,2.44,0.01,14.21%,0.31%,-7.84%,3.13B,0.78,-1.84%,-0.27%,2.44,14.22%,8.73,1.51,13.53%,4.31%,0.57M,5.19%,4.44,2.97,5.73%,11.33%,10.00,15.75,16.24%,0.56 (4.22%),14.44,-1.62%,5.93%,-16.38%,0.70,0.46 (3.47%),1.57,3.50%,45.10%,31.70%,0.35,"Apr 24, 2025",2.16,61.39%,7.68%,29.73,1.27%,1.23%,9638,0.92,6.18%,5.56%,3.17,14.43,Yes / Yes,0.82,8.92%,29.78%,0.49,13.29,3.20%,-3.47%,7.87%,May 07 AMC,235.81K,13.17,-5.17%,-9.73%,4.40%,"

","115,393",-0.90%,CCU
Century Communities Inc,Real Estate,Real Estate - Development,USA,NYSE,RUT,5.78,9.67,11.80%,30.55M,7.53%,1.71B,7.61,7.34,0.08%,26.94M,3.41%,308.87M,-,1.13,91.60%,6.46%,-20.59%,4.28B,0.40,-41.73%,-3.36%,3.78,-35.66%,84.41,0.66,21.15%,7.13%,1.74M,-33.24%,4.08,13.70,-,12.36%,50.42,108.42,-23.87%,-,-,23.47%,8.36%,-48.49%,1.43,1.10 (1.97%),0.20,11.34%,20.33%,10.77%,2.02,"May 28, 2025",4.23,8.31%,7.72%,54.21,2.67%,2.54%,1873,0.60,10.75%,7.21%,2.50,49.00,Yes / Yes,0.43,-36.63%,10.00%,0.56,53.75,-1.01%,-19.88%,-5.93%,Apr 23 AMC,461.09K,55.85,3.80%,-1.45%,-28.04%,"

","260,068",3.91%,CCS
Cogent Communications Holdings Inc,Communication Services,Telecom Services,USA,NASD,RUT,-,-4.01,10.87%,49.34M,2.42%,2.40B,-,-2.38,-14.27%,43.97M,-0.61%,-190.81M,-,-0.97,93.18%,9.49%,-30.46%,1.02B,2.36,11.91%,0.71%,5.87,-38.22%,2.90,16.80,36.95%,-6.09%,4.17M,-14.25%,3.73,13.04,37.17%,-59.30%,43.65,86.76,-36.90%,4.06 (8.35%),-,-,-7.87%,-43.95%,0.69,3.99 (8.22%),1.49,13.66%,10.18%,11.41%,2.03,"May 22, 2025",1.49,-115.75%,-16.62%,46.38,1.37%,2.85%,1916,16.53,-3.47%,-18.76%,2.00,73.73,Yes / Yes,15.96,20.74%,-,0.85,48.96,-1.10%,-2.88%,-7.18%,May 08 BMO,710.92K,48.63,0.80%,-6.02%,-30.54%,"

","603,335",-0.67%,CCOI
Carnival Corp,Consumer Cyclical,Travel Services,USA,NYSE,S&P 500,16.32,1.50,17.89%,1.17B,2.42%,31.83B,11.34,2.16,-0.05%,1.08B,21.40%,2.05B,0.78,0.24,59.85%,5.88%,28.32%,25.43B,1.25,32.28%,1.24%,2.46,-7.33%,7.00,3.50,15.09%,4.18%,63.30M,47.47%,0.64,38.21,20.85%,25.87%,13.78,28.72,-1.65%,-,16.04,-19.76%,5.72%,-14.66%,2.58,-,0.18,3.74%,28.03%,77.87%,0.69,"Feb 20, 2020",0.23,2796.99%,15.11%,70.01,0.69%,2.04%,-,3.09,12.66%,8.07%,1.57,27.08,Yes / Yes,2.91,64.80%,0.00%,0.49,24.21,1.10%,381.48%,7.47%,Mar 21 BMO,25.76M,24.51,5.10%,19.53%,11.50%,"

","12,520,899",1.24%,CCL
"Crown Holdings, Inc",Consumer Cyclical,Packaging & Containers,USA,NYSE,-,21.49,4.65,0.91%,116.39M,1.83%,11.64B,13.09,7.64,-0.99%,115.33M,3.11%,550.00M,2.37,1.86,99.48%,4.48%,11.81%,11.92B,0.98,9.87%,-1.92%,3.99,11.66%,23.15,4.32,8.44%,3.86%,5.16M,21.52%,7.55,13.24,9.06%,21.30%,70.84,101.00,20.93%,0.87 (0.87%),8.93,-1.25%,7.24%,-0.99%,0.76,1.27 (1.27%),0.56,0.27%,18.32%,41.16%,1.87,"May 15, 2025",0.87,34.40%,13.32%,61.08,1.23%,1.13%,23000,2.47,0.90%,4.61%,1.72,114.21,Yes / Yes,1.82,194.94%,28.17%,0.43,100.65,2.43%,35.12%,3.66%,Apr 28 AMC,1.29M,100.00,1.38%,7.30%,10.43%,"

","560,151",-0.65%,CCK
Cameco Corp,Energy,Uranium,Canada,NYSE,-,156.79,0.41,0.35%,435.32M,6.95%,27.79B,39.57,1.61,0.00%,433.81M,25.82%,177.26M,2.60,0.33,76.67%,4.27%,52.96%,2.36B,11.76,111.76%,-4.52%,4.07,4.40%,10.36,6.16,61.35%,2.62%,18.54M,15.07%,0.58,110.64,60.42%,3.93%,35.00,68.12,24.21%,0.15 (0.23%),61.67,15.41%,3.40%,-6.30%,0.97,0.11 (0.18%),1.26,10.27%,25.11%,82.37%,2.45,"Nov 27, 2024",2.71,1.42%,16.19%,71.07,6.24%,3.72%,2884,0.15,25.84%,7.50%,1.35,65.49,Yes / Yes,0.15,1030.00%,40.48%,2.24,66.91,2.33%,-12.02%,17.12%,May 01 BMO,4.55M,63.83,11.70%,30.88%,29.79%,"

","10,174,131",-4.60%,CCJ
Crown Castle Inc,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,-,-8.85,0.33%,435.00M,0.03%,43.50B,35.73,2.80,-2.31%,434.04M,-4.87%,-3848.00M,-,0.45,97.40%,1.38%,2.31%,5.99B,7.26,108.06%,3.96%,1.67,-3.32%,-2.88,-,286.25%,-13.60%,5.98M,-1.72%,0.54,185.89,-,-198.54%,84.20,120.92,10.06%,4.85 (4.85%),22.95,-,-14.44%,-17.39%,0.89,6.26 (6.27%),0.37,2.65%,48.08%,18.63%,1.96,"Jun 13, 2025",0.37,-375.80%,37.49%,46.41,0.92%,1.10%,3900,-,-12.57%,-64.26%,2.26,113.47,Yes / Yes,-,17.42%,-,0.63,99.02,1.97%,-641.22%,-35.34%,Apr 30 AMC,3.57M,99.89,-0.42%,-1.54%,-2.02%,"

","2,260,121",0.88%,CCI
Coca-Cola Europacific Partners Plc,Consumer Defensive,Beverages - Non-Alcoholic,United Kingdom,NASD,NDX,27.92,3.33,53.27%,474.92M,2.26%,42.80B,18.10,5.13,0.00%,215.32M,3.79%,1.53B,3.71,-,35.29%,2.30%,11.42%,22.11B,1.94,4.99%,6.48%,1.91,18.50%,19.07,4.87,8.29%,4.75%,4.96M,24.35%,3.85,24.13,7.53%,17.43%,71.49,93.49,20.93%,2.38 (2.57%),18.87,4.96%,8.04%,-0.64%,0.74,2.24 (2.41%),0.62,10.45%,34.40%,29.93%,1.61,"May 16, 2025",0.81,-15.34%,11.68%,63.01,1.26%,0.86%,-,1.33,11.73%,6.94%,1.89,94.87,Yes / Yes,1.17,307.05%,63.88%,0.34,92.06,1.34%,11.65%,1.73%,Feb 14 BMO,2.60M,92.89,3.29%,4.64%,13.59%,"

","876,154",0.90%,CCEP
Capital Clean Energy Carriers Corp,Industrials,Marine Shipping,Greece,NASD,-,16.38,1.30,84.24%,58.39M,-6.00%,2.49B,11.06,1.93,0.00%,9.20M,3.70%,191.94M,0.12,0.60,0.50%,0.53%,8.90%,418.21M,5.94,1376.41%,4.49%,2.54,17.82%,24.23,0.88,-6.85%,2.72%,0.05M,21.55%,3.41,6.23,133.15%,7.74%,14.09,24.33,15.96%,0.60 (2.82%),-,30.66%,4.99%,-12.49%,0.41,0.60 (2.82%),1.81,24.65%,57.69%,51.10%,0.99,"May 12, 2025",1.83,18.00%,53.77%,46.96,0.84%,2.46%,-,1.81,8.89%,45.90%,1.83,23.67,Yes / Yes,1.72,120.78%,-,0.36,21.62,4.62%,47.97%,4.68%,May 08 BMO,19.22K,21.29,-5.28%,5.87%,12.44%,"

","6,948",-1.53%,CCEC
CCC Intelligent Solutions Holdings Inc,Technology,Software - Application,USA,NASD,-,639.44,0.01,21.38%,658.64M,3.06%,5.98B,22.42,0.41,-64.66%,518.17M,0.78%,9.19M,73.75,0.08,82.01%,5.42%,-1.30%,969.13M,6.17,-3.57%,6.43%,3.19,-28.73%,3.31,2.75,13.51%,0.28%,28.07M,-20.70%,0.20,45.92,8.67%,0.46%,8.14,12.88,-22.59%,-,25.47,-,0.28%,-29.50%,0.72,-,1.42,10.53%,67.96%,11.55%,0.26,-,1.42,110.50%,7.98%,54.97,0.15%,2.05%,2870,0.49,9.05%,0.95%,1.53,11.79,Yes / Yes,0.48,-913.79%,0.00%,1.33,9.03,0.73%,-2.20%,10.71%,May 06 BMO,8.81M,9.08,2.00%,2.21%,-13.15%,"

","11,700,415",0.55%,CCCS
